@RELATION avaluos 
@ATTRIBUTE LONGITUD NUMERIC 
@ATTRIBUTE LATITUD NUMERIC 
@ATTRIBUTE CLAVE_ENTIDAD_FEDERATIVA_UBICACION_INMUEBLE NUMERIC 
@ATTRIBUTE CLAVE_MUNICIPIO_UBICACION_INMUEBLE NUMERIC 
@ATTRIBUTE CAT_TIPO_INMUEBLE NUMERIC 
@ATTRIBUTE CVE_NIVEL_INFRAESTR_URBANA NUMERIC 
@ATTRIBUTE CVE_NIVEL_EQUIPAMIENTO_URBANO NUMERIC 
@ATTRIBUTE CVE_CLASE_INMUEBLE NUMERIC 
@ATTRIBUTE CVE_USO_CONSTRUCCION NUMERIC 
@ATTRIBUTE FACTOR_RESULTANTE_PRIVATIVAS NUMERIC 
@ATTRIBUTE FACTOR_EDAD_PRIVATIVAS NUMERIC 
@ATTRIBUTE FACTOR_CONSERVACION_PRIVATIVAS NUMERIC 
@ATTRIBUTE CVE_CLASE_GENERAL_INMUEBLES_ZONA NUMERIC 
@ATTRIBUTE CVE_NIVEL_SOCIO_ECONOMICO_ZONA NUMERIC 
@ATTRIBUTE CVE_CLASIFICACION_ZONA NUMERIC 
@ATTRIBUTE CVE_DENSIDAD_POBLACION NUMERIC 
@ATTRIBUTE CVE_REF_PROXIMIDAD_URBANA NUMERIC 
@ATTRIBUTE CVE_UBICACION_INMUEBLE_TERRENO NUMERIC 
@ATTRIBUTE DISTANCIA_UNIVERSIDAD NUMERIC 
@ATTRIBUTE DISTANCIA_CENTRO_DEPORTIVO NUMERIC 
@ATTRIBUTE DISTANCIA_CANCHAS_DEPORTIVAS NUMERIC 
@ATTRIBUTE DISTANCIA_MERCADOS NUMERIC 
@ATTRIBUTE DISTANCIA_PARQUES NUMERIC 
@ATTRIBUTE DISTANCIA_PLAZASPUBLICAS NUMERIC 
@ATTRIBUTE DISTANCIA_JARDINES NUMERIC 
@ATTRIBUTE DISTANCIA_SUPERMERCADOS NUMERIC 
@ATTRIBUTE DISTANCIA_IGLESIA NUMERIC 
@ATTRIBUTE NUMERO_ESTACIONAMIENTOS NUMERIC 
@ATTRIBUTE NUMERO_RECAMARAS NUMERIC 
@ATTRIBUTE SUPERFICIE_VENDIBLE NUMERIC 
@ATTRIBUTE FZO NUMERIC 
@ATTRIBUTE FFR NUMERIC 
@ATTRIBUTE IMPORTE_TOTAL_ENFOQUE_DE_COSTOS NUMERIC 
@ATTRIBUTE IMPORTE_VALOR_CONCLUIDO NUMERIC 
@DATA 
-99.1262972, 19.3123472, 09, 003, 2, 3, 4.0, 4.0, 1.0, 0.9, 0.9, 1.0, 4.0, 4.0, 3.0, 4.0, 2, 5, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 4.0, 219.75, 1.00, 1.00, 4214458.8, 4518000.0 
-99.142596, 19.304856, 09, 003, 2, 3, 4.0, 4.0, 1.0, 0.65, 0.65, 1.0, 4.0, 4.0, 3.0, 4.0, 2, 4, 1.0, 0.84537466071, 0.84537466071, 0.84374282636, 0.832259672167, 0.832259672167, 0.832259672167, 0.835820973641, 0.689194189953, 0.0, 3.0, 161.77, 1.20, 0.60, 1483545.33, 1569000.0 
-99.1100841, 19.3140991, 09, 003, 2, 3, 4.0, 4.0, 1.0, 0.98, 0.98, 1.0, 4.0, 4.0, 3.0, 6.0, 1, 5, 0.905725403687, 0.860771949436, 0.502938225289, 0.746313902543, 0.502938225289, 0.911478949626, 0.502938225289, 0.829825611044, 0.712470241643, 0.0, 4.0, 182.3, 1.00, 1.00, 2567301.67, 3318000.0 
-99.136514, 19.319643, 09, 003, 2, 3, 4.0, 4.0, 1.0, 0.83, 0.83, 1.0, 4.0, 4.0, 3.0, 4.0, 2, 5, 1.0, 0.79759918151, 0.625657451914, 0.736053925634, 0.68720270779, 0.748747963665, 0.68720270779, 0.760231117859, 0.712470241643, 1.0, 3.0, 245.0, 1.00, 1.00, 3637958, 3920000.0 
-99.127247, 19.316449, 09, 003, 2, 3, 4.0, 4.0, 1.0, 0.84, 0.84, 1.0, 4.0, 4.0, 3.0, 4.0, 2, 5, 0.872798495856, 0.819565634135, 0.638351489946, 0.832259672167, 0.608416386416, 0.603690999289, 0.471328072943, 0.603690999289, 0.863869824512, 2.0, 3.0, 296.0, 1.00, 1.00, 3997160, 4322000.0 
-99.1312375, 19.3580552, 09, 003, 2, 3, 4.0, 4.0, 1.0, 0.5, 0.54, 0.92, 4.0, 4.0, 3.0, 4.0, 1, 5, 1.0, 1.0, 1.0, 0.832259672167, 0.832259672167, 0.854226124792, 1.0, 1.0, 0.805374906948, 1.0, 4.0, 207.0, 1.00, 1.00, 2279216.50, 3002000.0 
-99.1310691, 19.3325941, 09, 003, 2, 3, 4.0, 4.0, 1.0, 0.9, 0.9, 1.0, 4.0, 4.0, 3.0, 5.0, 1, 5, 0.657781387246, 0.869128711822, 0.748747963665, 0.693843587214, 0.903277978699, 0.748747963665, 0.860961984062, 0.693843587214, 0.66475336102, 0.0, 3.0, 141.45, 1.00, 1.00, 2369940.80, 2400000.0 
-99.1374417, 19.3387806, 09, 003, 2, 3, 4.0, 4.0, 1.0, 0.75, 0.75, 1.0, 4.0, 4.0, 3.0, 4.0, 2, 5, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 3.0, 138.45, 1.20, 1.00, 2782031.9, 2839000.0 
-99.155225, 19.341088, 09, 003, 2, 3, 4.0, 4.0, 1.0, 0.83, 0.83, 1.0, 4.0, 4.0, 3.0, 4.0, 2, 5, 0.789286787355, 0.888886615449, 0.888886615449, 0.780358116011, 0.789286787355, 0.789286787355, 0.789286787355, 0.854226124792, 0.68720270779, 1.0, 5.0, 196.17, 0.80, 0.80, 1511181.99, 2521000.0 
-99.122987, 19.32503, 09, 003, 2, 3, 4.0, 4.0, 1.0, 0.75, 0.75, 1.0, 4.0, 4.0, 3.0, 5.0, 2, 1, 0.832259672167, 0.770714416291, 0.770714416291, 0.68720270779, 0.68720270779, 0.832259672167, 0.68720270779, 0.789286787355, 0.854226124792, 2.0, 3.0, 156.31, 1.00, 1.00, 2246542.72, 2258000.0 
