@RELATION avaluos_coyoacan 
@ATTRIBUTE codigo_postal_ubicacion_inmueble NUMERIC 
@ATTRIBUTE LONGITUD NUMERIC 
@ATTRIBUTE LATITUD NUMERIC 
@ATTRIBUTE CLAVE_ENTIDAD_FEDERATIVA_UBICACION_INMUEBLE NUMERIC 
@ATTRIBUTE CLAVE_MUNICIPIO_UBICACION_INMUEBLE NUMERIC 
@ATTRIBUTE CAT_TIPO_INMUEBLE NUMERIC 
@ATTRIBUTE CVE_NIVEL_INFRAESTR_URBANA NUMERIC 
@ATTRIBUTE CVE_NIVEL_EQUIPAMIENTO_URBANO NUMERIC 
@ATTRIBUTE CVE_CLASE_INMUEBLE NUMERIC 
@ATTRIBUTE CVE_USO_CONSTRUCCION NUMERIC 
@ATTRIBUTE GRADO_TERMINACION_OBRA NUMERIC 
@ATTRIBUTE AVANCE_OBRA_PRIVATIVAS NUMERIC 
@ATTRIBUTE EDAD_PRIVATIVAS NUMERIC 
@ATTRIBUTE VIDA_UTIL_TOTAL_TIPO_PRIVATIVAS NUMERIC 
@ATTRIBUTE FACTOR_RESULTANTE_PRIVATIVAS NUMERIC 
@ATTRIBUTE VIDA_UTIL_REMANENTE_PRIVATIVAS NUMERIC 
@ATTRIBUTE FACTOR_EDAD_PRIVATIVAS NUMERIC 
@ATTRIBUTE FACTOR_CONSERVACION_PRIVATIVAS NUMERIC 
@ATTRIBUTE CVE_ESTADO_CONSERVACION NUMERIC 
@ATTRIBUTE CVE_CALIDAD_PROYECTO NUMERIC 
@ATTRIBUTE CVE_CLASE_GENERAL_INMUEBLES_ZONA NUMERIC 
@ATTRIBUTE CVE_NIVEL_SOCIO_ECONOMICO_ZONA NUMERIC 
@ATTRIBUTE CVE_CLASIFICACION_ZONA NUMERIC 
@ATTRIBUTE CVE_DENSIDAD_POBLACION NUMERIC 
@ATTRIBUTE CVE_REF_PROXIMIDAD_URBANA NUMERIC 
@ATTRIBUTE CVE_UBICACION_INMUEBLE_TERRENO NUMERIC 
@ATTRIBUTE NIVELES_ZONA NUMERIC 
@ATTRIBUTE DISTANCIA_ESCUELAS_PRIMARIAS NUMERIC 
@ATTRIBUTE DISTANCIA_UNIVERSIDAD NUMERIC 
@ATTRIBUTE DISTANCIA_CENTRO_DEPORTIVO NUMERIC 
@ATTRIBUTE DISTANCIA_ESCUELAS_SECUNDARIAS NUMERIC 
@ATTRIBUTE DISTANCIA_CANCHAS_DEPORTIVAS NUMERIC 
@ATTRIBUTE DISTANCIA_MERCADOS NUMERIC 
@ATTRIBUTE DISTANCIA_ESCUELAS_PREPARATORIA NUMERIC 
@ATTRIBUTE DISTANCIA_BANCOS NUMERIC 
@ATTRIBUTE DISTANCIA_LOCALES_COMERCIALES NUMERIC 
@ATTRIBUTE DISTANCIA_PARQUES NUMERIC 
@ATTRIBUTE DISTANCIA_PLAZASPUBLICAS NUMERIC 
@ATTRIBUTE DISTANCIA_JARDINES NUMERIC 
@ATTRIBUTE DISTANCIA_SUPERMERCADOS NUMERIC 
@ATTRIBUTE DISTANCIA_IGLESIA NUMERIC 
@ATTRIBUTE DISTANCIA_SERVICIOS_SALUD_PRIMER_NIVEL_ NUMERIC 
@ATTRIBUTE DISTANCIA_SERVICIOS_SALUD_SEGUNDO_NIVEL_ NUMERIC 
@ATTRIBUTE NUMERO_ESTACIONAMIENTOS NUMERIC 
@ATTRIBUTE NUMERO_RECAMARAS NUMERIC 
@ATTRIBUTE SUPERFICIE_VENDIBLE NUMERIC 
@ATTRIBUTE SUPERFICIE_TOTAL_CONSTRUCCIONES_PRIVATIVAS NUMERIC 
@ATTRIBUTE SUPERFICIE_PRIVATIVAS NUMERIC 
@ATTRIBUTE SUPERFICIE_CONSTRUIDA NUMERIC 
@ATTRIBUTE SUPERFICIE_COMUNES NUMERIC 
@ATTRIBUTE SUPERFICIE_ACCESORIA NUMERIC 
@ATTRIBUTE FZO NUMERIC 
@ATTRIBUTE FUB NUMERIC 
@ATTRIBUTE FFR NUMERIC 
@ATTRIBUTE FFO NUMERIC 
@ATTRIBUTE FSU NUMERIC 
@ATTRIBUTE FOT NUMERIC 
@ATTRIBUTE IMPORTE_ENFOQUE_INGRESOS NUMERIC 
@ATTRIBUTE IMPORTE_TOTAL_ENFOQUE_DE_COSTOS NUMERIC 
@ATTRIBUTE IMPORTE_VALOR_CONCLUIDO NUMERIC 
@DATA 
04310, -99.17257, 19.342812, 09, 003, 4.0, 3.0, 4.0, 4.0, 1.0, 100.0, 100.0, 444.0, 840.0, 0.6, 396.0, 0.6, 1.0, 4.0, 1.0, 4.0, 5.0, 2.0, 3.0, 1, 2, 2, 0.705775078853, 0.832259672167, 0.819565634135, 0.764534501305, 0.79284808883, 0.915771380668, 0.770714416291, 0.755768314042, 0.736053925634, 0.277419890722, 0.785794313033, 0.277419890722, 0.686396805603, 0.78650095393, 0.748747963665, 0.881110890011, 0.0, 3.0, 71.39, 71.39, 71.39, 71.39, 0.0, 0.0, 1.00, 1.25, 1.00, 1.00, 1.00, 1.00, 906027.53, 910787.77, 1147000.0 
04980, -99.1358556, 19.3085639, 09, 003, 4.0, 3.0, 4.0, 4.0, 1.0, 100.0, 100.0, 180.0, 960.0, 0.75, 780.0, 0.75, 1.0, 4.0, 1.0, 4.0, 5.0, 3.0, 5.0, 2, 1, 7, 0.915771380668, 0.915771380668, 0.915771380668, 0.915771380668, 0.915771380668, 0.915771380668, 0.915771380668, 0.915771380668, 0.915771380668, 0.915771380668, 0.915771380668, 0.915771380668, 0.915771380668, 0.915771380668, 0.915771380668, 0.915771380668, 1.0, 2.0, 98.58, 103.42, 98.58, 103.42, 0.0, 0.0, 1.20, 1.15, 1.00, 1.00, 0.82, 1.00, 1352927.86, 1527332.7, 2061000.0 
04480, -99.1205861, 19.319925, 09, 003, 4.0, 3.0, 4.0, 4.0, 1.0, 100.0, 100.0, 35.0, 70.0, 0.75, 35.0, 1.0, 0.75, 3.0, 1.0, 4.0, 4.0, 3.0, 5.0, 2, 2, 1, 0.611466724727, 1.0, 1.0, 0.881110890011, 0.736053925634, 0.838138005199, 1.0, 0.727741531479, 0.743829651073, 0.428355188131, 0.428355188131, 0.193908182221, 0.743829651073, 0.794342714957, 0.712470241643, 1.0, 0.0, 3.0, 73.88, 73.88, 73.88, 73.88, 11033.53, 0.0, 1.20, 1.35, 1.00, 1.00, 1.00, 1.00, 479924.76, 0.0, 900000.0 
04610, -99.1393056, 19.3255306, 09, 003, 4.0, 3.0, 4.0, 4.0, 1.0, 100.0, 100.0, 96.0, 840.0, 0.89, 744.0, 0.89, 1.0, 4.0, 1.0, 4.0, 4.0, 3.0, 4.0, 1, 5, 6, 0.827341359574, 0.832259672167, 0.805374906948, 0.805374906948, 0.785794313033, 0.721863198447, 0.854226124792, 0.694978433228, 0.444443307725, 0.665236255164, 0.638351489946, 0.665236255164, 0.611466724727, 0.702282604531, 0.770714416291, 0.854226124792, 2.0, 2.0, 88.41, 88.41, 88.41, 88.41, 0.0, 23.73, 1.00, 1.00, 1.00, 1.00, 1.00, 1.00, 0, 1516846.91, 2183000.0 
04710, -99.1702694, 19.3027944, 09, 003, 4.0, 3.0, 4.0, 5.0, 1.0, 100.0, 100.0, 0.0, 1080.0, 1.0, 1080.0, 1.0, 1.0, 6.0, 1.0, 5.0, 4.0, 3.0, 5.0, 2, 1, 7, 0.71568328346, 0.881110890011, 0.896190786752, 0.730576531167, 0.896190786752, 1.0, 0.82607975718, 0.805374906948, 0.748747963665, 0.554839781444, 0.554839781444, 0.554839781444, 0.909591465681, 0.611466724727, 0.903077342637, 0.903077342637, 1.0, 2.0, 83.51, 93.16, 83.51, 83.51, 0.0, 9.65, 1.20, 1.15, 1.00, 1.00, 1.00, 1.00, 1564587.92, 2229204.64, 2470000.0 
04909, -99.101608, 19.319744, 09, 003, 4.0, 3.0, 4.0, 4.0, 1.0, 100.0, 100.0, 288.0, 840.0, 0.75, 552.0, 0.75, 1.0, 4.0, 1.0, 4.0, 4.0, 3.0, 5.0, 2, 2, 5, 0.721863198447, 0.854226124792, 0.721863198447, 0.748747963665, 0.638351489946, 0.603690999289, 0.854226124792, 0.832259672167, 0.638351489946, 0.603690999289, 0.789286787355, 0.554839781444, 0.789286787355, 0.789286787355, 0.68720270779, 0.748747963665, 1.0, 2.0, 54.27, 54.27, 54.27, 54.27, 0.0, 0.0, 1.20, 1.35, 1.00, 1.00, 1.00, 1.00, 577755.81, 809852.73, 813000.0 
04909, -99.1024621, 19.3079131, 09, 003, 4.0, 3.0, 4.0, 4.0, 1.0, 100.0, 0.0, 33.0, 70.0, 0.66, 37.0, 1.1, 1.1, 4.0, 1.0, 4.0, 4.0, 3.0, 3.0, 2, 5, 2, 0.770714416291, 0.409782817068, 0.854226124792, 0.79759918151, 0.805374906948, 0.554839781444, 0.881110890011, 0.770714416291, 0.554839781444, 0.736053925634, 0.915771380668, 0.736053925634, 0.854226124792, 0.79759918151, 0.881110890011, 0.770714416291, 0.0, 3.0, 60.83, 60.83, 60.83, 60.83, 0.0, 0.0, 1.20, 1.00, 1.00, 1.00, 1.00, 1.00, 638056.98, 532941.9, 680000.0 
04650, -99.140191, 19.314712, 09, 003, 4.0, 4.0, 4.0, 5.0, 1.0, 100.0, 100.0, 0.0, 960.0, 1.0, 960.0, 1.0, 1.0, 6.0, 1.0, 5.0, 4.0, 3.0, 3.0, 2, 1, 13, 0.915771380668, 0.915771380668, 0.915771380668, 0.915771380668, 1.0, 0.915771380668, 0.915771380668, 0.915771380668, 0.881110890011, 0.915771380668, 0.915771380668, 0.915771380668, 0.915771380668, 0.881110890011, 0.915771380668, 0.915771380668, 2.0, 3.0, 119.16, 119.16, 119.16, 119.16, 0.0, 0.0, 1.20, 1.15, 1.00, 1.00, 0.62, 1.00, 2324668.87, 2524649.67, 3542000.0 
04480, -99.1212221, 19.3281551, 09, 003, 4.0, 4.0, 4.0, 4.0, 1.0, 100.0, 100.0, 408.0, 864.0, 0.8, 456.0, 0.8, 1.0, 4.0, 1.0, 3.0, 4.0, 3.0, 4.0, 2, 5, 5, 0.705775078853, 0.840411316561, 0.736053925634, 0.859144437385, 0.86841685198, 0.669961642291, 0.760231117859, 0.859144437385, 0.638351489946, 0.832259672167, 0.789286787355, 0.832259672167, 0.885061471074, 0.79759918151, 0.789286787355, 0.812679078251, 2.0, 2.0, 54.82, 54.82, 54.82, 54.82, 5120.08, 0.0, 1.20, 1.35, 1.00, 1.00, 0.62, 1.00, 662000.00, 856123.8, 888000.0 
04800, -99.121833, 19.315167, 09, 003, 4.0, 3.0, 4.0, 4.0, 1.0, 100.0, 100.0, 360.0, 840.0, 0.84, 480.0, 0.84, 1.0, 4.0, 1.0, 4.0, 4.0, 3.0, 4.0, 2, 5, 5, 0.915771380668, 0.915771380668, 0.915771380668, 0.915771380668, 0.915771380668, 0.915771380668, 0.915771380668, 0.915771380668, 0.915771380668, 0.915771380668, 0.915771380668, 0.915771380668, 0.915771380668, 0.915771380668, 0.915771380668, 0.915771380668, 1.0, 3.0, 97.02, 97.02, 97.02, 97.02, 0.0, 0.0, 1.00, 1.00, 1.00, 1.00, 1.00, 1.00, 1143751.16, 1322668.43, 1376000.0 
