@RELATION avaluos 
@ATTRIBUTE codigo_postal_ubicacion_inmueble NUMERIC 
@ATTRIBUTE LONGITUD NUMERIC 
@ATTRIBUTE LATITUD NUMERIC 
@ATTRIBUTE CLAVE_ENTIDAD_FEDERATIVA_UBICACION_INMUEBLE NUMERIC 
@ATTRIBUTE CLAVE_MUNICIPIO_UBICACION_INMUEBLE NUMERIC 
@ATTRIBUTE CAT_TIPO_INMUEBLE NUMERIC 
@ATTRIBUTE CVE_NIVEL_INFRAESTR_URBANA NUMERIC 
@ATTRIBUTE CVE_NIVEL_EQUIPAMIENTO_URBANO NUMERIC 
@ATTRIBUTE CVE_CLASE_INMUEBLE NUMERIC 
@ATTRIBUTE CVE_USO_CONSTRUCCION NUMERIC 
@ATTRIBUTE GRADO_TERMINACION_OBRA NUMERIC 
@ATTRIBUTE AVANCE_OBRA_PRIVATIVAS NUMERIC 
@ATTRIBUTE EDAD_PRIVATIVAS NUMERIC 
@ATTRIBUTE VIDA_UTIL_TOTAL_TIPO_PRIVATIVAS NUMERIC 
@ATTRIBUTE FACTOR_RESULTANTE_PRIVATIVAS NUMERIC 
@ATTRIBUTE VIDA_UTIL_REMANENTE_PRIVATIVAS NUMERIC 
@ATTRIBUTE FACTOR_EDAD_PRIVATIVAS NUMERIC 
@ATTRIBUTE FACTOR_CONSERVACION_PRIVATIVAS NUMERIC 
@ATTRIBUTE CVE_ESTADO_CONSERVACION NUMERIC 
@ATTRIBUTE CVE_CALIDAD_PROYECTO NUMERIC 
@ATTRIBUTE CVE_CLASE_GENERAL_INMUEBLES_ZONA NUMERIC 
@ATTRIBUTE CVE_NIVEL_SOCIO_ECONOMICO_ZONA NUMERIC 
@ATTRIBUTE CVE_CLASIFICACION_ZONA NUMERIC 
@ATTRIBUTE CVE_DENSIDAD_POBLACION NUMERIC 
@ATTRIBUTE CVE_REF_PROXIMIDAD_URBANA NUMERIC 
@ATTRIBUTE CVE_UBICACION_INMUEBLE_TERRENO NUMERIC 
@ATTRIBUTE NIVELES_ZONA NUMERIC 
@ATTRIBUTE DISTANCIA_ESCUELAS_PRIMARIAS NUMERIC 
@ATTRIBUTE DISTANCIA_UNIVERSIDAD NUMERIC 
@ATTRIBUTE DISTANCIA_CENTRO_DEPORTIVO NUMERIC 
@ATTRIBUTE DISTANCIA_ESCUELAS_SECUNDARIAS NUMERIC 
@ATTRIBUTE DISTANCIA_CANCHAS_DEPORTIVAS NUMERIC 
@ATTRIBUTE DISTANCIA_MERCADOS NUMERIC 
@ATTRIBUTE DISTANCIA_ESCUELAS_PREPARATORIA NUMERIC 
@ATTRIBUTE DISTANCIA_BANCOS NUMERIC 
@ATTRIBUTE DISTANCIA_LOCALES_COMERCIALES NUMERIC 
@ATTRIBUTE DISTANCIA_PARQUES NUMERIC 
@ATTRIBUTE DISTANCIA_PLAZASPUBLICAS NUMERIC 
@ATTRIBUTE DISTANCIA_JARDINES NUMERIC 
@ATTRIBUTE DISTANCIA_SUPERMERCADOS NUMERIC 
@ATTRIBUTE DISTANCIA_IGLESIA NUMERIC 
@ATTRIBUTE DISTANCIA_SERVICIOS_SALUD_PRIMER_NIVEL_ NUMERIC 
@ATTRIBUTE DISTANCIA_SERVICIOS_SALUD_SEGUNDO_NIVEL_ NUMERIC 
@ATTRIBUTE NUMERO_ESTACIONAMIENTOS NUMERIC 
@ATTRIBUTE NUMERO_RECAMARAS NUMERIC 
@ATTRIBUTE SUPERFICIE_VENDIBLE NUMERIC 
@ATTRIBUTE SUPERFICIE_TOTAL_CONSTRUCCIONES_PRIVATIVAS NUMERIC 
@ATTRIBUTE SUPERFICIE_PRIVATIVAS NUMERIC 
@ATTRIBUTE SUPERFICIE_CONSTRUIDA NUMERIC 
@ATTRIBUTE SUPERFICIE_COMUNES NUMERIC 
@ATTRIBUTE SUPERFICIE_ACCESORIA NUMERIC 
@ATTRIBUTE FZO NUMERIC 
@ATTRIBUTE FUB NUMERIC 
@ATTRIBUTE FFR NUMERIC 
@ATTRIBUTE FFO NUMERIC 
@ATTRIBUTE FSU NUMERIC 
@ATTRIBUTE FOT NUMERIC 
@ATTRIBUTE IMPORTE_ENFOQUE_INGRESOS NUMERIC 
@ATTRIBUTE IMPORTE_TOTAL_ENFOQUE_DE_COSTOS NUMERIC 
@ATTRIBUTE IMPORTE_VALOR_CONCLUIDO NUMERIC 
@DATA 
02400, -99.2061167, 19.4955889, 09, 002, 4.0, 3.0, 4.0, 4.0, 1.0, 100.0, 100.0, 0.0, 840.0, 1.0, 840.0, 1.0, 1.0, 6.0, 1.0, 4.0, 4.0, 3.0, 4.0, 2, 5, 3, 0.603690999289, 0.721863198447, 0.805374906948, 0.603690999289, 0.805374906948, 0.770714416291, 0.770714416291, 0.832259672167, 0.471328072943, 0.638351489946, 0.721863198447, 0.471328072943, 0.832259672167, 0.770714416291, 0.832259672167, 0.721863198447, 1.0, 2.0, 67.66, 63.76, 63.76, 63.76, 0.0, 3.9, 1.00, 1.00, 1.00, 1.00, 0.96, 1.00, 0, 982522.69, 1548000.0 
03300, -99.148677, 19.370359, 09, 014, 4.0, 3.0, 4.0, 4.0, 1.0, 100.0, 100.0, 84.0, 840.0, 0.9, 756.0, 0.9, 1.0, 4.0, 1.0, 4.0, 4.0, 3.0, 3.0, 1, 5, 6, 0.881110890011, 1.0, 0.832259672167, 0.881110890011, 0.832259672167, 0.832259672167, 1.0, 0.748747963665, 0.748747963665, 0.832259672167, 0.832259672167, 0.832259672167, 0.881110890011, 1.0, 0.748747963665, 0.832259672167, 0.0, 2.0, 90.59, 90.59, 90.59, 90.59, 0.0, 0.0, 1.00, 1.00, 1.00, 1.00, 1.00, 1, 1492860.41, 1665691.48, 2047000.0 
03300, -99.15316, 19.36196, 09, 014, 4.0, 4.0, 4.0, 4.0, 1.0, 100.0, 100.0, 0.0, 960.0, 1.0, 960.0, 1.0, 1.0, 6.0, 1.0, 4.0, 4.0, 3.0, 6.0, 2, 1, 2, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 4.0, 1.0, 70.11, 70.11, 70.11, 70.11, 0.0, 0.0, 1.20, 1.15, 1.00, 1.00, 0.92, 1.00, 1091563.47, 1477782.35, 2084000.0 
03910, -99.1885278, 19.3741111, 09, 014, 4.0, 4.0, 4.0, 4.0, 1.0, 100.0, 100.0, 0.0, 840.0, 1.0, 840.0, 1.0, 1.0, 6.0, 1.0, 4.0, 4.0, 3.0, 5.0, 1, 5, 3, 0.68720270779, 0.863869824512, 1.0, 0.748747963665, 1.0, 0.748747963665, 0.748747963665, 0.68720270779, 0.277419890722, 0.805374906948, 1.0, 0.832259672167, 1.0, 0.748747963665, 1.0, 0.881110890011, 2.0, 3.0, 99.37, 121.45, 99.37, 99.37, 0.0, 22.08, 1.00, 1.00, 1.00, 1.00, 0.96, 1.00, 0, 2124056.58, 2492000.0 
06400, -99.1644581, 19.4447941, 09, 015, 4.0, 4.0, 4.0, 4.0, 1.0, 100.0, 100.0, 25.0, 20.0, 0.9, 45.0, 0.9, 1.0, 4.0, 1.0, 4.0, 4.0, 3.0, 3.0, 1, 1, 2, 1.0, 0.602885097102, 1.0, 0.676280494746, 1.0, 1.0, 1.0, 0.808936208423, 1.0, 1.0, 1.0, 1.0, 1.0, 0.788423113923, 0.717570767405, 0.717570767405, 1.0, 2.0, 70.39, 82.39, 70.39, 91.0, 8.61, 0.0, 1.00, 1.15, 1.00, 1.00, 1.00, 1.00, 0, 0.0, 1350000.0 
07810, -99.111588, 19.475857, 09, 005, 4.0, 4.0, 4.0, 4.0, 1.0, 100.0, 100.0, 0.0, 960.0, 1.0, 960.0, 1.0, 1.0, 6.0, 1.0, 4.0, 4.0, 3.0, 5.0, 2, 1, 5, 0.742821428221, 0.881110890011, 1.0, 0.84374282636, 0.638351489946, 0.755768314042, 0.872798495856, 0.785794313033, 0.554839781444, 0.649834644139, 0.68720270779, 0.649834644139, 0.755768314042, 0.730576531167, 0.805374906948, 0.880627995867, 1.0, 2.0, 56.58, 73.44, 54.44, 56.58, 0.0, 12.0, 1.20, 1.15, 1.00, 1.00, 0.74, 1.00, 832682.25, 935790.52, 1145000.0 
02840, -99.1761051, 19.4672921, 09, 002, 4.0, 4.0, 4.0, 4.0, 1.0, 100.0, 100.0, 25.0, 0.0, 1.0, 55.0, 1.0, 1.0, 4.0, 1.0, 4.0, 4.0, 3.0, 5.0, 2, 1, 7, 0.782197570484, 0.912101596633, 0.858176705855, 0.782197570484, 0.858176705855, 0.881110890011, 0.912101596633, 0.471328072943, 0.471328072943, 0.694978433228, 0.894045651254, 0.694978433228, 0.721863198447, 0.790995779522, 0.860104457825, 1.0, 1.0, 2.0, 63.11, 75.11, 63.11, 94.37, 19.26, 12.0, 1.00, 1.15, 1.00, 1.00, 1.00, 1.00, 710659.90, 710659.9, 1500000.0 
06470, -99.160018, 19.436407, 09, 015, 4.0, 3.0, 4.0, 4.0, 1.0, 100.0, 100.0, 108.0, 840.0, 0.9, 732.0, 0.9, 1.0, 4.0, 1.0, 4.0, 4.0, 3.0, 6.0, 1, 4, 6, 0.748747963665, 0.832259672167, 1.0, 0.748747963665, 0.832259672167, 0.748747963665, 0.832259672167, 0.748747963665, 0.554839781444, 0.832259672167, 0.805374906948, 0.770714416291, 0.789286787355, 0.789286787355, 0.68720270779, 0.789286787355, 1.0, 2.0, 58.75, 58.75, 58.75, 58.75, 0.0, 0.0, 1.00, 1.00, 1.00, 1.00, 0.94, 1, 1026920, 947921.55, 1410000.0 
11270, -99.203646, 19.456014, 09, 016, 4.0, 3.0, 4.0, 4.0, 1.0, 100.0, 100.0, 72.0, 840.0, 0.9, 768.0, 0.9, 1.0, 4.0, 1.0, 4.0, 4.0, 3.0, 4.0, 1, 4, 4, 0.674508669759, 1.0, 0.665236255164, 0.674508669759, 0.665236255164, 0.705775078853, 0.791841270204, 0.789286787355, 0.68720270779, 0.647064822666, 0.647064822666, 0.647064822666, 0.854226124792, 0.815481109837, 0.805374906948, 0.759130818634, 0.0, 2.0, 58.6, 58.6, 58.6, 58.6, 0.0, 0.0, 1.00, 1.00, 1.00, 1.00, 0.98, 1, 1011104.34, 936635.56, 1195000.0 
02140, -99.1902333, 19.4921333, 09, 002, 4.0, 3.0, 4.0, 4.0, 1.0, 100.0, 100.0, 0.0, 70.0, 1.0, 70.0, 1.0, 1.0, 6.0, 1.0, 4.0, 4.0, 3.0, 3.0, 2, 5, 1, 1.0, 1.0, 1.0, 1.0, 1.0, 0.774664997354, 1.0, 0.832259672167, 1.0, 0.698685861983, 0.881110890011, 1.0, 1.0, 0.721863198447, 1.0, 1.0, 1.0, 2.0, 54.15, 0.0, 54.15, 54.15, 0.0, 0.0, 1.00, 1.00, 1.00, 1.00, 1.00, 1.00, 0, 1162332.23, 1343000.0 
16050, -99.115486, 19.271822, 09, 013, 4.0, 3.0, 4.0, 4.0, 1.0, 100.0, 100.0, 384.0, 840.0, 0.9, 456.0, 0.9, 1.0, 4.0, 1.0, 4.0, 4.0, 3.0, 3.0, 3, 4, 3, 0.68720270779, 1.0, 0.832259672167, 0.748747963665, 0.57680623407, 0.511866896632, 0.770714416291, 0.763472979656, 0.554839781444, 0.753473350792, 0.748747963665, 0.603690999289, 0.753473350792, 0.64650313434, 0.748747963665, 1.0, 0.0, 2.0, 61.22, 61.22, 61.22, 61.22, 0.0, 0.0, 1.00, 1.00, 1.00, 1.00, 0.62, 1, 672298.5, 684463.2, 875000.0 
04640, -99.1398833, 19.3154583, 09, 003, 4.0, 3.0, 4.0, 4.0, 1.0, 100.0, 100.0, 0.0, 70.0, 1.0, 70.0, 1.0, 1.0, 6.0, 1.0, 4.0, 4.0, 3.0, 4.0, 2, 5, 1, 0.82607975718, 0.903077342637, 0.79759918151, 0.854226124792, 0.79759918151, 0.854226124792, 0.903077342637, 0.748747963665, 0.554839781444, 0.770714416291, 0.84374282636, 0.770714416291, 0.789286787355, 0.638351489946, 0.748747963665, 0.863869824512, 1.0, 2.0, 81.0, 0.0, 81.0, 81.0, 0.0, 17.5, 1.00, 1.00, 1.00, 1.00, 1.00, 1.00, 0, 1189220.7, 2138000.0 
01180, -99.1919417, 19.3864889, 09, 010, 4.0, 3.0, 4.0, 4.0, 1.0, 100.0, 100.0, 0.0, 600.0, 1.0, 600.0, 1.0, 1.0, 6.0, 1.0, 4.0, 4.0, 3.0, 3.0, 2, 1, 15, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 3.0, 64.95, 74.19, 64.95, 64.95, 0.0, 9.24, 1.00, 1.15, 1.00, 1.00, 0.84, 1.00, 1416189.47, 1032402.2, 1627000.0 
06300, -99.140167, 19.442422, 09, 015, 4.0, 3.0, 4.0, 4.0, 1.0, 100.0, 100.0, 120.0, 840.0, 0.87, 720.0, 0.87, 1.0, 4.0, 1.0, 4.0, 4.0, 3.0, 5.0, 2, 5, 8, 0.805374906948, 0.748747963665, 0.748747963665, 0.881110890011, 0.789286787355, 0.68720270779, 0.881110890011, 0.805374906948, 0.603690999289, 0.770714416291, 0.770714416291, 0.789286787355, 0.863869824512, 0.721863198447, 0.832259672167, 0.854226124792, 0.0, 2.0, 52.2, 52.2, 52.2, 52.2, 0.0, 0.0, 1.20, 1.15, 1.00, 1.00, 1.00, 1.00, 732948.5, 652883.84, 744000.0 
04360, -99.180251, 19.337226, 09, 003, 4.0, 3.0, 4.0, 4.0, 1.0, 100.0, 100.0, 468.0, 960.0, 0.6, 492.0, 0.6, 1.0, 4.0, 1.0, 4.0, 4.0, 3.0, 3.0, 1, 5, 3, 0.788596344619, 0.721863198447, 0.795981950144, 0.780358116011, 0.444443307725, 1.0, 0.73334635264, 0.68720270779, 0.444443307725, 0.638351489946, 0.780358116011, 0.638351489946, 0.721863198447, 0.704041496028, 0.632171574959, 0.848046209806, 1.0, 2.0, 94.72, 111.52, 94.72, 94.72, 0.0, 11.75, 1.20, 1.00, 1.00, 1.00, 1.00, 1.00, 1100575.57, 1054136.48, 1973418.0 
04800, -99.113986, 19.316256, 09, 003, 4.0, 4.0, 4.0, 4.0, 1.0, 100.0, 100.0, 360.0, 840.0, 0.76, 480.0, 0.76, 1.0, 4.0, 1.0, 4.0, 4.0, 3.0, 3.0, 2, 4, 5, 0.603690999289, 0.881110890011, 0.471328072943, 0.68720270779, 0.471328072943, 0.638351489946, 0.68720270779, 0.68720270779, 0.638351489946, 0.638351489946, 0.527955016226, 0.471328072943, 0.638351489946, 0.805374906948, 0.854226124792, 0.748747963665, 1.0, 3.0, 84.64, 84.64, 84.64, 84.64, 0.0, 0.0, 0.80, 1.00, 1.00, 1.00, 1.00, 1.00, 1216549.14, 1038884.01, 1342000.0 
01620, -99.2183083, 19.3604556, 09, 010, 4.0, 3.0, 4.0, 4.0, 1.0, 100.0, 100.0, 180.0, 960.0, 0.9, 780.0, 0.9, 1.0, 4.0, 1.0, 4.0, 4.0, 3.0, 4.0, 2, 1, 6, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.832259672167, 1.0, 1.0, 1.0, 2.0, 49.46, 49.46, 49.46, 49.46, 0.0, 0.0, 1.00, 1.00, 1.00, 1.00, 1.00, 1.00, 781313.84, 735203.71, 880000.0 
16035, -99.1162278, 19.2855583, 09, 013, 4.0, 3.0, 4.0, 4.0, 1.0, 100.0, 100.0, 120.0, 840.0, 0.9, 720.0, 0.9, 1.0, 4.0, 1.0, 4.0, 4.0, 3.0, 5.0, 2, 5, 5, 0.881110890011, 1.0, 1.0, 0.881110890011, 1.0, 1.0, 1.0, 0.805374906948, 1.0, 0.832259672167, 1.0, 0.789286787355, 0.903077342637, 0.859144437385, 1.0, 1.0, 0.0, 2.0, 68.0, 68.0, 68.0, 68.0, 0.0, 0.0, 1.00, 1.00, 1.00, 1.00, 1.00, 1.00, 825970.77, 890406.92, 940000.0 
15500, -99.102804, 19.426887, 09, 017, 4.0, 3.0, 4.0, 4.0, 1.0, 100.0, 100.0, 48.0, 840.0, 0.94, 792.0, 0.94, 1.0, 4.0, 1.0, 4.0, 4.0, 3.0, 4.0, 2, 1, 2, 0.748747963665, 0.903077342637, 0.770714416291, 0.748747963665, 0.770714416291, 0.805374906948, 0.854226124792, 0.68720270779, 0.748747963665, 0.748747963665, 0.665236255164, 0.665236255164, 0.748747963665, 0.68720270779, 0.68720270779, 0.638351489946, 1.0, 2.0, 56.58, 56.58, 56.58, 56.58, 0.0, 0.0, 1.00, 1.15, 1.00, 1.00, 1.00, 1.00, 1051929.26, 1048022.66, 1053000.0 
02140, -99.1899901, 19.4920451, 09, 002, 4.0, 4.0, 4.0, 4.0, 1.0, 100.0, 100.0, 25.0, 0.0, 1.0, 55.0, 1.0, 1.0, 4.0, 1.0, 4.0, 4.0, 3.0, 5.0, 2, 1, 7, 0.822213695186, 0.880304987824, 0.829825611044, 0.822213695186, 0.829825611044, 0.736053925634, 0.894764948482, 0.907673940946, 0.748747963665, 0.906378423864, 0.907673940946, 0.906378423864, 0.907673940946, 0.721863198447, 0.86841685198, 1.0, 1.0, 2.0, 62.3, 62.3, 62.3, 83.5, 21.2, 9.24, 1.20, 1.15, 1.00, 1.00, 0.94, 1.00, 674643.46, 674643.46, 1300000.0 
10100, -99.2108611, 19.3335971, 09, 008, 4.0, 4.0, 4.0, 4.0, 1.0, 100.0, 100.0, 660.0, 1152.0, 0.75, 492.0, 0.75, 1.0, 4.0, 1.0, 4.0, 4.0, 3.0, 4.0, 3, 3, 5, 0.866618580869, 0.867521071439, 0.84374282636, 0.746313902543, 0.84374282636, 0.799194991961, 0.75802037826, 0.705775078853, 0.655190278184, 0.727741531479, 0.704041496028, 0.727741531479, 0.800769941548, 0.702282604531, 0.831048788329, 0.839280022543, 1.0, 3.0, 102.58, 102.58, 102.58, 102.58, 24143.13, 0.0, 1.20, 1.35, 1.00, 1.00, 0.62, 1.00, 1253000.00, 1474449.99, 1695000.0 
04380, -99.145604, 19.332362, 09, 003, 4.0, 4.0, 4.0, 4.0, 1.0, 100.0, 100.0, 12.0, 960.0, 1.0, 948.0, 1.0, 1.0, 6.0, 1.0, 4.0, 4.0, 3.0, 4.0, 1, 5, 5, 0.649834644139, 0.82607975718, 0.759351683825, 0.694978433228, 0.785794313033, 0.749946798708, 0.79759918151, 0.79759918151, 0.581724546663, 0.650381048376, 0.746313902543, 0.650381048376, 0.79759918151, 0.768075279497, 0.721863198447, 0.694978433228, 2.0, 2.0, 82.05, 84.91, 82.05, 82.05, 0.0, 2.86, 1.20, 1.00, 1.00, 1.00, 0.98, 1.00, 1512633.38, 1327802.12, 2340000.0 
09510, -99.0087583, 19.3702388, 09, 007, 4.0, 3.0, 4.0, 4.0, 1.0, 100.0, 100.0, 20.0, 70.0, 0.76, 50.0, 0.83, 0.92, 4.0, 1.0, 4.0, 4.0, 3.0, 3.0, 2, 5, 1, 1.0, 1.0, 1.0, 1.0, 1.0, 0.721863198447, 1.0, 0.748747963665, 1.0, 0.554839781444, 0.68720270779, 1.0, 1.0, 0.770714416291, 1.0, 1.0, 1.0, 2.0, 56.43, 0.0, 56.43, 56.43, 0.0, 56.43, 1.00, 1.00, 1.00, 1.00, 1.00, 1.00, 0, 516890.14, 632000.0 
06780, -99.1509602, 19.4057772, 09, 015, 4.0, 3.0, 4.0, 4.0, 1.0, 100.0, 100.0, 0.0, 840.0, 1.0, 840.0, 1.0, 1.0, 6.0, 1.0, 4.0, 4.0, 3.0, 6.0, 1, 4, 10, 0.748747963665, 1.0, 0.832259672167, 0.789286787355, 0.832259672167, 0.748747963665, 1.0, 0.748747963665, 0.277419890722, 0.471328072943, 0.471328072943, 0.471328072943, 0.748747963665, 0.789286787355, 0.68720270779, 0.68720270779, 1.0, 2.0, 43.0, 43.0, 43.0, 43.0, 0.0, 0.0, 1.00, 1.15, 1.00, 1.00, 0.98, 1, 698513.14, 640353.53, 735000.0 
03630, -99.145989, 19.380705, 09, 014, 4.0, 3.0, 4.0, 4.0, 1.0, 100.0, 100.0, 0.0, 660.0, 1.0, 660.0, 1.0, 1.0, 6.0, 1.0, 4.0, 4.0, 3.0, 5.0, 2, 1, 5, 0.748747963665, 1.0, 0.854226124792, 0.832259672167, 0.832259672167, 0.770714416291, 0.832259672167, 0.770714416291, 0.748747963665, 0.638351489946, 0.748747963665, 0.638351489946, 0.832259672167, 0.748747963665, 0.832259672167, 1.0, 0.0, 3.0, 90.0, 153.19, 90.0, 90.0, 0.0, 6.0, 1.00, 1.15, 1.00, 1.00, 0.98, 1.00, 1798034.6, 2184679.7, 2463000.0 
16030, -99.1086426, 19.2576416, 09, 013, 4.0, 3.0, 4.0, 4.0, 1.0, 100.0, 100.0, 312.0, 840.0, 0.66, 528.0, 0.66, 1.0, 5.0, 1.0, 4.0, 4.0, 3.0, 3.0, 2, 5, 1, 0.789286787355, 1.0, 0.888886615449, 0.789286787355, 0.888886615449, 0.736053925634, 0.854226124792, 0.554839781444, 0.638351489946, 0.888886615449, 0.888886615449, 0.888886615449, 0.638351489946, 0.736053925634, 0.903077342637, 1.0, 0.0, 2.0, 53.22, 53.22, 53.22, 53.22, 0.0, 0.0, 1.00, 1.25, 1.00, 1.00, 1.00, 1.00, 707473.71, 502124.7, 882900.0 
09270, -99.0566722, 19.345875, 09, 007, 4.0, 3.0, 4.0, 4.0, 1.0, 100.0, 100.0, 28.0, 70.0, 0.9, 42.0, 1.0, 0.9, 4.0, 1.0, 4.0, 4.0, 3.0, 4.0, 3, 2, 1, 0.751133822376, 0.893322033898, 1.0, 0.751133822376, 0.665236255164, 0.721863198447, 0.893322033898, 0.772903248093, 0.721863198447, 0.554839781444, 0.766629891993, 0.554839781444, 0.888886615449, 0.778490141729, 0.86841685198, 0.86841685198, 1.0, 2.0, 78.65, 78.65, 78.65, 78.65, 160.0, 0.0, 1.00, 1.25, 1.00, 1.00, 1.00, 1.00, 540240, 0.0, 1313000.0 
03020, -99.156489, 19.388556, 09, 014, 4.0, 3.0, 4.0, 4.0, 1.0, 100.0, 100.0, 12.0, 672.0, 0.98, 660.0, 0.98, 1.0, 6.0, 1.0, 4.0, 4.0, 3.0, 4.0, 2, 5, 4, 0.748747963665, 0.68720270779, 0.748747963665, 0.748747963665, 0.748747963665, 0.748747963665, 0.748747963665, 0.638351489946, 0.554839781444, 0.748747963665, 0.748747963665, 0.748747963665, 0.748747963665, 0.748747963665, 0.832259672167, 0.748747963665, 2.0, 3.0, 100.0, 119.0, 100.0, 100.0, 0.0, 0.0, 1.20, 1.00, 1.00, 1.00, 1.00, 1.00, 2133486.41, 1371236.83, 2964000.0 
01140, -99.1903167, 19.3959, 09, 010, 4.0, 3.0, 4.0, 4.0, 1.0, 100.0, 100.0, 84.0, 840.0, 0.91, 756.0, 0.91, 1.0, 4.0, 1.0, 4.0, 4.0, 3.0, 4.0, 2, 5, 6, 0.696102689545, 0.915469798714, 0.866618580869, 0.709503368474, 0.866618580869, 0.737649736086, 0.833100107556, 0.813385719149, 0.215874634847, 0.82607975718, 0.833100107556, 0.82607975718, 0.813385719149, 0.721561616493, 0.727166437654, 0.776017655498, 1.0, 2.0, 56.8, 56.8, 56.8, 56.8, 0.0, 0.0, 1.00, 1.15, 1.00, 1.00, 1.00, 1.00, 769965.03, 657198.68, 798000.0 
09210, -99.053793, 19.393236, 09, 007, 4.0, 3.0, 4.0, 4.0, 1.0, 100.0, 100.0, 12.0, 840.0, 0.98, 828.0, 0.98, 1.0, 6.0, 1.0, 4.0, 4.0, 3.0, 5.0, 2, 5, 5, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.721863198447, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 52.97, 52.97, 52.97, 52.97, 0.0, 0.0, 1.00, 1.00, 1.00, 1.00, 0.62, 1.00, 819077.14, 1017793.69, 1086000.0 
11410, -99.185366, 19.453137, 09, 016, 4.0, 3.0, 4.0, 4.0, 1.0, 100.0, 100.0, 0.0, 960.0, 1.0, 960.0, 1.0, 1.0, 4.0, 1.0, 4.0, 4.0, 3.0, 4.0, 1, 2, 10, 0.832259672167, 0.881110890011, 1.0, 0.881110890011, 1.0, 0.832259672167, 1.0, 0.832259672167, 0.748747963665, 0.832259672167, 1.0, 0.832259672167, 0.805374906948, 0.805374906948, 0.748747963665, 0.881110890011, 2.0, 2.0, 66.45, 66.45, 66.45, 66.45, 0.0, 0.0, 1.20, 1.35, 1.00, 1.00, 0.62, 1.00, 1702505.79, 1870816.6, 1917000.0 
03303, -99.142303, 19.366791, 09, 014, 4.0, 4.0, 4.0, 4.0, 1.0, 100.0, 100.0, 0.0, 840.0, 1.0, 840.0, 1.0, 1.0, 6.0, 1.0, 4.0, 4.0, 3.0, 4.0, 2, 1, 3, 0.68720270779, 0.638351489946, 0.832259672167, 0.805374906948, 0.832259672167, 0.832259672167, 0.68720270779, 0.854226124792, 0.638351489946, 0.721863198447, 0.805374906948, 0.832259672167, 0.721863198447, 0.68720270779, 0.748747963665, 0.748747963665, 1.0, 2.0, 66.61, 66.61, 66.61, 66.61, 0.0, 0.0, 1.20, 1.15, 1.00, 1.00, 0.98, 1.00, 1735600, 1435997.92, 1918000.0 
02840, -99.1764971, 19.4666041, 09, 002, 4.0, 4.0, 4.0, 4.0, 1.0, 100.0, 100.0, 25.0, 0.0, 1.0, 55.0, 1.0, 1.0, 6.0, 1.0, 4.0, 4.0, 3.0, 5.0, 2, 1, 7, 0.782197570484, 0.912101596633, 0.858176705855, 0.782197570484, 0.858176705855, 0.881110890011, 0.912101596633, 0.471328072943, 0.471328072943, 0.694978433228, 0.894045651254, 0.694978433228, 0.721863198447, 0.790995779522, 0.860104457825, 1.0, 1.0, 2.0, 55.83, 65.07, 55.83, 80.22, 15.15, 9.24, 1.00, 1.15, 1.00, 1.00, 1.00, 1.00, 647691.56, 647691.56, 1860000.0 
11400, -99.183111, 19.45718, 09, 016, 4.0, 3.0, 4.0, 4.0, 1.0, 100.0, 100.0, 0.0, 840.0, 1.0, 840.0, 1.0, 1.0, 4.0, 1.0, 4.0, 4.0, 3.0, 4.0, 1, 5, 4, 0.832259672167, 0.881110890011, 1.0, 0.881110890011, 1.0, 0.832259672167, 1.0, 0.832259672167, 0.748747963665, 0.832259672167, 1.0, 0.832259672167, 1.0, 0.805374906948, 0.748747963665, 0.881110890011, 2.0, 3.0, 100.16, 100.16, 100.16, 100.16, 0.0, 5.5, 1.00, 1.00, 1.00, 1.00, 1.00, 1.00, 2310164.74, 2172957.52, 2379000.0 
02000, -99.1878, 19.483618, 09, 002, 4.0, 3.0, 4.0, 4.0, 1.0, 100.0, 100.0, 0.0, 960.0, 1.0, 960.0, 1.0, 1.0, 6.0, 1.0, 4.0, 4.0, 3.0, 6.0, 2, 5, 3, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 49.51, 49.51, 49.51, 49.51, 0.0, 0.0, 1.20, 1.00, 1.00, 1.00, 0.88, 1.00, 1070188.13, 975062.34, 1270000.0 
