Fecha_hora_experimento,Clave_experimento,Archivo_CSV_ejemplos,CP,Tiempo_entrenamiento,N_entrenamiento,N_pruebas,EPOCHS,N_neuronas_entrada,N_capas_ocultas,N_neuronas_ocultas,N_neuronas_salida,promedio_factual,promedio_regresion,error_avg,error_min,error_max,error_dstd
"Thursday, 20. October 2016 11:47PM",from_server_-03103-03100-03104-03200-03230-03240_N136_E250_10fold1_L1_H5,from_server_,(CAT_TIPO_INMUEBLE='4' ) AND (codigo_postal_ubicacion_inmueble='03103' OR codigo_postal_ubicacion_inmueble='03100' OR codigo_postal_ubicacion_inmueble='03104' OR codigo_postal_ubicacion_inmueble='03200' OR codigo_postal_ubicacion_inmueble='03230' OR codigo_postal_ubicacion_inmueble='03240' ) AND (CVE_USO_CONSTRUCCION='1' ) AND (CVE_CLASE_INMUEBLE='5' ) ,16.770171880722046,123,13,250,8,1,5,1,32432.875384615385,31935.210280367286,6068.7530553577926,1080.2102803659072,12011.010280378014,3688.705979354154
"Thursday, 20. October 2016 11:47PM",from_server_-03103-03100-03104-03200-03230-03240_N136_E250_10fold2_L1_H5,from_server_,(CAT_TIPO_INMUEBLE='4' ) AND (codigo_postal_ubicacion_inmueble='03103' OR codigo_postal_ubicacion_inmueble='03100' OR codigo_postal_ubicacion_inmueble='03104' OR codigo_postal_ubicacion_inmueble='03200' OR codigo_postal_ubicacion_inmueble='03230' OR codigo_postal_ubicacion_inmueble='03240' ) AND (CVE_USO_CONSTRUCCION='1' ) AND (CVE_CLASE_INMUEBLE='5' ) ,16.837734937667847,123,13,250,8,1,5,1,31847.581538461538,33467.710885626009,3737.1488021638497,207.71088562600926,12270.760885626009,3438.2916260678135
"Thursday, 20. October 2016 11:47PM",from_server_-03103-03100-03104-03200-03230-03240_N136_E250_10fold3_L1_H5,from_server_,(CAT_TIPO_INMUEBLE='4' ) AND (codigo_postal_ubicacion_inmueble='03103' OR codigo_postal_ubicacion_inmueble='03100' OR codigo_postal_ubicacion_inmueble='03104' OR codigo_postal_ubicacion_inmueble='03200' OR codigo_postal_ubicacion_inmueble='03230' OR codigo_postal_ubicacion_inmueble='03240' ) AND (CVE_USO_CONSTRUCCION='1' ) AND (CVE_CLASE_INMUEBLE='5' ) ,16.933048963546753,123,13,250,8,1,5,1,30023.317692307694,32705.325513050077,5772.5981163884617,1293.5544869499136,12303.325513050084,4151.1031619903515
"Thursday, 20. October 2016 11:47PM",from_server_-03103-03100-03104-03200-03230-03240_N136_E250_10fold4_L1_H5,from_server_,(CAT_TIPO_INMUEBLE='4' ) AND (codigo_postal_ubicacion_inmueble='03103' OR codigo_postal_ubicacion_inmueble='03100' OR codigo_postal_ubicacion_inmueble='03104' OR codigo_postal_ubicacion_inmueble='03200' OR codigo_postal_ubicacion_inmueble='03230' OR codigo_postal_ubicacion_inmueble='03240' ) AND (CVE_USO_CONSTRUCCION='1' ) AND (CVE_CLASE_INMUEBLE='5' ) ,16.805840969085693,123,13,250,8,1,5,1,34860.756923076922,31873.693610834598,3604.0813463452773,767.70638916540338,10323.506389165399,2713.2252194502075
"Thursday, 20. October 2016 11:48PM",from_server_-03103-03100-03104-03200-03230-03240_N136_E250_10fold5_L1_H5,from_server_,(CAT_TIPO_INMUEBLE='4' ) AND (codigo_postal_ubicacion_inmueble='03103' OR codigo_postal_ubicacion_inmueble='03100' OR codigo_postal_ubicacion_inmueble='03104' OR codigo_postal_ubicacion_inmueble='03200' OR codigo_postal_ubicacion_inmueble='03230' OR codigo_postal_ubicacion_inmueble='03240' ) AND (CVE_USO_CONSTRUCCION='1' ) AND (CVE_CLASE_INMUEBLE='5' ) ,17.31896185874939,123,13,250,8,1,5,1,33425.115384615383,32887.47861659198,4107.1033961710818,187.47861659197952,14669.97861659198,3648.9150892275356
"Thursday, 20. October 2016 11:48PM",from_server_-03103-03100-03104-03200-03230-03240_N136_E250_10fold6_L1_H5,from_server_,(CAT_TIPO_INMUEBLE='4' ) AND (codigo_postal_ubicacion_inmueble='03103' OR codigo_postal_ubicacion_inmueble='03100' OR codigo_postal_ubicacion_inmueble='03104' OR codigo_postal_ubicacion_inmueble='03200' OR codigo_postal_ubicacion_inmueble='03230' OR codigo_postal_ubicacion_inmueble='03240' ) AND (CVE_USO_CONSTRUCCION='1' ) AND (CVE_CLASE_INMUEBLE='5' ) ,16.0449800491333,123,13,250,8,1,5,1,32476.416923076922,31917.094470862907,3872.1481176259358,128.51447086290136,9623.2344708629716,2999.3660627384684
"Thursday, 20. October 2016 11:48PM",from_server_-03103-03100-03104-03200-03230-03240_N136_E250_10fold7_L1_H5,from_server_,(CAT_TIPO_INMUEBLE='4' ) AND (codigo_postal_ubicacion_inmueble='03103' OR codigo_postal_ubicacion_inmueble='03100' OR codigo_postal_ubicacion_inmueble='03104' OR codigo_postal_ubicacion_inmueble='03200' OR codigo_postal_ubicacion_inmueble='03230' OR codigo_postal_ubicacion_inmueble='03240' ) AND (CVE_USO_CONSTRUCCION='1' ) AND (CVE_CLASE_INMUEBLE='5' ) ,15.495856046676636,123,13,250,8,1,5,1,32460.149230769232,31903.06410764463,3690.4273763350279,1033.0641076446336,9631.0341076446348,2334.9930439221134
"Thursday, 20. October 2016 11:48PM",from_server_-03103-03100-03104-03200-03230-03240_N136_E250_10fold8_L1_H5,from_server_,(CAT_TIPO_INMUEBLE='4' ) AND (codigo_postal_ubicacion_inmueble='03103' OR codigo_postal_ubicacion_inmueble='03100' OR codigo_postal_ubicacion_inmueble='03104' OR codigo_postal_ubicacion_inmueble='03200' OR codigo_postal_ubicacion_inmueble='03230' OR codigo_postal_ubicacion_inmueble='03240' ) AND (CVE_USO_CONSTRUCCION='1' ) AND (CVE_CLASE_INMUEBLE='5' ) ,15.72568392753601,123,13,250,8,1,5,1,30713.136923076927,32429.987714339473,7547.0436703338055,2522.8777143394727,12669.987714339473,3875.238853863468
"Thursday, 20. October 2016 11:49PM",from_server_-03103-03100-03104-03200-03230-03240_N136_E250_10fold9_L1_H5,from_server_,(CAT_TIPO_INMUEBLE='4' ) AND (codigo_postal_ubicacion_inmueble='03103' OR codigo_postal_ubicacion_inmueble='03100' OR codigo_postal_ubicacion_inmueble='03104' OR codigo_postal_ubicacion_inmueble='03200' OR codigo_postal_ubicacion_inmueble='03230' OR codigo_postal_ubicacion_inmueble='03240' ) AND (CVE_USO_CONSTRUCCION='1' ) AND (CVE_CLASE_INMUEBLE='5' ) ,15.633660078048706,123,13,250,8,1,5,1,30776.300769230766,31830.330328235294,8216.8539219004579,393.65967176471531,18092.689671764711,5142.645903381393
"Thursday, 20. October 2016 11:49PM",from_server_-03103-03100-03104-03200-03230-03240_N136_E250_10fold10_L1_H5,from_server_,(CAT_TIPO_INMUEBLE='4' ) AND (codigo_postal_ubicacion_inmueble='03103' OR codigo_postal_ubicacion_inmueble='03100' OR codigo_postal_ubicacion_inmueble='03104' OR codigo_postal_ubicacion_inmueble='03200' OR codigo_postal_ubicacion_inmueble='03230' OR codigo_postal_ubicacion_inmueble='03240' ) AND (CVE_USO_CONSTRUCCION='1' ) AND (CVE_CLASE_INMUEBLE='5' ) ,15.420047998428345,123,13,250,8,1,5,1,31945.830769230768,32361.702390366547,3903.5647992650183,511.81239035539329,10061.882390374452,2960.5161963959945
"Thursday, 20. October 2016 11:49PM",from_server_-03103-03100-03104-03200-03230-03240_N136_E250_10fold1_L1_H8,from_server_,(CAT_TIPO_INMUEBLE='4' ) AND (codigo_postal_ubicacion_inmueble='03103' OR codigo_postal_ubicacion_inmueble='03100' OR codigo_postal_ubicacion_inmueble='03104' OR codigo_postal_ubicacion_inmueble='03200' OR codigo_postal_ubicacion_inmueble='03230' OR codigo_postal_ubicacion_inmueble='03240' ) AND (CVE_USO_CONSTRUCCION='1' ) AND (CVE_CLASE_INMUEBLE='5' ) ,16.2548668384552,123,13,250,8,1,8,1,32432.875384615385,31955.100656935439,6067.2230263902684,1100.1006569340097,12030.900656942718,3688.593001604746
"Thursday, 20. October 2016 11:50PM",from_server_-03103-03100-03104-03200-03230-03240_N136_E250_10fold2_L1_H8,from_server_,(CAT_TIPO_INMUEBLE='4' ) AND (codigo_postal_ubicacion_inmueble='03103' OR codigo_postal_ubicacion_inmueble='03100' OR codigo_postal_ubicacion_inmueble='03104' OR codigo_postal_ubicacion_inmueble='03200' OR codigo_postal_ubicacion_inmueble='03230' OR codigo_postal_ubicacion_inmueble='03240' ) AND (CVE_USO_CONSTRUCCION='1' ) AND (CVE_CLASE_INMUEBLE='5' ) ,15.865088939666748,123,13,250,8,1,8,1,31847.581538461538,32666.274886226693,3631.1834702902543,219.56511377330389,11469.324886226692,3263.13909857133
"Thursday, 20. October 2016 11:50PM",from_server_-03103-03100-03104-03200-03230-03240_N136_E250_10fold3_L1_H8,from_server_,(CAT_TIPO_INMUEBLE='4' ) AND (codigo_postal_ubicacion_inmueble='03103' OR codigo_postal_ubicacion_inmueble='03100' OR codigo_postal_ubicacion_inmueble='03104' OR codigo_postal_ubicacion_inmueble='03200' OR codigo_postal_ubicacion_inmueble='03230' OR codigo_postal_ubicacion_inmueble='03240' ) AND (CVE_USO_CONSTRUCCION='1' ) AND (CVE_CLASE_INMUEBLE='5' ) ,16.622893810272217,123,13,250,8,1,8,1,30023.317692307694,32338.731077134209,5744.3985443949387,1448.731077134209,11936.731077134209,3965.4009923438725
"Thursday, 20. October 2016 11:50PM",from_server_-03103-03100-03104-03200-03230-03240_N136_E250_10fold4_L1_H8,from_server_,(CAT_TIPO_INMUEBLE='4' ) AND (codigo_postal_ubicacion_inmueble='03103' OR codigo_postal_ubicacion_inmueble='03100' OR codigo_postal_ubicacion_inmueble='03104' OR codigo_postal_ubicacion_inmueble='03200' OR codigo_postal_ubicacion_inmueble='03230' OR codigo_postal_ubicacion_inmueble='03240' ) AND (CVE_USO_CONSTRUCCION='1' ) AND (CVE_CLASE_INMUEBLE='5' ) ,16.45603895187378,123,13,250,8,1,8,1,34860.756923076922,32697.002221284634,3049.8837610444266,47.002221282531536,9500.197778717913,2609.308273248941
"Thursday, 20. October 2016 11:50PM",from_server_-03103-03100-03104-03200-03230-03240_N136_E250_10fold5_L1_H8,from_server_,(CAT_TIPO_INMUEBLE='4' ) AND (codigo_postal_ubicacion_inmueble='03103' OR codigo_postal_ubicacion_inmueble='03100' OR codigo_postal_ubicacion_inmueble='03104' OR codigo_postal_ubicacion_inmueble='03200' OR codigo_postal_ubicacion_inmueble='03230' OR codigo_postal_ubicacion_inmueble='03240' ) AND (CVE_USO_CONSTRUCCION='1' ) AND (CVE_CLASE_INMUEBLE='5' ) ,15.629847049713135,123,13,250,8,1,8,1,33425.115384615383,31556.353556332841,4760.5403927438565,701.35355633284053,13338.853556332848,3274.653001586868
"Thursday, 20. October 2016 11:51PM",from_server_-03103-03100-03104-03200-03230-03240_N136_E250_10fold6_L1_H8,from_server_,(CAT_TIPO_INMUEBLE='4' ) AND (codigo_postal_ubicacion_inmueble='03103' OR codigo_postal_ubicacion_inmueble='03100' OR codigo_postal_ubicacion_inmueble='03104' OR codigo_postal_ubicacion_inmueble='03200' OR codigo_postal_ubicacion_inmueble='03230' OR codigo_postal_ubicacion_inmueble='03240' ) AND (CVE_USO_CONSTRUCCION='1' ) AND (CVE_CLASE_INMUEBLE='5' ) ,15.444632053375244,123,13,250,8,1,8,1,32476.416923076922,31763.469980041558,3887.8284664334383,25.110020116509986,9469.6099827325961,3011.638985925545
"Thursday, 20. October 2016 11:51PM",from_server_-03103-03100-03104-03200-03230-03240_N136_E250_10fold7_L1_H8,from_server_,(CAT_TIPO_INMUEBLE='4' ) AND (codigo_postal_ubicacion_inmueble='03103' OR codigo_postal_ubicacion_inmueble='03100' OR codigo_postal_ubicacion_inmueble='03104' OR codigo_postal_ubicacion_inmueble='03200' OR codigo_postal_ubicacion_inmueble='03230' OR codigo_postal_ubicacion_inmueble='03240' ) AND (CVE_USO_CONSTRUCCION='1' ) AND (CVE_CLASE_INMUEBLE='5' ) ,15.695765018463135,123,13,250,8,1,8,1,32460.149230769232,30208.61183534978,4053.4690117347336,212.76816465022057,8891.3881646502196,2720.278021570477
"Thursday, 20. October 2016 11:51PM",from_server_-03103-03100-03104-03200-03230-03240_N136_E250_10fold8_L1_H8,from_server_,(CAT_TIPO_INMUEBLE='4' ) AND (codigo_postal_ubicacion_inmueble='03103' OR codigo_postal_ubicacion_inmueble='03100' OR codigo_postal_ubicacion_inmueble='03104' OR codigo_postal_ubicacion_inmueble='03200' OR codigo_postal_ubicacion_inmueble='03230' OR codigo_postal_ubicacion_inmueble='03240' ) AND (CVE_USO_CONSTRUCCION='1' ) AND (CVE_CLASE_INMUEBLE='5' ) ,15.508277893066406,123,13,250,8,1,8,1,30713.136923076927,31905.29096710552,7506.6823820744357,1998.1809671164738,12145.290967083947,3754.8260380629995
"Thursday, 20. October 2016 11:51PM",from_server_-03103-03100-03104-03200-03230-03240_N136_E250_10fold9_L1_H8,from_server_,(CAT_TIPO_INMUEBLE='4' ) AND (codigo_postal_ubicacion_inmueble='03103' OR codigo_postal_ubicacion_inmueble='03100' OR codigo_postal_ubicacion_inmueble='03104' OR codigo_postal_ubicacion_inmueble='03200' OR codigo_postal_ubicacion_inmueble='03230' OR codigo_postal_ubicacion_inmueble='03240' ) AND (CVE_USO_CONSTRUCCION='1' ) AND (CVE_CLASE_INMUEBLE='5' ) ,14.284759998321533,123,13,250,8,1,8,1,30776.300769230766,31509.772600745488,8142.8790617398126,714.21739929297109,18413.247399292915,5204.230823513437
"Thursday, 20. October 2016 11:52PM",from_server_-03103-03100-03104-03200-03230-03240_N136_E250_10fold10_L1_H8,from_server_,(CAT_TIPO_INMUEBLE='4' ) AND (codigo_postal_ubicacion_inmueble='03103' OR codigo_postal_ubicacion_inmueble='03100' OR codigo_postal_ubicacion_inmueble='03104' OR codigo_postal_ubicacion_inmueble='03200' OR codigo_postal_ubicacion_inmueble='03230' OR codigo_postal_ubicacion_inmueble='03240' ) AND (CVE_USO_CONSTRUCCION='1' ) AND (CVE_CLASE_INMUEBLE='5' ) ,15.660475015640259,123,13,250,8,1,8,1,31945.830769230768,31470.904091834476,3921.1775172700468,14.194091834753635,9171.0840918370959,2946.0901739096075
"Friday, 21. October 2016 12:08AM",from_server_-03103-03100-03104-03200-03230-03240_N27_E250_10fold1_L1_H2,from_server_,(CAT_TIPO_INMUEBLE='4' ) AND (codigo_postal_ubicacion_inmueble='03103' OR codigo_postal_ubicacion_inmueble='03100' OR codigo_postal_ubicacion_inmueble='03104' OR codigo_postal_ubicacion_inmueble='03200' OR codigo_postal_ubicacion_inmueble='03230' OR codigo_postal_ubicacion_inmueble='03240' ) AND (CVE_CLASE_INMUEBLE='5' ) AND (CVE_NIVEL_SOCIO_ECONOMICO_ZONA='4' OR CVE_NIVEL_SOCIO_ECONOMICO_ZONA='5' ) AND (CVE_CLASIFICACION_ZONA='1' OR CVE_CLASIFICACION_ZONA='2' ) AND (CVE_USO_CONSTRUCCION='1' ) ,3.46000599861145,25,2,250,7,1,2,1,31396.474999999999,28991.938556918903,2404.5364430810951,915.1714430810971,3893.901443081093,1489.364999999998
"Friday, 21. October 2016 12:08AM",from_server_-03103-03100-03104-03200-03230-03240_N27_E250_10fold2_L1_H2,from_server_,(CAT_TIPO_INMUEBLE='4' ) AND (codigo_postal_ubicacion_inmueble='03103' OR codigo_postal_ubicacion_inmueble='03100' OR codigo_postal_ubicacion_inmueble='03104' OR codigo_postal_ubicacion_inmueble='03200' OR codigo_postal_ubicacion_inmueble='03230' OR codigo_postal_ubicacion_inmueble='03240' ) AND (CVE_CLASE_INMUEBLE='5' ) AND (CVE_NIVEL_SOCIO_ECONOMICO_ZONA='4' OR CVE_NIVEL_SOCIO_ECONOMICO_ZONA='5' ) AND (CVE_CLASIFICACION_ZONA='1' OR CVE_CLASIFICACION_ZONA='2' ) AND (CVE_USO_CONSTRUCCION='1' ) ,3.5159711837768555,25,2,250,7,1,2,1,23896.68,29634.583084966653,5737.9030849666524,5341.2230849666521,6134.5830849666527,396.6800000000003
"Friday, 21. October 2016 12:08AM",from_server_-03103-03100-03104-03200-03230-03240_N27_E250_10fold3_L1_H2,from_server_,(CAT_TIPO_INMUEBLE='4' ) AND (codigo_postal_ubicacion_inmueble='03103' OR codigo_postal_ubicacion_inmueble='03100' OR codigo_postal_ubicacion_inmueble='03104' OR codigo_postal_ubicacion_inmueble='03200' OR codigo_postal_ubicacion_inmueble='03230' OR codigo_postal_ubicacion_inmueble='03240' ) AND (CVE_CLASE_INMUEBLE='5' ) AND (CVE_NIVEL_SOCIO_ECONOMICO_ZONA='4' OR CVE_NIVEL_SOCIO_ECONOMICO_ZONA='5' ) AND (CVE_CLASIFICACION_ZONA='1' OR CVE_CLASIFICACION_ZONA='2' ) AND (CVE_USO_CONSTRUCCION='1' ) ,3.5245909690856934,25,2,250,7,1,2,1,27337.815000000002,29348.240020645713,3517.1849999999995,1506.7599793542868,5527.6100206457122,2010.4250206457127
"Friday, 21. October 2016 12:08AM",from_server_-03103-03100-03104-03200-03230-03240_N27_E250_10fold4_L1_H2,from_server_,(CAT_TIPO_INMUEBLE='4' ) AND (codigo_postal_ubicacion_inmueble='03103' OR codigo_postal_ubicacion_inmueble='03100' OR codigo_postal_ubicacion_inmueble='03104' OR codigo_postal_ubicacion_inmueble='03200' OR codigo_postal_ubicacion_inmueble='03230' OR codigo_postal_ubicacion_inmueble='03240' ) AND (CVE_CLASE_INMUEBLE='5' ) AND (CVE_NIVEL_SOCIO_ECONOMICO_ZONA='4' OR CVE_NIVEL_SOCIO_ECONOMICO_ZONA='5' ) AND (CVE_CLASIFICACION_ZONA='1' OR CVE_CLASIFICACION_ZONA='2' ) AND (CVE_USO_CONSTRUCCION='1' ) ,3.607452869415283,25,2,250,7,1,2,1,26776.0,29388.645493510605,4079.0,1466.3545064893951,6691.6454935106049,2612.645493510605
"Friday, 21. October 2016 12:08AM",from_server_-03103-03100-03104-03200-03230-03240_N27_E250_10fold5_L1_H2,from_server_,(CAT_TIPO_INMUEBLE='4' ) AND (codigo_postal_ubicacion_inmueble='03103' OR codigo_postal_ubicacion_inmueble='03100' OR codigo_postal_ubicacion_inmueble='03104' OR codigo_postal_ubicacion_inmueble='03200' OR codigo_postal_ubicacion_inmueble='03230' OR codigo_postal_ubicacion_inmueble='03240' ) AND (CVE_CLASE_INMUEBLE='5' ) AND (CVE_NIVEL_SOCIO_ECONOMICO_ZONA='4' OR CVE_NIVEL_SOCIO_ECONOMICO_ZONA='5' ) AND (CVE_CLASIFICACION_ZONA='1' OR CVE_CLASIFICACION_ZONA='2' ) AND (CVE_USO_CONSTRUCCION='1' ) ,3.7302091121673584,25,2,250,7,1,2,1,26778.884999999998,4.6810024866163262e-87,26778.884999999998,19700.0,33857.769999999997,7078.884999999998
"Friday, 21. October 2016 12:08AM",from_server_-03103-03100-03104-03200-03230-03240_N27_E250_10fold6_L1_H2,from_server_,(CAT_TIPO_INMUEBLE='4' ) AND (codigo_postal_ubicacion_inmueble='03103' OR codigo_postal_ubicacion_inmueble='03100' OR codigo_postal_ubicacion_inmueble='03104' OR codigo_postal_ubicacion_inmueble='03200' OR codigo_postal_ubicacion_inmueble='03230' OR codigo_postal_ubicacion_inmueble='03240' ) AND (CVE_CLASE_INMUEBLE='5' ) AND (CVE_NIVEL_SOCIO_ECONOMICO_ZONA='4' OR CVE_NIVEL_SOCIO_ECONOMICO_ZONA='5' ) AND (CVE_CLASIFICACION_ZONA='1' OR CVE_CLASIFICACION_ZONA='2' ) AND (CVE_USO_CONSTRUCCION='1' ) ,3.996385097503662,25,2,250,7,1,2,1,27727.434999999998,29351.176936573796,7299.1550000000097,5675.413063426211,8922.8969365738085,1623.7419365737987
"Friday, 21. October 2016 12:08AM",from_server_-03103-03100-03104-03200-03230-03240_N27_E250_10fold7_L1_H2,from_server_,(CAT_TIPO_INMUEBLE='4' ) AND (codigo_postal_ubicacion_inmueble='03103' OR codigo_postal_ubicacion_inmueble='03100' OR codigo_postal_ubicacion_inmueble='03104' OR codigo_postal_ubicacion_inmueble='03200' OR codigo_postal_ubicacion_inmueble='03230' OR codigo_postal_ubicacion_inmueble='03240' ) AND (CVE_CLASE_INMUEBLE='5' ) AND (CVE_NIVEL_SOCIO_ECONOMICO_ZONA='4' OR CVE_NIVEL_SOCIO_ECONOMICO_ZONA='5' ) AND (CVE_CLASIFICACION_ZONA='1' OR CVE_CLASIFICACION_ZONA='2' ) AND (CVE_USO_CONSTRUCCION='1' ) ,3.334913969039917,25,2,250,7,1,2,1,32733.900000000001,28882.075522347914,3851.8244776520878,3417.9244776525593,4285.7244776516163,433.8999999995285
"Friday, 21. October 2016 12:08AM",from_server_-03103-03100-03104-03200-03230-03240_N27_E250_10fold8_L1_H2,from_server_,(CAT_TIPO_INMUEBLE='4' ) AND (codigo_postal_ubicacion_inmueble='03103' OR codigo_postal_ubicacion_inmueble='03100' OR codigo_postal_ubicacion_inmueble='03104' OR codigo_postal_ubicacion_inmueble='03200' OR codigo_postal_ubicacion_inmueble='03230' OR codigo_postal_ubicacion_inmueble='03240' ) AND (CVE_CLASE_INMUEBLE='5' ) AND (CVE_NIVEL_SOCIO_ECONOMICO_ZONA='4' OR CVE_NIVEL_SOCIO_ECONOMICO_ZONA='5' ) AND (CVE_CLASIFICACION_ZONA='1' OR CVE_CLASIFICACION_ZONA='2' ) AND (CVE_USO_CONSTRUCCION='1' ) ,3.412961959838867,25,2,250,7,1,2,1,32442.055,1.9149822159736433e-80,32442.055,27767.0,37117.110000000001,4675.055
"Friday, 21. October 2016 12:09AM",from_server_-03103-03100-03104-03200-03230-03240_N27_E250_10fold9_L1_H2,from_server_,(CAT_TIPO_INMUEBLE='4' ) AND (codigo_postal_ubicacion_inmueble='03103' OR codigo_postal_ubicacion_inmueble='03100' OR codigo_postal_ubicacion_inmueble='03104' OR codigo_postal_ubicacion_inmueble='03200' OR codigo_postal_ubicacion_inmueble='03230' OR codigo_postal_ubicacion_inmueble='03240' ) AND (CVE_CLASE_INMUEBLE='5' ) AND (CVE_NIVEL_SOCIO_ECONOMICO_ZONA='4' OR CVE_NIVEL_SOCIO_ECONOMICO_ZONA='5' ) AND (CVE_CLASIFICACION_ZONA='1' OR CVE_CLASIFICACION_ZONA='2' ) AND (CVE_USO_CONSTRUCCION='1' ) ,3.444983959197998,25,2,250,7,1,2,1,24945.669999999998,29547.295238028586,4601.625238028586,3515.4552380285859,5687.795238028586,1086.17
"Friday, 21. October 2016 12:09AM",from_server_-03103-03100-03104-03200-03230-03240_N27_E250_10fold10_L1_H2,from_server_,(CAT_TIPO_INMUEBLE='4' ) AND (codigo_postal_ubicacion_inmueble='03103' OR codigo_postal_ubicacion_inmueble='03100' OR codigo_postal_ubicacion_inmueble='03104' OR codigo_postal_ubicacion_inmueble='03200' OR codigo_postal_ubicacion_inmueble='03230' OR codigo_postal_ubicacion_inmueble='03240' ) AND (CVE_CLASE_INMUEBLE='5' ) AND (CVE_NIVEL_SOCIO_ECONOMICO_ZONA='4' OR CVE_NIVEL_SOCIO_ECONOMICO_ZONA='5' ) AND (CVE_CLASIFICACION_ZONA='1' OR CVE_CLASIFICACION_ZONA='2' ) AND (CVE_USO_CONSTRUCCION='1' ) ,3.615365982055664,25,2,250,7,1,2,1,26703.014999999999,29376.645282053654,5938.3850000000002,3264.7547179463472,8612.0152820536532,2673.630282053653
"Friday, 21. October 2016 12:09AM",from_server_-03103-03100-03104-03200-03230-03240_N27_E250_10fold1_L1_H3,from_server_,(CAT_TIPO_INMUEBLE='4' ) AND (codigo_postal_ubicacion_inmueble='03103' OR codigo_postal_ubicacion_inmueble='03100' OR codigo_postal_ubicacion_inmueble='03104' OR codigo_postal_ubicacion_inmueble='03200' OR codigo_postal_ubicacion_inmueble='03230' OR codigo_postal_ubicacion_inmueble='03240' ) AND (CVE_CLASE_INMUEBLE='5' ) AND (CVE_NIVEL_SOCIO_ECONOMICO_ZONA='4' OR CVE_NIVEL_SOCIO_ECONOMICO_ZONA='5' ) AND (CVE_CLASIFICACION_ZONA='1' OR CVE_CLASIFICACION_ZONA='2' ) AND (CVE_USO_CONSTRUCCION='1' ) ,3.5031352043151855,25,2,250,7,1,3,1,31396.474999999999,28986.62328905992,2409.8517109400782,920.48671094008023,3899.2167109400762,1489.364999999998
"Friday, 21. October 2016 12:09AM",from_server_-03103-03100-03104-03200-03230-03240_N27_E250_10fold2_L1_H3,from_server_,(CAT_TIPO_INMUEBLE='4' ) AND (codigo_postal_ubicacion_inmueble='03103' OR codigo_postal_ubicacion_inmueble='03100' OR codigo_postal_ubicacion_inmueble='03104' OR codigo_postal_ubicacion_inmueble='03200' OR codigo_postal_ubicacion_inmueble='03230' OR codigo_postal_ubicacion_inmueble='03240' ) AND (CVE_CLASE_INMUEBLE='5' ) AND (CVE_NIVEL_SOCIO_ECONOMICO_ZONA='4' OR CVE_NIVEL_SOCIO_ECONOMICO_ZONA='5' ) AND (CVE_CLASIFICACION_ZONA='1' OR CVE_CLASIFICACION_ZONA='2' ) AND (CVE_USO_CONSTRUCCION='1' ) ,3.6400649547576904,25,2,250,7,1,3,1,23896.68,29670.376161286375,5773.6961612863724,5377.0161612863703,6170.3761612863746,396.6800000000021
"Friday, 21. October 2016 12:09AM",from_server_-03103-03100-03104-03200-03230-03240_N27_E250_10fold3_L1_H3,from_server_,(CAT_TIPO_INMUEBLE='4' ) AND (codigo_postal_ubicacion_inmueble='03103' OR codigo_postal_ubicacion_inmueble='03100' OR codigo_postal_ubicacion_inmueble='03104' OR codigo_postal_ubicacion_inmueble='03200' OR codigo_postal_ubicacion_inmueble='03230' OR codigo_postal_ubicacion_inmueble='03240' ) AND (CVE_CLASE_INMUEBLE='5' ) AND (CVE_NIVEL_SOCIO_ECONOMICO_ZONA='4' OR CVE_NIVEL_SOCIO_ECONOMICO_ZONA='5' ) AND (CVE_CLASIFICACION_ZONA='1' OR CVE_CLASIFICACION_ZONA='2' ) AND (CVE_USO_CONSTRUCCION='1' ) ,4.0528178215026855,25,2,250,7,1,3,1,27337.815000000002,29512.387804425234,3517.1849999992064,1342.6121955739727,5691.7578044244401,2174.5728044252337
"Friday, 21. October 2016 12:09AM",from_server_-03103-03100-03104-03200-03230-03240_N27_E250_10fold4_L1_H3,from_server_,(CAT_TIPO_INMUEBLE='4' ) AND (codigo_postal_ubicacion_inmueble='03103' OR codigo_postal_ubicacion_inmueble='03100' OR codigo_postal_ubicacion_inmueble='03104' OR codigo_postal_ubicacion_inmueble='03200' OR codigo_postal_ubicacion_inmueble='03230' OR codigo_postal_ubicacion_inmueble='03240' ) AND (CVE_CLASE_INMUEBLE='5' ) AND (CVE_NIVEL_SOCIO_ECONOMICO_ZONA='4' OR CVE_NIVEL_SOCIO_ECONOMICO_ZONA='5' ) AND (CVE_CLASIFICACION_ZONA='1' OR CVE_CLASIFICACION_ZONA='2' ) AND (CVE_USO_CONSTRUCCION='1' ) ,4.023393869400024,25,2,250,7,1,3,1,26776.0,29332.191511847173,4079.0000000000018,1522.8084881528303,6635.1915118471734,2556.1915118471716
