LONGITUD, LATITUD, SUPERFICIE_VENDIBLE, NUMERO_ESTACIONAMIENTOS, NUMERO_RECAMARAS, FACTOR_RESULTANTE_PRIVATIVAS, FACTOR_EDAD_PRIVATIVAS, FACTOR_CONSERVACION_PRIVATIVAS, CVE_NIVEL_INFRAESTR_URBANA, CVE_NIVEL_EQUIPAMIENTO_URBANO, CVE_CLASE_INMUEBLE, CVE_CLASE_GENERAL_INMUEBLES_ZONA, CVE_NIVEL_SOCIO_ECONOMICO_ZONA, CVE_CLASIFICACION_ZONA, CVE_DENSIDAD_POBLACION, CVE_REF_PROXIMIDAD_URBANA, CVE_UBICACION_INMUEBLE_TERRENO, DISTANCIA_UNIVERSIDAD, DISTANCIA_CENTRO_DEPORTIVO, DISTANCIA_CANCHAS_DEPORTIVAS, DISTANCIA_MERCADOS, DISTANCIA_PARQUES, DISTANCIA_PLAZASPUBLICAS, DISTANCIA_JARDINES, DISTANCIA_SUPERMERCADOS, DISTANCIA_IGLESIA, FZO, FFR, IMPORTE_TOTAL_ENFOQUE_DE_COSTOS, VALOR_COMPARATIVO_INMUEBLE_M2, IMPORTE_VALOR_CONCLUIDO 
-99.110263, 19.3942321, 47.38, 2.0, 2.0, 0.98, 0.98, 1.0, 3.0, 4.0, 4.0, 4.0, 4.0, 4.0, 3.0, 2.0, 1.0, 2000, 2000, 2000.0, 1300.0, 1000.0, 2000, 1000.0, 2000, 800.0, 1.0, 1.0, 873476.5, 20876.02, 990000.0 
-99.1259583, 19.4025778, 43.14, 1.0, 2.0, 1.0, 1.0, 1.0, 3.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 1.0, 5.0, 800.0, 870.0, 630.0, 630.0, 630.0, 1200.0, 230.0, 1100.0, 100.0, 1.0, 1.0, 690180.59, 23440.0, 1011000.0 
-99.110721, 19.397739, 74.64, 1.0, 2.0, 0.98, 0.98, 1.0, 3.0, 4.0, 4.0, 4.0, 4.0, 3.0, 5.0, 1.0, 5.0, 1000.0, 1000.0, 150.0, 200.0, 150.0, 100.0, 150.0, 500.0, 200.0, 1.2, 1.0, 1126327.44, 15407.36, 1150000.0 
-99.121144, 19.405923, 54.56, 0.0, 2.0, 0.87, 0.87, 1.0, 3.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 2.0, 1.0, 2000.0, 2000.0, 2000.0, 2000.0, 2000.0, 2000.0, 2000.0, 2000.0, 2000.0, 1.2, 1.0, 557790.48, 19154.47, 945000.0 
-99.1131389, 19.4069083, 36.3, 1.0, 1.0, 0.83, 0.83, 1.0, 3.0, 4.0, 4.0, 4.0, 4.0, 3.0, 4.0, 2.0, 4.0, 2000.0, 1000.0, 1000.0, 400.0, 1000.0, 500.0, 1000.0, 800.0, 100.0, 1.0, 1.0, 477554.59, 13342.82, 484000.0 
-99.1131389, 19.4069083, 36.3, 1.0, 1.0, 0.83, 0.83, 1.0, 3.0, 4.0, 4.0, 4.0, 4.0, 3.0, 4.0, 2.0, 4.0, 2000.0, 1000.0, 1000.0, 400.0, 1000.0, 500.0, 1000.0, 800.0, 100.0, 1.0, 1.0, 477554.59, 13342.82, 484000.0 
-99.1146167, 19.4004444, 66.16, 1.0, 2.0, 0.75, 0.75, 1.0, 3.0, 4.0, 4.0, 4.0, 4.0, 3.0, 6.0, 2.0, 2.0, 178.0, 533.0, 533.0, 342.0, 498.0, 2000, 498.0, 973.0, 480.0, 1.0, 1.0, 693525.04, 12282.4, 813000.0 
-99.107897, 19.407378, 81.41, 1.0, 2.0, 0.75, 0.75, 1.0, 4.0, 4.0, 4.0, 4.0, 4.0, 3.0, 3.0, 2.0, 5.0, 1500.0, 487.0, 487.0, 458.0, 694.0, 694.0, 694.0, 1207.0, 224.0, 1.2, 1.0, 970373.64, 13450.28, 1095000.0 
-99.1259583, 19.4025778, 43.14, 1.0, 2.0, 1.0, 1.0, 1.0, 3.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 1.0, 5.0, 800.0, 870.0, 630.0, 630.0, 630.0, 1200.0, 230.0, 1100.0, 100.0, 1.0, 1.0, 690180.59, 23440.0, 1011000.0 
-99.113025, 19.4128944, 75.6, 1.0, 3.0, 1.0, 1.0, 1.0, 3.0, 4.0, 4.0, 4.0, 4.0, 3.0, 4.0, 2.0, 5.0, 2000.0, 1000.0, 300.0, 1300.0, 300.0, 500.0, 500.0, 600.0, 1800.0, 1.2, 1.0, 1415205.44, 22696.09, 1716000.0 
