LONGITUD, LATITUD, SUPERFICIE_VENDIBLE, NUMERO_ESTACIONAMIENTOS, NUMERO_RECAMARAS, FACTOR_RESULTANTE_PRIVATIVAS, FACTOR_EDAD_PRIVATIVAS, FACTOR_CONSERVACION_PRIVATIVAS, CVE_NIVEL_INFRAESTR_URBANA, CVE_NIVEL_EQUIPAMIENTO_URBANO, CVE_CLASE_INMUEBLE, CVE_CLASE_GENERAL_INMUEBLES_ZONA, CVE_NIVEL_SOCIO_ECONOMICO_ZONA, CVE_CLASIFICACION_ZONA, CVE_DENSIDAD_POBLACION, CVE_REF_PROXIMIDAD_URBANA, CVE_UBICACION_INMUEBLE_TERRENO, DISTANCIA_UNIVERSIDAD, DISTANCIA_CENTRO_DEPORTIVO, DISTANCIA_CANCHAS_DEPORTIVAS, DISTANCIA_MERCADOS, DISTANCIA_PARQUES, DISTANCIA_PLAZASPUBLICAS, DISTANCIA_JARDINES, DISTANCIA_SUPERMERCADOS, DISTANCIA_IGLESIA, FZO, FFR, IMPORTE_TOTAL_ENFOQUE_DE_COSTOS, VALOR_COMPARATIVO_INMUEBLE_M2, IMPORTE_VALOR_CONCLUIDO 
-99.220424, 19.351873, 95.0, 2.0, 2.0, 0.94, 0.94, 1.0, 3.0, 2.0, 4.0, 4.0, 4.0, 3.0, 4.0, 2.0, 5.0, 800.0, 1000.0, 700.0, 1000.0, 700.0, 500.0, 700.0, 1000.0, 500.0, 1.0, 1.0, 1573419.6, 25382.68, 2413000.0 
-99.219875, 19.351521, 78.0, 1.0, 2.0, 0.9, 0.9, 1.0, 3.0, 4.0, 4.0, 4.0, 4.0, 3.0, 4.0, 2.0, 1.0, 2000, 500.0, 500.0, 635.0, 200.0, 200.0, 200.0, 430.0, 1800.0, 1.0, 1.0, 1379983.76, 20965.74, 1638000.0 
-99.2187621, 19.3437371, 128.65, 2.0, 2.0, 0.85, 0.85, 1.0, 2.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 3.0, 5.0, 2000, 1100.0, 1100.0, 1100.0, 1300.0, 1500.0, 1200.0, 1600.0, 800.0, 1.0, 1.0, 2231116.28, 22437.55, 2887000.0 
-99.228167, 19.348046, 65.07, 2.0, 2.0, 1.0, 1.0, 1.0, 3.0, 4.0, 4.0, 4.0, 4.0, 3.0, 4.0, 2.0, 5.0, 1000.0, 680.0, 680.0, 1500.0, 350.0, 350.0, 350.0, 1565.0, 1200.0, 1.0, 1.0, 1542009.13, 31462.6, 2050000.0 
-99.2211778, 19.3513333, 67.7, 1.0, 2.0, 0.75, 0.75, 1.0, 3.0, 4.0, 4.0, 4.0, 4.0, 3.0, 4.0, 1.0, 5.0, 1850.0, 1400.0, 1000.0, 900.0, 700.0, 1500.0, 900.0, 1300.0, 800.0, 1.0, 1.0, 835399.0, 19060.0, 1290000.0 
-99.22143, 19.342504, 98.73, 2.0, 2.0, 0.98, 0.98, 1.0, 3.0, 4.0, 4.0, 4.0, 4.0, 3.0, 5.0, 3.0, 5.0, 2000.0, 2000.0, 2000.0, 2000.0, 2000.0, 2000.0, 2000.0, 2000.0, 2000.0, 1.2, 1.0, 2218102.66, 27350.43, 2700000.0 
-99.2246972, 19.3495167, 88.0, 1.0, 2.0, 0.66, 0.66, 1.0, 3.0, 4.0, 4.0, 4.0, 4.0, 3.0, 4.0, 2.0, 5.0, 2000.0, 1500.0, 1500.0, 800.0, 1200.0, 900.0, 500.0, 900.0, 600.0, 1.2, 1.0, 1004213.05, 14673.0, 1291000.0 
-99.2270667, 19.3483556, 96.83, 1.0, 3.0, 0.71, 0.71, 1.0, 3.0, 3.0, 4.0, 4.0, 4.0, 4.0, 3.0, 3.0, 5.0, 2000, 1500.0, 1000.0, 1000.0, 1000.0, 2000, 2000, 1000.0, 1000.0, 1.0, 1.0, 1001557.36, 18183.39, 1760000.0 
-99.2156555, 19.3481027, 81.05, 1.0, 2.0, 0.96, 0.98, 0.98, 3.0, 4.0, 4.0, 4.0, 4.0, 3.0, 4.0, 2.0, 5.0, 2000.0, 1000.0, 1000.0, 750.0, 1500.0, 2000.0, 750.0, 2000.0, 600.0, 1.0, 1.0, 1289643.52, 21700.0, 1759000.0 
-99.224862, 19.340214, 117.52, 2.0, 2.0, 0.69, 0.69, 1.0, 3.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 3.0, 1.0, 2000.0, 2000.0, 2000.0, 500.0, 2000.0, 2000.0, 2000.0, 2000.0, 800.0, 1.0, 1.0, 1579111.81, 23038.22, 2707000.0 
