LONGITUD, LATITUD, SUPERFICIE_VENDIBLE, NUMERO_ESTACIONAMIENTOS, NUMERO_RECAMARAS, FACTOR_RESULTANTE_PRIVATIVAS, FACTOR_EDAD_PRIVATIVAS, FACTOR_CONSERVACION_PRIVATIVAS, CVE_NIVEL_INFRAESTR_URBANA, CVE_NIVEL_EQUIPAMIENTO_URBANO, CVE_CLASE_INMUEBLE, CVE_CLASE_GENERAL_INMUEBLES_ZONA, CVE_NIVEL_SOCIO_ECONOMICO_ZONA, CVE_CLASIFICACION_ZONA, CVE_DENSIDAD_POBLACION, CVE_REF_PROXIMIDAD_URBANA, CVE_UBICACION_INMUEBLE_TERRENO, DISTANCIA_UNIVERSIDAD, DISTANCIA_CENTRO_DEPORTIVO, DISTANCIA_CANCHAS_DEPORTIVAS, DISTANCIA_MERCADOS, DISTANCIA_PARQUES, DISTANCIA_PLAZASPUBLICAS, DISTANCIA_JARDINES, DISTANCIA_SUPERMERCADOS, DISTANCIA_IGLESIA, FZO, FFR, IMPORTE_TOTAL_ENFOQUE_DE_COSTOS, VALOR_COMPARATIVO_INMUEBLE_M2, IMPORTE_VALOR_CONCLUIDO 
-103.338914, 20.649679, 70.93, 1.0, 2.0, 1.0, 1.0, 1.0, 4.0, 4.0, 4.0, 4.0, 4.0, 3.0, 5.0, 1.0, 5.0, 2000, 1100.0, 1100.0, 90.0, 60.0, 90.0, 60.0, 90.0, 850.0, 1.2, 1.0, 873192.73, 14840.14, 1053000.0 
-103.338914, 20.649679, 71.08, 1.0, 2.0, 1.0, 1.0, 1.0, 4.0, 4.0, 4.0, 4.0, 4.0, 3.0, 5.0, 1.0, 5.0, 2000, 1100.0, 1100.0, 90.0, 60.0, 90.0, 60.0, 90.0, 850.0, 1.2, 1.0, 715829.18, 12921.15, 918000.0 
-103.338914, 20.649679, 62.64, 1.0, 2.0, 1.0, 1.0, 1.0, 4.0, 4.0, 4.0, 4.0, 4.0, 3.0, 5.0, 1.0, 5.0, 2000, 1100.0, 1100.0, 90.0, 60.0, 90.0, 60.0, 90.0, 850.0, 1.2, 1.0, 698142.88, 14840.14, 930000.0 
-103.3392127, 20.6501546, 71.0, 1.0, 2.0, 1.0, 1.0, 1.0, 3.0, 4.0, 4.0, 4.0, 4.0, 3.0, 6.0, 2.0, 4.0, 2000, 2000, 800.0, 100.0, 600.0, 200.0, 600.0, 200.0, 150.0, 1.0, 1.0, 881056.1, 13745.87, 976000.0 
-103.3390358, 20.6497223, 62.96, 1.0, 2.0, 0.0, 1.0, 1.0, 3.0, 1.0, 4.0, 4.0, 4.0, 3.0, 3.0, 1.0, 5.0, 2000, 2000, 600.0, 1000.0, 1500.0, 1500.0, 1500.0, 1000.0, 1000.0, 1.0, 1.0, 856889.6, 4600.0, 934000.0 
-103.338914, 20.649679, 62.97, 1.0, 2.0, 1.0, 1.0, 1.0, 4.0, 4.0, 4.0, 4.0, 4.0, 3.0, 5.0, 1.0, 5.0, 2000, 1100.0, 1100.0, 90.0, 60.0, 90.0, 60.0, 90.0, 850.0, 1.2, 1.0, 646636.73, 13560.81, 854000.0 
-103.3393177, 20.6498127, 62.0, 1.0, 2.0, 1.0, 1.0, 1.0, 3.0, 4.0, 4.0, 4.0, 4.0, 3.0, 6.0, 2.0, 4.0, 2000, 2000, 800.0, 100.0, 600.0, 200.0, 600.0, 200.0, 150.0, 1.0, 1.0, 794070.0, 14046.81, 871000.0 
-103.3391127, 20.6496687, 62.97, 1.0, 2.0, 1.0, 1.0, 1.0, 3.0, 4.0, 4.0, 4.0, 4.0, 3.0, 6.0, 2.0, 4.0, 2000, 2000, 800.0, 100.0, 600.0, 200.0, 600.0, 200.0, 150.0, 1.0, 1.0, 793235.79, 13832.03, 871000.0 
-103.338914, 20.649679, 70.94, 1.0, 2.0, 1.0, 1.0, 1.0, 4.0, 4.0, 4.0, 4.0, 4.0, 3.0, 5.0, 1.0, 5.0, 2000, 1100.0, 1100.0, 90.0, 60.0, 90.0, 60.0, 90.0, 850.0, 1.2, 1.0, 791244.9, 13125.35, 931000.0 
-103.3160556, 20.6119167, 87.52, 2.0, 3.0, 0.92, 0.92, 1.0, 2.0, 2.0, 4.0, 4.0, 4.0, 3.0, 5.0, 2.0, 4.0, 2000, 2000, 1350.0, 1000.0, 2000, 970.0, 800.0, 1800.0, 740.0, 1.0, 1.0, 863000.0, 11600.0, 1015000.0 
