@RELATION avaluosfiltros_cubo_cdmx_departamentos_plus6
@ATTRIBUTE LONGITUD NUMERIC 
@ATTRIBUTE LATITUD NUMERIC 
@ATTRIBUTE SUPERFICIE_VENDIBLE NUMERIC 
@ATTRIBUTE NUMERO_ESTACIONAMIENTOS NUMERIC 
@ATTRIBUTE NUMERO_RECAMARAS NUMERIC 
@ATTRIBUTE FACTOR_RESULTANTE_PRIVATIVAS NUMERIC 
@ATTRIBUTE FACTOR_EDAD_PRIVATIVAS NUMERIC 
@ATTRIBUTE FACTOR_CONSERVACION_PRIVATIVAS NUMERIC 
@ATTRIBUTE CVE_NIVEL_INFRAESTR_URBANA NUMERIC 
@ATTRIBUTE CVE_NIVEL_EQUIPAMIENTO_URBANO NUMERIC 
@ATTRIBUTE CVE_CLASE_INMUEBLE NUMERIC 
@ATTRIBUTE CVE_CLASE_GENERAL_INMUEBLES_ZONA NUMERIC 
@ATTRIBUTE CVE_NIVEL_SOCIO_ECONOMICO_ZONA NUMERIC 
@ATTRIBUTE CVE_CLASIFICACION_ZONA NUMERIC 
@ATTRIBUTE CVE_DENSIDAD_POBLACION NUMERIC 
@ATTRIBUTE CVE_REF_PROXIMIDAD_URBANA NUMERIC 
@ATTRIBUTE CVE_UBICACION_INMUEBLE_TERRENO NUMERIC 
@ATTRIBUTE DISTANCIA_UNIVERSIDAD NUMERIC 
@ATTRIBUTE DISTANCIA_CENTRO_DEPORTIVO NUMERIC 
@ATTRIBUTE DISTANCIA_CANCHAS_DEPORTIVAS NUMERIC 
@ATTRIBUTE DISTANCIA_MERCADOS NUMERIC 
@ATTRIBUTE DISTANCIA_PARQUES NUMERIC 
@ATTRIBUTE DISTANCIA_PLAZASPUBLICAS NUMERIC 
@ATTRIBUTE DISTANCIA_JARDINES NUMERIC 
@ATTRIBUTE DISTANCIA_SUPERMERCADOS NUMERIC 
@ATTRIBUTE DISTANCIA_IGLESIA NUMERIC 
@ATTRIBUTE FZO NUMERIC 
@ATTRIBUTE FFR NUMERIC 
@ATTRIBUTE IMPORTE_TOTAL_ENFOQUE_DE_COSTOS NUMERIC 
@ATTRIBUTE VALOR_COMPARATIVO_INMUEBLE_M2 NUMERIC 
@ATTRIBUTE IMPORTE_VALOR_CONCLUIDO NUMERIC 
@DATA 
-99.2233389, 19.3891917, 131.65, 2.0, 3.0, 0.87, 0.87, 1.0, 3.0, 4.0, 5.0, 4.0, 5.0, 3.0, 3.0, 2.0, 5.0, 2000.0, 2000, 2000, 200.0, 800.0, 500.0, 800.0, 1000.0, 800.0, 1.0, 1.0, 2431225.05, 18566.09, 2444000.0 
-99.2552777, 19.3897861, 206.89, 3.0, 3.0, 0.97, 1.0, 0.98, 3.0, 4.0, 5.0, 5.0, 5.0, 2.0, 4.0, 2.0, 5.0, 2000, 2000, 2000, 900.0, 400.0, 2000, 2000, 2000, 750.0, 1.0, 1.0, 5108493.41, 34800.0, 7200000.0 
-99.256942, 19.384703, 225.63, 2.0, 2.0, 0.94, 0.94, 1.0, 3.0, 4.0, 5.0, 5.0, 5.0, 2.0, 4.0, 2.0, 5.0, 1000.0, 1000.0, 1000.0, 500.0, 1000.0, 100.0, 1000.0, 1000.0, 500.0, 1.0, 1.0, 5086361.03, 23615.1, 5328000.0 
-99.243199, 19.388464, 103.91, 2.0, 2.0, 0.89, 0.89, 1.0, 3.0, 4.0, 5.0, 5.0, 5.0, 3.0, 4.0, 3.0, 5.0, 2000.0, 2000.0, 2000.0, 2000.0, 2000.0, 2000.0, 2000.0, 2000.0, 2000.0, 1.0, 1.0, 2632389.49, 29602.76, 3076000.0 
-99.2227731, 19.3899621, 86.5, 2.0, 2.0, 0.9, 0.9, 1.0, 4.0, 4.0, 5.0, 5.0, 5.0, 3.0, 5.0, 1.0, 5.0, 2000, 2000, 1215.0, 1240.0, 1720.0, 2000, 1720.0, 398.0, 780.0, 1.2, 1.0, 1317800.8, 23200.0, 2007000.0 
-99.263764, 19.38612, 191.65, 2.0, 3.0, 0.93, 0.93, 1.0, 3.0, 4.0, 5.0, 4.0, 5.0, 3.0, 4.0, 2.0, 5.0, 2000.0, 2000.0, 2000.0, 2000.0, 2000.0, 2000.0, 2000.0, 2000.0, 2000.0, 1.2, 1.0, 5186608.78, 27358.1, 5243000.0 
-99.2223791, 19.3886331, 98.92, 1.0, 2.0, 0.9, 0.9, 1.0, 4.0, 4.0, 5.0, 5.0, 5.0, 3.0, 5.0, 1.0, 5.0, 2000, 2000, 969.0, 662.0, 965.0, 965.0, 965.0, 275.0, 703.0, 1.2, 1.0, 1170993.14, 22600.0, 2236000.0 
-99.2227731, 19.3899621, 74.05, 2.0, 2.0, 0.9, 0.9, 1.0, 4.0, 4.0, 5.0, 5.0, 5.0, 3.0, 5.0, 1.0, 5.0, 2000, 2000, 1215.0, 1240.0, 1720.0, 2000, 1720.0, 398.0, 780.0, 1.2, 1.0, 1187343.08, 24550.0, 1818000.0 
-99.2227281, 19.3883221, 88.6, 2.0, 2.0, 0.94, 0.94, 1.0, 4.0, 4.0, 5.0, 5.0, 5.0, 3.0, 5.0, 1.0, 5.0, 2000, 2000, 1215.0, 1240.0, 1720.0, 2000, 1720.0, 398.0, 780.0, 1.2, 1.0, 1290119.89, 24110.0, 2136000.0 
-99.255458, 19.382287, 69.75, 1.0, 2.0, 1.0, 1.0, 1.0, 3.0, 4.0, 5.0, 5.0, 5.0, 3.0, 3.0, 3.0, 5.0, 1500.0, 1500.0, 231.0, 900.0, 231.0, 300.0, 231.0, 502.0, 224.0, 1.0, 1.0, 1642678.42, 28256.93, 1971000.0 
