LONGITUD, LATITUD, SUPERFICIE_VENDIBLE, NUMERO_ESTACIONAMIENTOS, NUMERO_RECAMARAS, FACTOR_RESULTANTE_PRIVATIVAS, FACTOR_EDAD_PRIVATIVAS, FACTOR_CONSERVACION_PRIVATIVAS, CVE_NIVEL_INFRAESTR_URBANA, CVE_NIVEL_EQUIPAMIENTO_URBANO, CVE_CLASE_INMUEBLE, CVE_CLASE_GENERAL_INMUEBLES_ZONA, CVE_NIVEL_SOCIO_ECONOMICO_ZONA, CVE_CLASIFICACION_ZONA, CVE_DENSIDAD_POBLACION, CVE_REF_PROXIMIDAD_URBANA, CVE_UBICACION_INMUEBLE_TERRENO, DISTANCIA_UNIVERSIDAD, DISTANCIA_CENTRO_DEPORTIVO, DISTANCIA_CANCHAS_DEPORTIVAS, DISTANCIA_MERCADOS, DISTANCIA_PARQUES, DISTANCIA_PLAZASPUBLICAS, DISTANCIA_JARDINES, DISTANCIA_SUPERMERCADOS, DISTANCIA_IGLESIA, FZO, FFR, IMPORTE_TOTAL_ENFOQUE_DE_COSTOS, VALOR_COMPARATIVO_INMUEBLE_M2, IMPORTE_VALOR_CONCLUIDO 
-99.1880381, 19.4086251, 94.57, 2.0, 3.0, 0.94, 0.94, 1.0, 3.0, 4.0, 5.0, 5.0, 5.0, 3.0, 6.0, 1.0, 5.0, 1985.0, 1676.0, 2000, 2000, 220.0, 2000, 220.0, 371.0, 43.0, 1.0, 1.0, 1715680.72, 27460.0, 2597000.0 
-99.1758481, 19.3922471, 114.69, 2.0, 2.0, 1.0, 1.0, 1.0, 4.0, 4.0, 5.0, 5.0, 5.0, 3.0, 6.0, 1.0, 5.0, 2000, 605.0, 2000, 2000, 280.0, 2000, 280.0, 294.0, 352.0, 1.0, 1.0, 2747185.01, 37110.0, 4256000.0 
-99.175286, 19.391152, 152.28, 2.0, 3.0, 0.89, 0.89, 1.0, 3.0, 4.0, 5.0, 5.0, 5.0, 3.0, 5.0, 2.0, 5.0, 2000.0, 1000.0, 500.0, 2000.0, 500.0, 500.0, 1000.0, 500.0, 1000.0, 1.0, 1.0, 2970188.36, 32617.88, 4967050.77 
-99.1895611, 19.3835167, 67.93, 1.0, 2.0, 1.0, 1.0, 1.0, 3.0, 4.0, 5.0, 4.0, 5.0, 2.0, 5.0, 1.0, 4.0, 1200.0, 400.0, 400.0, 1200.0, 400.0, 400.0, 400.0, 150.0, 1600.0, 1.0, 1.0, 1602387.43, 25500.28, 1730000.0 
-99.1759972, 19.3906083, 123.33, 2.0, 3.0, 0.9, 0.9, 1.0, 4.0, 4.0, 5.0, 5.0, 5.0, 3.0, 2.0, 1.0, 5.0, 500.0, 1200.0, 1200.0, 900.0, 300.0, 300.0, 300.0, 350.0, 170.0, 1.0, 1.0, 2495103.72, 36791.0, 4537000.0 
-99.1770363, 19.4026586, 132.0, 2.0, 3.0, 1.0, 1.0, 1.0, 3.0, 4.0, 5.0, 5.0, 5.0, 3.0, 4.0, 1.0, 5.0, 2000, 2000, 2000, 500.0, 300.0, 500.0, 2000, 2000, 300.0, 1.0, 1.0, 2826185.6, 31100.0, 4105000.0 
-99.1816, 19.41002, 100.87, 2.0, 2.0, 0.99, 0.99, 1.0, 3.0, 4.0, 5.0, 5.0, 5.0, 3.0, 6.0, 1.0, 1.0, 2000.0, 2000, 500.0, 2000, 500.0, 1200.0, 2000.0, 1200.0, 2000.0, 1.0, 1.0, 3015251.78, 41918.0, 4228000.0 
-99.1768808, 19.4006808, 99.38, 0.0, 2.0, 1.0, 1.0, 1.0, 4.0, 4.0, 5.0, 5.0, 5.0, 3.0, 4.0, 1.0, 5.0, 2000, 2000, 2000, 500.0, 300.0, 300.0, 2000, 2000, 300.0, 1.0, 1.0, 3021509.14, 36833.0, 3660000.0 
-99.1782741, 19.4069981, 145.92, 0.0, 3.0, 0.96, 0.96, 1.0, 3.0, 4.0, 5.0, 5.0, 5.0, 2.0, 6.0, 1.0, 1.0, 370.0, 595.0, 595.0, 450.0, 340.0, 340.0, 340.0, 640.0, 141.0, 1.2, 1.0, 3080083.81, 25880.0, 3776000.0 
-99.1785891, 19.3923002, 153.5, 2.0, 3.0, 0.57, 0.62, 0.92, 3.0, 4.0, 5.0, 5.0, 5.0, 3.0, 4.0, 1.0, 5.0, 2000, 2000, 2000, 300.0, 400.0, 500.0, 2000, 2000, 400.0, 1.0, 1.0, 2220162.19, 26540.0, 4074000.0 
