LONGITUD, LATITUD, SUPERFICIE_VENDIBLE, NUMERO_ESTACIONAMIENTOS, NUMERO_RECAMARAS, FACTOR_RESULTANTE_PRIVATIVAS, FACTOR_EDAD_PRIVATIVAS, FACTOR_CONSERVACION_PRIVATIVAS, CVE_NIVEL_INFRAESTR_URBANA, CVE_NIVEL_EQUIPAMIENTO_URBANO, CVE_CLASE_INMUEBLE, CVE_CLASE_GENERAL_INMUEBLES_ZONA, CVE_NIVEL_SOCIO_ECONOMICO_ZONA, CVE_CLASIFICACION_ZONA, CVE_DENSIDAD_POBLACION, CVE_REF_PROXIMIDAD_URBANA, CVE_UBICACION_INMUEBLE_TERRENO, DISTANCIA_UNIVERSIDAD, DISTANCIA_CENTRO_DEPORTIVO, DISTANCIA_CANCHAS_DEPORTIVAS, DISTANCIA_MERCADOS, DISTANCIA_PARQUES, DISTANCIA_PLAZASPUBLICAS, DISTANCIA_JARDINES, DISTANCIA_SUPERMERCADOS, DISTANCIA_IGLESIA, FZO, FFR, IMPORTE_TOTAL_ENFOQUE_DE_COSTOS, VALOR_COMPARATIVO_INMUEBLE_M2, IMPORTE_VALOR_CONCLUIDO 
-99.183359, 19.305251, 89.45, 2.0, 2.0, 1.0, 1.0, 1.0, 4.0, 4.0, 5.0, 4.0, 5.0, 3.0, 5.0, 2.0, 5.0, 50.0, 530.0, 530.0, 310.0, 160.0, 160.0, 160.0, 310.0, 870.0, 1.0, 1.0, 2445436.5, 33552.68, 3001000.0 
-99.170209, 19.302653, 60.86, 1.0, 2.0, 1.0, 1.0, 1.0, 4.0, 4.0, 5.0, 5.0, 5.0, 2.0, 5.0, 3.0, 1.0, 2000.0, 500.0, 1500.0, 400.0, 1400.0, 400.0, 800.0, 600.0, 100.0, 1.2, 1.0, 1681833.9, 33497.32, 2039000.0 
-99.1702361, 19.3027083, 64.19, 1.0, 2.0, 1.0, 1.0, 1.0, 4.0, 3.0, 5.0, 5.0, 5.0, 2.0, 5.0, 2.0, 1.0, 1500.0, 2000, 400.0, 800.0, 500.0, 100.0, 500.0, 100.0, 200.0, 1.0, 1.0, 1684653.66, 30384.88, 1950000.0 
-99.1702361, 19.3027083, 60.86, 1.0, 2.0, 1.0, 1.0, 1.0, 4.0, 3.0, 5.0, 5.0, 5.0, 2.0, 5.0, 2.0, 1.0, 1500.0, 2000, 400.0, 800.0, 500.0, 100.0, 500.0, 100.0, 200.0, 1.0, 1.0, 1668453.23, 30384.88, 1849000.0 
-99.1881861, 19.3010528, 340.0, 4.0, 3.0, 0.79, 0.79, 1.0, 3.0, 4.0, 5.0, 5.0, 5.0, 2.0, 6.0, 2.0, 5.0, 2000.0, 100.0, 100.0, 700.0, 300.0, 200.0, 300.0, 550.0, 500.0, 1.0, 1.0, 5461081.4, 22566.31, 7673000.0 
-99.170209, 19.302653, 60.86, 1.0, 2.0, 1.0, 1.0, 1.0, 4.0, 4.0, 5.0, 5.0, 5.0, 2.0, 5.0, 3.0, 1.0, 2000.0, 500.0, 1500.0, 400.0, 1400.0, 400.0, 800.0, 600.0, 100.0, 1.2, 1.0, 1712831.02, 33497.32, 2039000.0 
-99.1702528, 19.3027389, 66.27, 2.0, 2.0, 1.0, 1.0, 1.0, 4.0, 3.0, 5.0, 5.0, 5.0, 2.0, 5.0, 2.0, 1.0, 1500.0, 2000, 400.0, 800.0, 500.0, 100.0, 500.0, 100.0, 200.0, 1.0, 1.0, 1888759.14, 33691.39, 2233000.0 
-99.180545, 19.305812, 70.21, 2.0, 2.0, 1.0, 1.0, 1.0, 4.0, 4.0, 5.0, 4.0, 5.0, 3.0, 4.0, 3.0, 5.0, 1900.0, 1600.0, 860.0, 1000.0, 500.0, 500.0, 500.0, 1200.0, 850.0, 1.0, 1.0, 1577494.21, 27658.51, 1942000.0 
-99.1702528, 19.3027389, 83.51, 2.0, 2.0, 1.0, 1.0, 1.0, 4.0, 3.0, 5.0, 5.0, 5.0, 2.0, 5.0, 2.0, 1.0, 1500.0, 2000, 400.0, 800.0, 500.0, 100.0, 500.0, 100.0, 200.0, 1.0, 1.0, 2099548.38, 30145.24, 2517000.0 
-99.165566, 19.308189, 51.03, 1.0, 2.0, 0.75, 0.75, 1.0, 4.0, 4.0, 5.0, 4.0, 5.0, 3.0, 4.0, 1.0, 5.0, 900.0, 983.0, 573.0, 104.0, 150.0, 570.0, 150.0, 104.0, 890.0, 1.2, 1.0, 682814.23, 21000.0, 1072000.0 
