LONGITUD, LATITUD, SUPERFICIE_VENDIBLE, NUMERO_ESTACIONAMIENTOS, NUMERO_RECAMARAS, FACTOR_RESULTANTE_PRIVATIVAS, FACTOR_EDAD_PRIVATIVAS, FACTOR_CONSERVACION_PRIVATIVAS, CVE_NIVEL_INFRAESTR_URBANA, CVE_NIVEL_EQUIPAMIENTO_URBANO, CVE_CLASE_INMUEBLE, CVE_CLASE_GENERAL_INMUEBLES_ZONA, CVE_NIVEL_SOCIO_ECONOMICO_ZONA, CVE_CLASIFICACION_ZONA, CVE_DENSIDAD_POBLACION, CVE_REF_PROXIMIDAD_URBANA, CVE_UBICACION_INMUEBLE_TERRENO, DISTANCIA_UNIVERSIDAD, DISTANCIA_CENTRO_DEPORTIVO, DISTANCIA_CANCHAS_DEPORTIVAS, DISTANCIA_MERCADOS, DISTANCIA_PARQUES, DISTANCIA_PLAZASPUBLICAS, DISTANCIA_JARDINES, DISTANCIA_SUPERMERCADOS, DISTANCIA_IGLESIA, FZO, FFR, IMPORTE_TOTAL_ENFOQUE_DE_COSTOS, VALOR_COMPARATIVO_INMUEBLE_M2, IMPORTE_VALOR_CONCLUIDO 
-99.8328777, 19.1853972, 136.65, 2.0, 3.0, 1.0, 1.0, 1.0, 3.0, 4.0, 4.0, 4.0, 4.0, 3.0, 4.0, 2.0, 1.0, 2000, 2000, 2000, 1200.0, 900.0, 900.0, 2000, 2000, 1500.0, 1.0, 1.0, 2887921.07, 29410.0, 4019000.0 
-99.8328777, 19.1853972, 134.57, 2.0, 3.0, 0.91, 0.99, 0.92, 3.0, 4.0, 4.0, 4.0, 4.0, 3.0, 4.0, 2.0, 1.0, 2000, 2000, 2000, 1200.0, 900.0, 900.0, 2000, 2000, 1500.0, 1.0, 1.0, 2682108.77, 27190.0, 3659000.0 
-99.8328777, 19.1853972, 99.99, 2.0, 3.0, 1.0, 1.0, 1.0, 3.0, 4.0, 4.0, 4.0, 4.0, 3.0, 4.0, 2.0, 1.0, 2000, 2000, 2000, 1200.0, 900.0, 900.0, 2000, 2000, 1500.0, 1.0, 1.0, 2274477.82, 29780.0, 2978000.0 
-99.8328777, 19.1853972, 107.22, 2.0, 3.0, 1.0, 1.0, 1.0, 3.0, 4.0, 4.0, 4.0, 4.0, 3.0, 4.0, 2.0, 1.0, 800.0, 2000, 50.0, 1200.0, 900.0, 900.0, 1000.0, 1200.0, 1500.0, 1.0, 1.0, 2402771.86, 30350.0, 3254000.0 
-99.832878, 19.1853975, 149.99, 2.0, 3.0, 1.0, 1.0, 1.0, 3.0, 4.0, 4.0, 4.0, 4.0, 3.0, 4.0, 2.0, 1.0, 2000, 2000, 2000, 1200.0, 900.0, 900.0, 2000, 2000, 1500.0, 1.0, 1.0, 2908265.82, 27430.0, 4114000.0 
-99.832878, 19.1853975, 99.99, 3.0, 3.0, 1.0, 1.0, 1.0, 3.0, 4.0, 4.0, 4.0, 4.0, 3.0, 4.0, 2.0, 1.0, 1500.0, 800.0, 800.0, 1200.0, 900.0, 900.0, 900.0, 1000.0, 1500.0, 1.0, 1.0, 2174509.18, 30080.0, 3008000.0 
-99.8328777, 19.1853972, 112.82, 2.0, 3.0, 0.91, 0.99, 0.92, 3.0, 4.0, 4.0, 4.0, 4.0, 3.0, 4.0, 2.0, 1.0, 2000, 2000, 2000, 1200.0, 900.0, 900.0, 2000, 2000, 1500.0, 1.0, 1.0, 2375311.47, 29130.0, 3286000.0 
-99.832878, 19.1853975, 136.65, 2.0, 3.0, 1.0, 1.0, 1.0, 3.0, 4.0, 4.0, 4.0, 4.0, 3.0, 4.0, 2.0, 1.0, 2000, 2000, 2000, 1200.0, 900.0, 900.0, 2000, 2000, 1500.0, 1.0, 1.0, 2677187.87, 27000.0, 3690000.0 
-99.832878, 19.1853975, 99.99, 3.0, 3.0, 1.0, 1.0, 1.0, 3.0, 4.0, 4.0, 4.0, 4.0, 3.0, 4.0, 2.0, 1.0, 1500.0, 800.0, 800.0, 1200.0, 900.0, 900.0, 900.0, 1000.0, 1500.0, 1.0, 1.0, 2174509.18, 30080.0, 3008000.0 
-99.8328777, 19.1853972, 119.16, 2.0, 3.0, 1.0, 1.0, 1.0, 3.0, 4.0, 4.0, 4.0, 4.0, 3.0, 4.0, 2.0, 1.0, 2000, 2000, 2000, 1200.0, 900.0, 900.0, 2000, 2000, 1500.0, 1.0, 1.0, 2529236.72, 29550.0, 3521000.0 
