LONGITUD, LATITUD, SUPERFICIE_VENDIBLE, NUMERO_ESTACIONAMIENTOS, NUMERO_RECAMARAS, FACTOR_RESULTANTE_PRIVATIVAS, FACTOR_EDAD_PRIVATIVAS, FACTOR_CONSERVACION_PRIVATIVAS, CVE_NIVEL_INFRAESTR_URBANA, CVE_NIVEL_EQUIPAMIENTO_URBANO, CVE_CLASE_INMUEBLE, CVE_CLASE_GENERAL_INMUEBLES_ZONA, CVE_NIVEL_SOCIO_ECONOMICO_ZONA, CVE_CLASIFICACION_ZONA, CVE_DENSIDAD_POBLACION, CVE_REF_PROXIMIDAD_URBANA, CVE_UBICACION_INMUEBLE_TERRENO, DISTANCIA_UNIVERSIDAD, DISTANCIA_CENTRO_DEPORTIVO, DISTANCIA_CANCHAS_DEPORTIVAS, DISTANCIA_MERCADOS, DISTANCIA_PARQUES, DISTANCIA_PLAZASPUBLICAS, DISTANCIA_JARDINES, DISTANCIA_SUPERMERCADOS, DISTANCIA_IGLESIA, FZO, FFR, IMPORTE_TOTAL_ENFOQUE_DE_COSTOS, VALOR_COMPARATIVO_INMUEBLE_M2, IMPORTE_VALOR_CONCLUIDO 
-99.1519114, 19.4222194, 88.7, 1.0, 3.0, 0.9, 0.9, 1.0, 3.0, 4.0, 4.0, 4.0, 4.0, 4.0, 5.0, 1.0, 1.0, 1042.0, 616.0, 960.0, 300.0, 933.0, 1475.0, 263.0, 1243.0, 273.0, 1.0, 1.0, 1208467.5, 14960.0, 1327000.0 
-99.1527999, 19.4217955, 88.7, 0.0, 2.0, 1.0, 1.0, 1.0, 4.0, 4.0, 4.0, 4.0, 4.0, 3.0, 3.0, 2.0, 3.0, 2000.0, 2000.0, 2000.0, 2000.0, 2000.0, 2000.0, 2000.0, 2000.0, 2000.0, 1.0, 1.0, 974846.93, 12735.22, 1130000.0 
-99.148664, 19.415672, 39.96, 0.0, 2.0, 0.8, 0.8, 1.0, 3.0, 4.0, 4.0, 4.0, 4.0, 3.0, 4.0, 1.0, 5.0, 1200.0, 300.0, 300.0, 550.0, 500.0, 300.0, 500.0, 1200.0, 250.0, 1.0, 1.0, 525765.54, 16241.62, 649000.0 
-99.142262, 19.420957, 47.48, 0.0, 2.0, 0.9, 0.9, 1.0, 3.0, 4.0, 4.0, 4.0, 4.0, 3.0, 4.0, 1.0, 5.0, 1200.0, 900.0, 900.0, 1800.0, 400.0, 400.0, 400.0, 300.0, 500.0, 1.0, 1.0, 496112.86, 14221.58, 675000.0 
-99.1495071, 19.4175201, 60.26, 1.0, 2.0, 0.9, 0.9, 1.0, 3.0, 4.0, 4.0, 4.0, 4.0, 3.0, 6.0, 1.0, 1.0, 700.0, 1000.0, 1000.0, 300.0, 1000.0, 500.0, 300.0, 200.0, 140.0, 1.0, 1.0, 743069.62, 18940.0, 1141000.0 
-99.1494651, 19.4173501, 50.93, 1.0, 2.0, 0.9, 0.9, 1.0, 3.0, 4.0, 4.0, 3.0, 4.0, 3.0, 6.0, 1.0, 1.0, 1000.0, 2000.0, 2000.0, 1000.0, 50.0, 50.0, 50.0, 500.0, 500.0, 1.0, 1.0, 688702.35, 19077.35, 973000.0 
-99.1527511, 19.4222222, 88.7, 0.0, 3.0, 0.9, 0.9, 1.0, 3.0, 4.0, 4.0, 4.0, 4.0, 4.0, 5.0, 1.0, 1.0, 1042.0, 616.0, 960.0, 300.0, 933.0, 1475.0, 263.0, 1243.0, 273.0, 1.0, 1.0, 1157467.5, 14080.0, 1249000.0 
-99.1559278, 19.4228111, 101.39, 0.0, 3.0, 0.87, 0.87, 1.0, 3.0, 4.0, 4.0, 4.0, 4.0, 3.0, 5.0, 1.0, 5.0, 100.0, 700.0, 700.0, 800.0, 300.0, 750.0, 300.0, 600.0, 420.0, 1.0, 1.0, 2146388.39, 29850.0, 3027000.0 
-99.1554361, 19.4155556, 88.0, 1.0, 2.0, 0.84, 0.84, 1.0, 3.0, 4.0, 4.0, 4.0, 4.0, 3.0, 5.0, 1.0, 5.0, 1200.0, 700.0, 600.0, 800.0, 400.0, 500.0, 400.0, 500.0, 120.0, 1.0, 1.0, 1752623.67, 28400.0, 2499000.0 
-99.146276, 19.418028, 42.0, 0.0, 2.0, 1.0, 1.0, 1.0, 3.0, 4.0, 4.0, 4.0, 4.0, 3.0, 4.0, 2.0, 1.0, 2000.0, 2000.0, 2000.0, 2000.0, 2000.0, 2000.0, 2000.0, 2000.0, 2000.0, 1.0, 1.0, 607722.28, 17690.1, 743000.0 
