Fecha_hora_experimento,Clave_experimento,Archivo_CSV_ejemplos,CP,Tiempo_entrenamiento,N_entrenamiento,N_pruebas,EPOCHS,N_neuronas_entrada,N_capas_ocultas,N_neuronas_ocultas,N_neuronas_salida,promedio_factual,promedio_regresion,error_avg,error_min,error_max,error_dstd
"Friday, 21. October 2016 12:13AM",from_server_-03103-03100-03104-03200-03230-03240_N27_E250_10fold8_L1_H4,from_server_,(CAT_TIPO_INMUEBLE='4' ) AND (codigo_postal_ubicacion_inmueble='03103' OR codigo_postal_ubicacion_inmueble='03100' OR codigo_postal_ubicacion_inmueble='03104' OR codigo_postal_ubicacion_inmueble='03200' OR codigo_postal_ubicacion_inmueble='03230' OR codigo_postal_ubicacion_inmueble='03240' ) AND (CVE_CLASE_INMUEBLE='5' ) AND (CVE_NIVEL_SOCIO_ECONOMICO_ZONA='4' OR CVE_NIVEL_SOCIO_ECONOMICO_ZONA='5' ) AND (CVE_CLASIFICACION_ZONA='1' OR CVE_CLASIFICACION_ZONA='2' ) AND (CVE_USO_CONSTRUCCION='1' ) ,4.931812047958374,25,2,250,11,1,4,1,782787.29499999993,950288.99173450016,167501.69673450018,109553.24173450016,225450.15173450019,57948.455000000016
"Friday, 21. October 2016 12:13AM",from_server_-03103-03100-03104-03200-03230-03240_N27_E250_10fold9_L1_H4,from_server_,(CAT_TIPO_INMUEBLE='4' ) AND (codigo_postal_ubicacion_inmueble='03103' OR codigo_postal_ubicacion_inmueble='03100' OR codigo_postal_ubicacion_inmueble='03104' OR codigo_postal_ubicacion_inmueble='03200' OR codigo_postal_ubicacion_inmueble='03230' OR codigo_postal_ubicacion_inmueble='03240' ) AND (CVE_CLASE_INMUEBLE='5' ) AND (CVE_NIVEL_SOCIO_ECONOMICO_ZONA='4' OR CVE_NIVEL_SOCIO_ECONOMICO_ZONA='5' ) AND (CVE_CLASIFICACION_ZONA='1' OR CVE_CLASIFICACION_ZONA='2' ) AND (CVE_USO_CONSTRUCCION='1' ) ,3.1868200302124023,25,2,250,11,1,4,1,1510536.73,901561.99999322474,608974.73000677524,586211.46000677522,631738.00000677526,22763.27000000002
"Friday, 21. October 2016 12:13AM",from_server_-03103-03100-03104-03200-03230-03240_N27_E250_10fold10_L1_H4,from_server_,(CAT_TIPO_INMUEBLE='4' ) AND (codigo_postal_ubicacion_inmueble='03103' OR codigo_postal_ubicacion_inmueble='03100' OR codigo_postal_ubicacion_inmueble='03104' OR codigo_postal_ubicacion_inmueble='03200' OR codigo_postal_ubicacion_inmueble='03230' OR codigo_postal_ubicacion_inmueble='03240' ) AND (CVE_CLASE_INMUEBLE='5' ) AND (CVE_NIVEL_SOCIO_ECONOMICO_ZONA='4' OR CVE_NIVEL_SOCIO_ECONOMICO_ZONA='5' ) AND (CVE_CLASIFICACION_ZONA='1' OR CVE_CLASIFICACION_ZONA='2' ) AND (CVE_USO_CONSTRUCCION='1' ) ,3.1592788696289062,25,2,250,11,1,4,1,1015327.275,937644.12725562579,174591.52500000002,96908.37725562579,252274.67274437426,77683.14774437423
"Friday, 21. October 2016 12:30AM",from_server_-03103-03100-03104-03200-03230-03240_N27_E250_10fold1_L1_H2,from_server_,(CAT_TIPO_INMUEBLE='4' ) AND (codigo_postal_ubicacion_inmueble='03103' OR codigo_postal_ubicacion_inmueble='03100' OR codigo_postal_ubicacion_inmueble='03104' OR codigo_postal_ubicacion_inmueble='03200' OR codigo_postal_ubicacion_inmueble='03230' OR codigo_postal_ubicacion_inmueble='03240' ) AND (CVE_CLASE_INMUEBLE='5' ) AND (CVE_NIVEL_SOCIO_ECONOMICO_ZONA='4' OR CVE_NIVEL_SOCIO_ECONOMICO_ZONA='5' ) AND (CVE_CLASIFICACION_ZONA='1' OR CVE_CLASIFICACION_ZONA='2' ) AND (CVE_USO_CONSTRUCCION='1' ) ,2.871572971343994,25,2,250,11,1,2,1,954797.77499999991,961563.02488617995,27864.674999999988,21099.425113820005,34629.924886179972,6765.249886179983
"Friday, 21. October 2016 12:30AM",from_server_-03103-03100-03104-03200-03230-03240_N27_E250_10fold2_L1_H2,from_server_,(CAT_TIPO_INMUEBLE='4' ) AND (codigo_postal_ubicacion_inmueble='03103' OR codigo_postal_ubicacion_inmueble='03100' OR codigo_postal_ubicacion_inmueble='03104' OR codigo_postal_ubicacion_inmueble='03200' OR codigo_postal_ubicacion_inmueble='03230' OR codigo_postal_ubicacion_inmueble='03240' ) AND (CVE_CLASE_INMUEBLE='5' ) AND (CVE_NIVEL_SOCIO_ECONOMICO_ZONA='4' OR CVE_NIVEL_SOCIO_ECONOMICO_ZONA='5' ) AND (CVE_CLASIFICACION_ZONA='1' OR CVE_CLASIFICACION_ZONA='2' ) AND (CVE_USO_CONSTRUCCION='1' ) ,2.86667799949646,25,2,250,11,1,2,1,940734.48999999999,2.8462976932350757e-218,940734.48999999999,800610.35999999999,1080858.6200000001,140124.13000000006
"Friday, 21. October 2016 12:30AM",from_server_-03103-03100-03104-03200-03230-03240_N27_E250_10fold3_L1_H2,from_server_,(CAT_TIPO_INMUEBLE='4' ) AND (codigo_postal_ubicacion_inmueble='03103' OR codigo_postal_ubicacion_inmueble='03100' OR codigo_postal_ubicacion_inmueble='03104' OR codigo_postal_ubicacion_inmueble='03200' OR codigo_postal_ubicacion_inmueble='03230' OR codigo_postal_ubicacion_inmueble='03240' ) AND (CVE_CLASE_INMUEBLE='5' ) AND (CVE_NIVEL_SOCIO_ECONOMICO_ZONA='4' OR CVE_NIVEL_SOCIO_ECONOMICO_ZONA='5' ) AND (CVE_CLASIFICACION_ZONA='1' OR CVE_CLASIFICACION_ZONA='2' ) AND (CVE_USO_CONSTRUCCION='1' ) ,3.015151023864746,25,2,250,11,1,2,1,850220.32000000007,982675.43060978712,132455.11060978711,83984.930609787116,180925.2906097871,48470.17999999999
"Friday, 21. October 2016 12:30AM",from_server_-03103-03100-03104-03200-03230-03240_N27_E250_10fold4_L1_H2,from_server_,(CAT_TIPO_INMUEBLE='4' ) AND (codigo_postal_ubicacion_inmueble='03103' OR codigo_postal_ubicacion_inmueble='03100' OR codigo_postal_ubicacion_inmueble='03104' OR codigo_postal_ubicacion_inmueble='03200' OR codigo_postal_ubicacion_inmueble='03230' OR codigo_postal_ubicacion_inmueble='03240' ) AND (CVE_CLASE_INMUEBLE='5' ) AND (CVE_NIVEL_SOCIO_ECONOMICO_ZONA='4' OR CVE_NIVEL_SOCIO_ECONOMICO_ZONA='5' ) AND (CVE_CLASIFICACION_ZONA='1' OR CVE_CLASIFICACION_ZONA='2' ) AND (CVE_USO_CONSTRUCCION='1' ) ,3.046839952468872,25,2,250,11,1,2,1,706684.75,966734.07672212075,408880.25,148830.92327787925,668929.57672212075,260049.32672212075
"Friday, 21. October 2016 12:30AM",from_server_-03103-03100-03104-03200-03230-03240_N27_E250_10fold5_L1_H2,from_server_,(CAT_TIPO_INMUEBLE='4' ) AND (codigo_postal_ubicacion_inmueble='03103' OR codigo_postal_ubicacion_inmueble='03100' OR codigo_postal_ubicacion_inmueble='03104' OR codigo_postal_ubicacion_inmueble='03200' OR codigo_postal_ubicacion_inmueble='03230' OR codigo_postal_ubicacion_inmueble='03240' ) AND (CVE_CLASE_INMUEBLE='5' ) AND (CVE_NIVEL_SOCIO_ECONOMICO_ZONA='4' OR CVE_NIVEL_SOCIO_ECONOMICO_ZONA='5' ) AND (CVE_CLASIFICACION_ZONA='1' OR CVE_CLASIFICACION_ZONA='2' ) AND (CVE_USO_CONSTRUCCION='1' ) ,3.656928062438965,25,2,250,11,1,2,1,614357.27499999991,8.1057297311723329e-212,614357.27499999991,343545.96999999997,885168.57999999996,270811.305
"Friday, 21. October 2016 12:30AM",from_server_-03103-03100-03104-03200-03230-03240_N27_E250_10fold6_L1_H2,from_server_,(CAT_TIPO_INMUEBLE='4' ) AND (codigo_postal_ubicacion_inmueble='03103' OR codigo_postal_ubicacion_inmueble='03100' OR codigo_postal_ubicacion_inmueble='03104' OR codigo_postal_ubicacion_inmueble='03200' OR codigo_postal_ubicacion_inmueble='03230' OR codigo_postal_ubicacion_inmueble='03240' ) AND (CVE_CLASE_INMUEBLE='5' ) AND (CVE_NIVEL_SOCIO_ECONOMICO_ZONA='4' OR CVE_NIVEL_SOCIO_ECONOMICO_ZONA='5' ) AND (CVE_CLASIFICACION_ZONA='1' OR CVE_CLASIFICACION_ZONA='2' ) AND (CVE_USO_CONSTRUCCION='1' ) ,3.452566146850586,25,2,250,11,1,2,1,1361609.3999999999,625928.51178674214,735680.88821325789,281442.97642651573,1189918.8,454237.91178674216
"Friday, 21. October 2016 12:30AM",from_server_-03103-03100-03104-03200-03230-03240_N27_E250_10fold7_L1_H2,from_server_,(CAT_TIPO_INMUEBLE='4' ) AND (codigo_postal_ubicacion_inmueble='03103' OR codigo_postal_ubicacion_inmueble='03100' OR codigo_postal_ubicacion_inmueble='03104' OR codigo_postal_ubicacion_inmueble='03200' OR codigo_postal_ubicacion_inmueble='03230' OR codigo_postal_ubicacion_inmueble='03240' ) AND (CVE_CLASE_INMUEBLE='5' ) AND (CVE_NIVEL_SOCIO_ECONOMICO_ZONA='4' OR CVE_NIVEL_SOCIO_ECONOMICO_ZONA='5' ) AND (CVE_CLASIFICACION_ZONA='1' OR CVE_CLASIFICACION_ZONA='2' ) AND (CVE_USO_CONSTRUCCION='1' ) ,2.8106801509857178,25,2,250,11,1,2,1,1113001.875,945211.79721708607,272266.125,104476.04721708607,440056.20278291393,167790.07778291393
"Friday, 21. October 2016 12:30AM",from_server_-03103-03100-03104-03200-03230-03240_N27_E250_10fold8_L1_H2,from_server_,(CAT_TIPO_INMUEBLE='4' ) AND (codigo_postal_ubicacion_inmueble='03103' OR codigo_postal_ubicacion_inmueble='03100' OR codigo_postal_ubicacion_inmueble='03104' OR codigo_postal_ubicacion_inmueble='03200' OR codigo_postal_ubicacion_inmueble='03230' OR codigo_postal_ubicacion_inmueble='03240' ) AND (CVE_CLASE_INMUEBLE='5' ) AND (CVE_NIVEL_SOCIO_ECONOMICO_ZONA='4' OR CVE_NIVEL_SOCIO_ECONOMICO_ZONA='5' ) AND (CVE_CLASIFICACION_ZONA='1' OR CVE_CLASIFICACION_ZONA='2' ) AND (CVE_USO_CONSTRUCCION='1' ) ,3.0244741439819336,25,2,250,11,1,2,1,625217.875,7.3533925409144345e-218,625217.875,409700.0,840735.75,215517.875
"Friday, 21. October 2016 12:30AM",from_server_-03103-03100-03104-03200-03230-03240_N27_E250_10fold9_L1_H2,from_server_,(CAT_TIPO_INMUEBLE='4' ) AND (codigo_postal_ubicacion_inmueble='03103' OR codigo_postal_ubicacion_inmueble='03100' OR codigo_postal_ubicacion_inmueble='03104' OR codigo_postal_ubicacion_inmueble='03200' OR codigo_postal_ubicacion_inmueble='03230' OR codigo_postal_ubicacion_inmueble='03240' ) AND (CVE_CLASE_INMUEBLE='5' ) AND (CVE_NIVEL_SOCIO_ECONOMICO_ZONA='4' OR CVE_NIVEL_SOCIO_ECONOMICO_ZONA='5' ) AND (CVE_CLASIFICACION_ZONA='1' OR CVE_CLASIFICACION_ZONA='2' ) AND (CVE_USO_CONSTRUCCION='1' ) ,2.941200017929077,25,2,250,11,1,2,1,856535.40000000002,879522.88959639682,333383.40000000002,310395.91040360322,356370.88959639682,22987.4895963968
"Friday, 21. October 2016 12:30AM",from_server_-03103-03100-03104-03200-03230-03240_N27_E250_10fold10_L1_H2,from_server_,(CAT_TIPO_INMUEBLE='4' ) AND (codigo_postal_ubicacion_inmueble='03103' OR codigo_postal_ubicacion_inmueble='03100' OR codigo_postal_ubicacion_inmueble='03104' OR codigo_postal_ubicacion_inmueble='03200' OR codigo_postal_ubicacion_inmueble='03230' OR codigo_postal_ubicacion_inmueble='03240' ) AND (CVE_CLASE_INMUEBLE='5' ) AND (CVE_NIVEL_SOCIO_ECONOMICO_ZONA='4' OR CVE_NIVEL_SOCIO_ECONOMICO_ZONA='5' ) AND (CVE_CLASIFICACION_ZONA='1' OR CVE_CLASIFICACION_ZONA='2' ) AND (CVE_USO_CONSTRUCCION='1' ) ,3.174315929412842,25,2,250,11,1,2,1,1252878.76,942032.67900694127,310846.08099305868,81337.940993058728,540354.22099305864,229508.13999999996
"Friday, 21. October 2016 12:30AM",from_server_-03103-03100-03104-03200-03230-03240_N27_E250_10fold1_L1_H3,from_server_,(CAT_TIPO_INMUEBLE='4' ) AND (codigo_postal_ubicacion_inmueble='03103' OR codigo_postal_ubicacion_inmueble='03100' OR codigo_postal_ubicacion_inmueble='03104' OR codigo_postal_ubicacion_inmueble='03200' OR codigo_postal_ubicacion_inmueble='03230' OR codigo_postal_ubicacion_inmueble='03240' ) AND (CVE_CLASE_INMUEBLE='5' ) AND (CVE_NIVEL_SOCIO_ECONOMICO_ZONA='4' OR CVE_NIVEL_SOCIO_ECONOMICO_ZONA='5' ) AND (CVE_CLASIFICACION_ZONA='1' OR CVE_CLASIFICACION_ZONA='2' ) AND (CVE_USO_CONSTRUCCION='1' ) ,3.228548049926758,25,2,250,11,1,3,1,954797.77499999991,935376.6794518684,27864.674999999988,8443.579451868427,47285.77054813155,19421.09554813156
"Friday, 21. October 2016 12:30AM",from_server_-03103-03100-03104-03200-03230-03240_N27_E250_10fold2_L1_H3,from_server_,(CAT_TIPO_INMUEBLE='4' ) AND (codigo_postal_ubicacion_inmueble='03103' OR codigo_postal_ubicacion_inmueble='03100' OR codigo_postal_ubicacion_inmueble='03104' OR codigo_postal_ubicacion_inmueble='03200' OR codigo_postal_ubicacion_inmueble='03230' OR codigo_postal_ubicacion_inmueble='03240' ) AND (CVE_CLASE_INMUEBLE='5' ) AND (CVE_NIVEL_SOCIO_ECONOMICO_ZONA='4' OR CVE_NIVEL_SOCIO_ECONOMICO_ZONA='5' ) AND (CVE_CLASIFICACION_ZONA='1' OR CVE_CLASIFICACION_ZONA='2' ) AND (CVE_USO_CONSTRUCCION='1' ) ,3.215579032897949,25,2,250,11,1,3,1,940734.48999999999,926259.9628155065,140124.13000000006,125649.60281550651,154598.65718449361,14474.527184493549
"Friday, 21. October 2016 12:30AM",from_server_-03103-03100-03104-03200-03230-03240_N27_E250_10fold3_L1_H3,from_server_,(CAT_TIPO_INMUEBLE='4' ) AND (codigo_postal_ubicacion_inmueble='03103' OR codigo_postal_ubicacion_inmueble='03100' OR codigo_postal_ubicacion_inmueble='03104' OR codigo_postal_ubicacion_inmueble='03200' OR codigo_postal_ubicacion_inmueble='03230' OR codigo_postal_ubicacion_inmueble='03240' ) AND (CVE_CLASE_INMUEBLE='5' ) AND (CVE_NIVEL_SOCIO_ECONOMICO_ZONA='4' OR CVE_NIVEL_SOCIO_ECONOMICO_ZONA='5' ) AND (CVE_CLASIFICACION_ZONA='1' OR CVE_CLASIFICACION_ZONA='2' ) AND (CVE_USO_CONSTRUCCION='1' ) ,3.472546100616455,25,2,250,11,1,3,1,850220.32000000007,925227.37730696297,75007.057306962961,26536.877306962968,123477.23730696295,48470.17999999999
"Friday, 21. October 2016 12:30AM",from_server_-03103-03100-03104-03200-03230-03240_N27_E250_10fold4_L1_H3,from_server_,(CAT_TIPO_INMUEBLE='4' ) AND (codigo_postal_ubicacion_inmueble='03103' OR codigo_postal_ubicacion_inmueble='03100' OR codigo_postal_ubicacion_inmueble='03104' OR codigo_postal_ubicacion_inmueble='03200' OR codigo_postal_ubicacion_inmueble='03230' OR codigo_postal_ubicacion_inmueble='03240' ) AND (CVE_CLASE_INMUEBLE='5' ) AND (CVE_NIVEL_SOCIO_ECONOMICO_ZONA='4' OR CVE_NIVEL_SOCIO_ECONOMICO_ZONA='5' ) AND (CVE_CLASIFICACION_ZONA='1' OR CVE_CLASIFICACION_ZONA='2' ) AND (CVE_USO_CONSTRUCCION='1' ) ,3.096389055252075,25,2,250,11,1,3,1,706684.75,932661.24212457333,408880.25,182903.75787542667,634856.74212457333,225976.49212457333
"Friday, 21. October 2016 12:30AM",from_server_-03103-03100-03104-03200-03230-03240_N27_E250_10fold5_L1_H3,from_server_,(CAT_TIPO_INMUEBLE='4' ) AND (codigo_postal_ubicacion_inmueble='03103' OR codigo_postal_ubicacion_inmueble='03100' OR codigo_postal_ubicacion_inmueble='03104' OR codigo_postal_ubicacion_inmueble='03200' OR codigo_postal_ubicacion_inmueble='03230' OR codigo_postal_ubicacion_inmueble='03240' ) AND (CVE_CLASE_INMUEBLE='5' ) AND (CVE_NIVEL_SOCIO_ECONOMICO_ZONA='4' OR CVE_NIVEL_SOCIO_ECONOMICO_ZONA='5' ) AND (CVE_CLASIFICACION_ZONA='1' OR CVE_CLASIFICACION_ZONA='2' ) AND (CVE_USO_CONSTRUCCION='1' ) ,3.1783201694488525,25,2,250,11,1,3,1,614357.27499999991,966227.75474168232,351870.47974168236,81059.174741682364,622681.78474168235,270811.305
"Friday, 21. October 2016 12:30AM",from_server_-03103-03100-03104-03200-03230-03240_N27_E250_10fold6_L1_H3,from_server_,(CAT_TIPO_INMUEBLE='4' ) AND (codigo_postal_ubicacion_inmueble='03103' OR codigo_postal_ubicacion_inmueble='03100' OR codigo_postal_ubicacion_inmueble='03104' OR codigo_postal_ubicacion_inmueble='03200' OR codigo_postal_ubicacion_inmueble='03230' OR codigo_postal_ubicacion_inmueble='03240' ) AND (CVE_CLASE_INMUEBLE='5' ) AND (CVE_NIVEL_SOCIO_ECONOMICO_ZONA='4' OR CVE_NIVEL_SOCIO_ECONOMICO_ZONA='5' ) AND (CVE_CLASIFICACION_ZONA='1' OR CVE_CLASIFICACION_ZONA='2' ) AND (CVE_USO_CONSTRUCCION='1' ) ,3.4657959938049316,25,2,250,11,1,3,1,1361609.3999999999,888547.95129685767,473061.44870314235,300282.43035858811,645840.46704769658,172779.01834455424
"Friday, 21. October 2016 12:30AM",from_server_-03103-03100-03104-03200-03230-03240_N27_E250_10fold7_L1_H3,from_server_,(CAT_TIPO_INMUEBLE='4' ) AND (codigo_postal_ubicacion_inmueble='03103' OR codigo_postal_ubicacion_inmueble='03100' OR codigo_postal_ubicacion_inmueble='03104' OR codigo_postal_ubicacion_inmueble='03200' OR codigo_postal_ubicacion_inmueble='03230' OR codigo_postal_ubicacion_inmueble='03240' ) AND (CVE_CLASE_INMUEBLE='5' ) AND (CVE_NIVEL_SOCIO_ECONOMICO_ZONA='4' OR CVE_NIVEL_SOCIO_ECONOMICO_ZONA='5' ) AND (CVE_CLASIFICACION_ZONA='1' OR CVE_CLASIFICACION_ZONA='2' ) AND (CVE_USO_CONSTRUCCION='1' ) ,3.251013994216919,25,2,250,11,1,3,1,1113001.875,895476.85042296059,272266.125,54741.10042296059,489791.14957703941,217525.0245770394
"Friday, 21. October 2016 12:31AM",from_server_-03103-03100-03104-03200-03230-03240_N27_E250_10fold8_L1_H3,from_server_,(CAT_TIPO_INMUEBLE='4' ) AND (codigo_postal_ubicacion_inmueble='03103' OR codigo_postal_ubicacion_inmueble='03100' OR codigo_postal_ubicacion_inmueble='03104' OR codigo_postal_ubicacion_inmueble='03200' OR codigo_postal_ubicacion_inmueble='03230' OR codigo_postal_ubicacion_inmueble='03240' ) AND (CVE_CLASE_INMUEBLE='5' ) AND (CVE_NIVEL_SOCIO_ECONOMICO_ZONA='4' OR CVE_NIVEL_SOCIO_ECONOMICO_ZONA='5' ) AND (CVE_CLASIFICACION_ZONA='1' OR CVE_CLASIFICACION_ZONA='2' ) AND (CVE_USO_CONSTRUCCION='1' ) ,3.0651051998138428,25,2,250,11,1,3,1,625217.875,1038371.3515101527,413153.47651015269,197635.60151015269,628671.35151015269,215517.875
"Friday, 21. October 2016 12:31AM",from_server_-03103-03100-03104-03200-03230-03240_N27_E250_10fold9_L1_H3,from_server_,(CAT_TIPO_INMUEBLE='4' ) AND (codigo_postal_ubicacion_inmueble='03103' OR codigo_postal_ubicacion_inmueble='03100' OR codigo_postal_ubicacion_inmueble='03104' OR codigo_postal_ubicacion_inmueble='03200' OR codigo_postal_ubicacion_inmueble='03230' OR codigo_postal_ubicacion_inmueble='03240' ) AND (CVE_CLASE_INMUEBLE='5' ) AND (CVE_NIVEL_SOCIO_ECONOMICO_ZONA='4' OR CVE_NIVEL_SOCIO_ECONOMICO_ZONA='5' ) AND (CVE_CLASIFICACION_ZONA='1' OR CVE_CLASIFICACION_ZONA='2' ) AND (CVE_USO_CONSTRUCCION='1' ) ,3.216042995452881,25,2,250,11,1,3,1,856535.40000000002,937641.97266683297,333383.40000000002,252276.82733316708,414489.97266683297,81106.57266683294
"Friday, 21. October 2016 12:31AM",from_server_-03103-03100-03104-03200-03230-03240_N27_E250_10fold10_L1_H3,from_server_,(CAT_TIPO_INMUEBLE='4' ) AND (codigo_postal_ubicacion_inmueble='03103' OR codigo_postal_ubicacion_inmueble='03100' OR codigo_postal_ubicacion_inmueble='03104' OR codigo_postal_ubicacion_inmueble='03200' OR codigo_postal_ubicacion_inmueble='03230' OR codigo_postal_ubicacion_inmueble='03240' ) AND (CVE_CLASE_INMUEBLE='5' ) AND (CVE_NIVEL_SOCIO_ECONOMICO_ZONA='4' OR CVE_NIVEL_SOCIO_ECONOMICO_ZONA='5' ) AND (CVE_CLASIFICACION_ZONA='1' OR CVE_CLASIFICACION_ZONA='2' ) AND (CVE_USO_CONSTRUCCION='1' ) ,4.666529893875122,25,2,250,11,1,3,1,1252878.76,8.1057218595293043e-212,1252878.76,1023370.62,1482386.8999999999,229508.13999999996
"Friday, 21. October 2016 12:31AM",from_server_-03103-03100-03104-03200-03230-03240_N27_E250_10fold1_L1_H4,from_server_,(CAT_TIPO_INMUEBLE='4' ) AND (codigo_postal_ubicacion_inmueble='03103' OR codigo_postal_ubicacion_inmueble='03100' OR codigo_postal_ubicacion_inmueble='03104' OR codigo_postal_ubicacion_inmueble='03200' OR codigo_postal_ubicacion_inmueble='03230' OR codigo_postal_ubicacion_inmueble='03240' ) AND (CVE_CLASE_INMUEBLE='5' ) AND (CVE_NIVEL_SOCIO_ECONOMICO_ZONA='4' OR CVE_NIVEL_SOCIO_ECONOMICO_ZONA='5' ) AND (CVE_CLASIFICACION_ZONA='1' OR CVE_CLASIFICACION_ZONA='2' ) AND (CVE_USO_CONSTRUCCION='1' ) ,3.1651411056518555,25,2,250,11,1,4,1,954797.77499999991,970544.1287711137,27864.674999999988,12118.321228886256,43611.028771113721,15746.353771113732
"Friday, 21. October 2016 12:31AM",from_server_-03103-03100-03104-03200-03230-03240_N27_E250_10fold2_L1_H4,from_server_,(CAT_TIPO_INMUEBLE='4' ) AND (codigo_postal_ubicacion_inmueble='03103' OR codigo_postal_ubicacion_inmueble='03100' OR codigo_postal_ubicacion_inmueble='03104' OR codigo_postal_ubicacion_inmueble='03200' OR codigo_postal_ubicacion_inmueble='03230' OR codigo_postal_ubicacion_inmueble='03240' ) AND (CVE_CLASE_INMUEBLE='5' ) AND (CVE_NIVEL_SOCIO_ECONOMICO_ZONA='4' OR CVE_NIVEL_SOCIO_ECONOMICO_ZONA='5' ) AND (CVE_CLASIFICACION_ZONA='1' OR CVE_CLASIFICACION_ZONA='2' ) AND (CVE_USO_CONSTRUCCION='1' ) ,3.3092458248138428,25,2,250,11,1,4,1,940734.48999999999,1005406.6666852649,64672.176685264858,61951.894030098338,67392.459340431378,2720.2826551665203
"Friday, 21. October 2016 12:31AM",from_server_-03103-03100-03104-03200-03230-03240_N27_E250_10fold3_L1_H4,from_server_,(CAT_TIPO_INMUEBLE='4' ) AND (codigo_postal_ubicacion_inmueble='03103' OR codigo_postal_ubicacion_inmueble='03100' OR codigo_postal_ubicacion_inmueble='03104' OR codigo_postal_ubicacion_inmueble='03200' OR codigo_postal_ubicacion_inmueble='03230' OR codigo_postal_ubicacion_inmueble='03240' ) AND (CVE_CLASE_INMUEBLE='5' ) AND (CVE_NIVEL_SOCIO_ECONOMICO_ZONA='4' OR CVE_NIVEL_SOCIO_ECONOMICO_ZONA='5' ) AND (CVE_CLASIFICACION_ZONA='1' OR CVE_CLASIFICACION_ZONA='2' ) AND (CVE_USO_CONSTRUCCION='1' ) ,3.300258159637451,25,2,250,11,1,4,1,850220.32000000007,1005265.5400677777,155045.22006777773,106575.04006777774,203515.40006777772,48470.17999999999
"Friday, 21. October 2016 12:31AM",from_server_-03103-03100-03104-03200-03230-03240_N27_E250_10fold4_L1_H4,from_server_,(CAT_TIPO_INMUEBLE='4' ) AND (codigo_postal_ubicacion_inmueble='03103' OR codigo_postal_ubicacion_inmueble='03100' OR codigo_postal_ubicacion_inmueble='03104' OR codigo_postal_ubicacion_inmueble='03200' OR codigo_postal_ubicacion_inmueble='03230' OR codigo_postal_ubicacion_inmueble='03240' ) AND (CVE_CLASE_INMUEBLE='5' ) AND (CVE_NIVEL_SOCIO_ECONOMICO_ZONA='4' OR CVE_NIVEL_SOCIO_ECONOMICO_ZONA='5' ) AND (CVE_CLASIFICACION_ZONA='1' OR CVE_CLASIFICACION_ZONA='2' ) AND (CVE_USO_CONSTRUCCION='1' ) ,3.6169028282165527,25,2,250,11,1,4,1,706684.75,4.1632836388017087e-217,706684.75,297804.5,1115565.0,408880.25
"Friday, 21. October 2016 12:31AM",from_server_-03103-03100-03104-03200-03230-03240_N27_E250_10fold5_L1_H4,from_server_,(CAT_TIPO_INMUEBLE='4' ) AND (codigo_postal_ubicacion_inmueble='03103' OR codigo_postal_ubicacion_inmueble='03100' OR codigo_postal_ubicacion_inmueble='03104' OR codigo_postal_ubicacion_inmueble='03200' OR codigo_postal_ubicacion_inmueble='03230' OR codigo_postal_ubicacion_inmueble='03240' ) AND (CVE_CLASE_INMUEBLE='5' ) AND (CVE_NIVEL_SOCIO_ECONOMICO_ZONA='4' OR CVE_NIVEL_SOCIO_ECONOMICO_ZONA='5' ) AND (CVE_CLASIFICACION_ZONA='1' OR CVE_CLASIFICACION_ZONA='2' ) AND (CVE_USO_CONSTRUCCION='1' ) ,3.961527109146118,25,2,250,11,1,4,1,614357.27499999991,1087512.3009131863,473155.02591318631,202343.72091318632,743966.33091318631,270811.305
"Friday, 21. October 2016 12:31AM",from_server_-03103-03100-03104-03200-03230-03240_N27_E250_10fold6_L1_H4,from_server_,(CAT_TIPO_INMUEBLE='4' ) AND (codigo_postal_ubicacion_inmueble='03103' OR codigo_postal_ubicacion_inmueble='03100' OR codigo_postal_ubicacion_inmueble='03104' OR codigo_postal_ubicacion_inmueble='03200' OR codigo_postal_ubicacion_inmueble='03230' OR codigo_postal_ubicacion_inmueble='03240' ) AND (CVE_CLASE_INMUEBLE='5' ) AND (CVE_NIVEL_SOCIO_ECONOMICO_ZONA='4' OR CVE_NIVEL_SOCIO_ECONOMICO_ZONA='5' ) AND (CVE_CLASIFICACION_ZONA='1' OR CVE_CLASIFICACION_ZONA='2' ) AND (CVE_USO_CONSTRUCCION='1' ) ,3.633867025375366,25,2,250,11,1,4,1,1361609.3999999999,896843.06957961409,464766.33042038593,293075.73042038595,636456.93042038591,171690.59999999998
"Friday, 21. October 2016 12:31AM",from_server_-03103-03100-03104-03200-03230-03240_N27_E250_10fold7_L1_H4,from_server_,(CAT_TIPO_INMUEBLE='4' ) AND (codigo_postal_ubicacion_inmueble='03103' OR codigo_postal_ubicacion_inmueble='03100' OR codigo_postal_ubicacion_inmueble='03104' OR codigo_postal_ubicacion_inmueble='03200' OR codigo_postal_ubicacion_inmueble='03230' OR codigo_postal_ubicacion_inmueble='03240' ) AND (CVE_CLASE_INMUEBLE='5' ) AND (CVE_NIVEL_SOCIO_ECONOMICO_ZONA='4' OR CVE_NIVEL_SOCIO_ECONOMICO_ZONA='5' ) AND (CVE_CLASIFICACION_ZONA='1' OR CVE_CLASIFICACION_ZONA='2' ) AND (CVE_USO_CONSTRUCCION='1' ) ,3.8626060485839844,25,2,250,11,1,4,1,1113001.875,938586.63236965809,272266.125,97850.882369658095,446681.36763034191,174415.2426303419
