@RELATION avaluosinmuebles_casas_nivel_medio_entidad_cdmx_46_de_72
@ATTRIBUTE LONGITUD NUMERIC 
@ATTRIBUTE LATITUD NUMERIC 
@ATTRIBUTE CLAVE_ENTIDAD_FEDERATIVA_UBICACION_INMUEBLE NUMERIC 
@ATTRIBUTE CLAVE_MUNICIPIO_UBICACION_INMUEBLE NUMERIC 
@ATTRIBUTE CAT_TIPO_INMUEBLE NUMERIC 
@ATTRIBUTE CVE_NIVEL_INFRAESTR_URBANA NUMERIC 
@ATTRIBUTE CVE_NIVEL_EQUIPAMIENTO_URBANO NUMERIC 
@ATTRIBUTE CVE_CLASE_INMUEBLE NUMERIC 
@ATTRIBUTE CVE_USO_CONSTRUCCION NUMERIC 
@ATTRIBUTE FACTOR_RESULTANTE_PRIVATIVAS NUMERIC 
@ATTRIBUTE FACTOR_EDAD_PRIVATIVAS NUMERIC 
@ATTRIBUTE FACTOR_CONSERVACION_PRIVATIVAS NUMERIC 
@ATTRIBUTE CVE_CLASE_GENERAL_INMUEBLES_ZONA NUMERIC 
@ATTRIBUTE CVE_NIVEL_SOCIO_ECONOMICO_ZONA NUMERIC 
@ATTRIBUTE CVE_CLASIFICACION_ZONA NUMERIC 
@ATTRIBUTE CVE_DENSIDAD_POBLACION NUMERIC 
@ATTRIBUTE CVE_REF_PROXIMIDAD_URBANA NUMERIC 
@ATTRIBUTE CVE_UBICACION_INMUEBLE_TERRENO NUMERIC 
@ATTRIBUTE DISTANCIA_UNIVERSIDAD NUMERIC 
@ATTRIBUTE DISTANCIA_CENTRO_DEPORTIVO NUMERIC 
@ATTRIBUTE DISTANCIA_CANCHAS_DEPORTIVAS NUMERIC 
@ATTRIBUTE DISTANCIA_MERCADOS NUMERIC 
@ATTRIBUTE DISTANCIA_PARQUES NUMERIC 
@ATTRIBUTE DISTANCIA_PLAZASPUBLICAS NUMERIC 
@ATTRIBUTE DISTANCIA_JARDINES NUMERIC 
@ATTRIBUTE DISTANCIA_SUPERMERCADOS NUMERIC 
@ATTRIBUTE DISTANCIA_IGLESIA NUMERIC 
@ATTRIBUTE NUMERO_ESTACIONAMIENTOS NUMERIC 
@ATTRIBUTE NUMERO_RECAMARAS NUMERIC 
@ATTRIBUTE SUPERFICIE_VENDIBLE NUMERIC 
@ATTRIBUTE FZO NUMERIC 
@ATTRIBUTE FFR NUMERIC 
@ATTRIBUTE GRADO_TERMINACION_OBRA NUMERIC 
@ATTRIBUTE IMPORTE_TOTAL_ENFOQUE_DE_COSTOS NUMERIC 
@ATTRIBUTE VALOR_COMPARATIVO_INMUEBLE_M2 NUMERIC 
@ATTRIBUTE IMPORTE_VALOR_CONCLUIDO NUMERIC 
@DATA 
-99.0930694, 19.4833333, 09, 005, 2, 3, 4.0, 4.0, 1.0, 0.75, 0.75, 1.0, 4.0, 4.0, 3.0, 3.0, 2, 5, 2000.0, 1036.0, 1036.0, 896.0, 596.0, 256.0, 596.0, 199.0, 219.0, 0.0, 5.0, 132.79, 1.00, 1.00, 100.0, 1047285.27, 9424.05, 1251000.0 
-99.0787716, 19.4889844, 09, 005, 2, 3, 4.0, 4.0, 1.0, 0.56, 0.61, 0.92, 4.0, 4.0, 4.0, 3.0, 2, 5, 1200.0, 200.0, 200.0, 600.0, 100.0, 1000.0, 100.0, 800.0, 400.0, 1.0, 6.0, 255.5, 1.00, 1.00, 100.0, 2501148.52, 10100.0, 2326000.0 
-99.0791056, 19.4875472, 09, 005, 2, 3, 4.0, 4.0, 1.0, 0.75, 0.75, 1.0, 4.0, 4.0, 4.0, 5.0, 2, 5, 2000, 380.0, 380.0, 250.0, 380.0, 380.0, 380.0, 1150.0, 450.0, 2.0, 5.0, 246.06, 1.00, 1.00, 100.0, 2146615.71, 9145.59, 2250000.0 
-99.089338, 19.486798, 09, 005, 2, 3, 4.0, 4.0, 1.0, 0.75, 0.75, 1.0, 4.0, 4.0, 3.0, 6.0, 2, 5, 2000.0, 809.0, 829.0, 890.0, 895.0, 435.0, 891.0, 1265.0, 541.0, 2.0, 3.0, 69.23, 1.00, 1.00, 100.0, 1064331.28, 15964.9, 1105000.0 
-99.09265, 19.483, 09, 005, 2, 3, 4.0, 4.0, 1.0, 0.77, 0.77, 1.0, 4.0, 4.0, 3.0, 4.0, 2, 1, 1800.0, 840.0, 810.0, 800.0, 540.0, 430.0, 540.0, 430.0, 273.0, 0.0, 4.0, 125.0, 1.00, 0.80, 100.0, 1212465.18, 12027.52, 1503400.0 
-99.0931, 19.4831778, 09, 005, 2, 3, 4.0, 4.0, 1.0, 0.77, 0.77, 1.0, 4.0, 4.0, 3.0, 4.0, 2, 1, 1800.0, 840.0, 810.0, 800.0, 540.0, 430.0, 540.0, 430.0, 273.0, 0.0, 3.0, 112.0, 1.00, 0.80, 100.0, 1087140.18, 12027.52, 1347100.0 
-99.0985946, 19.5066547, 09, 005, 2, 3, 3.0, 4.0, 1.0, 0.72, 0.72, 1.0, 4.0, 4.0, 3.0, 5.0, 3, 1, 2000, 2000, 850.0, 2000, 1000.0, 2000, 1000.0, 2000, 2000, 1.0, 4.0, 77.0, 1.20, 1.00, 100.0, 473852.84, 12918.1, 990000.0 
-99.09613, 19.510137, 09, 005, 2, 3, 4.0, 4.0, 1.0, 0.6, 0.6, 1.0, 4.0, 4.0, 3.0, 4.0, 2, 5, 2000, 2000.0, 2000.0, 1200.0, 2000.0, 1000.0, 2000.0, 1000.0, 800.0, 0.0, 4.0, 165.23, 0.80, 0.80, 100.0, 979823.36, 10013.3, 1654000.0 
-99.1101018, 19.499289, 09, 005, 2, 3, 4.0, 4.0, 1.0, 0.57, 0.62, 0.92, 4.0, 4.0, 3.0, 4.0, 2, 5, 950.0, 1950.0, 460.0, 1400.0, 350.0, 500.0, 350.0, 1400.0, 600.0, 1.0, 3.0, 193.43, 1.00, 1.00, 100.0, 2938914.99, 15373.99, 2974000.0 
-99.0921389, 19.5079028, 09, 005, 3, 3, 3.0, 4.0, 1.0, 0.68, 0.68, 1.0, 4.0, 4.0, 3.0, 3.0, 2, 1, 800.0, 400.0, 400.0, 350.0, 200.0, 2000, 100.0, 500.0, 300.0, 0.0, 3.0, 80.54, 1.20, 1.00, 100.0, 682232.3, 11035.32, 889000.0 
-99.095125, 19.4883167, 09, 005, 2, 3, 3.0, 4.0, 1.0, 0.85, 0.85, 1.0, 4.0, 4.0, 4.0, 3.0, 3, 5, 2000, 2000.0, 2000.0, 2000.0, 2000.0, 2000.0, 2000.0, 2000.0, 2000.0, 3.0, 3.0, 197.83, 1.00, 1.00, 100.0, 1915581.22, 9924.74, 1963000.0 
-99.092719, 19.4875871, 09, 005, 2, 3, 4.0, 4.0, 1.0, 0.79, 1.0, 0.79, 4.0, 4.0, 3.0, 3.0, 1, 5, 940.0, 630.0, 380.0, 380.0, 500.0, 300.0, 120.0, 1050.0, 900.0, 1.0, 5.0, 244.0, 1.00, 1.00, 100.0, 0.0, 8942.17, 2182000.0 
-99.0858111, 19.4905861, 09, 005, 2, 3, 4.0, 4.0, 1.0, 0.75, 0.75, 1.0, 4.0, 4.0, 3.0, 4.0, 3, 5, 2000, 1200.0, 1200.0, 650.0, 1200.0, 2000, 1200.0, 1000.0, 400.0, 1.0, 4.0, 126.0, 1.00, 1.00, 100.0, 1246488.0, 10003.89, 1260000.0 
