@RELATION avaluosinmuebles_casas_nivel_medio_entidad_cdmx_37_de_72
@ATTRIBUTE LONGITUD NUMERIC 
@ATTRIBUTE LATITUD NUMERIC 
@ATTRIBUTE CLAVE_ENTIDAD_FEDERATIVA_UBICACION_INMUEBLE NUMERIC 
@ATTRIBUTE CLAVE_MUNICIPIO_UBICACION_INMUEBLE NUMERIC 
@ATTRIBUTE CAT_TIPO_INMUEBLE NUMERIC 
@ATTRIBUTE CVE_NIVEL_INFRAESTR_URBANA NUMERIC 
@ATTRIBUTE CVE_NIVEL_EQUIPAMIENTO_URBANO NUMERIC 
@ATTRIBUTE CVE_CLASE_INMUEBLE NUMERIC 
@ATTRIBUTE CVE_USO_CONSTRUCCION NUMERIC 
@ATTRIBUTE FACTOR_RESULTANTE_PRIVATIVAS NUMERIC 
@ATTRIBUTE FACTOR_EDAD_PRIVATIVAS NUMERIC 
@ATTRIBUTE FACTOR_CONSERVACION_PRIVATIVAS NUMERIC 
@ATTRIBUTE CVE_CLASE_GENERAL_INMUEBLES_ZONA NUMERIC 
@ATTRIBUTE CVE_NIVEL_SOCIO_ECONOMICO_ZONA NUMERIC 
@ATTRIBUTE CVE_CLASIFICACION_ZONA NUMERIC 
@ATTRIBUTE CVE_DENSIDAD_POBLACION NUMERIC 
@ATTRIBUTE CVE_REF_PROXIMIDAD_URBANA NUMERIC 
@ATTRIBUTE CVE_UBICACION_INMUEBLE_TERRENO NUMERIC 
@ATTRIBUTE DISTANCIA_UNIVERSIDAD NUMERIC 
@ATTRIBUTE DISTANCIA_CENTRO_DEPORTIVO NUMERIC 
@ATTRIBUTE DISTANCIA_CANCHAS_DEPORTIVAS NUMERIC 
@ATTRIBUTE DISTANCIA_MERCADOS NUMERIC 
@ATTRIBUTE DISTANCIA_PARQUES NUMERIC 
@ATTRIBUTE DISTANCIA_PLAZASPUBLICAS NUMERIC 
@ATTRIBUTE DISTANCIA_JARDINES NUMERIC 
@ATTRIBUTE DISTANCIA_SUPERMERCADOS NUMERIC 
@ATTRIBUTE DISTANCIA_IGLESIA NUMERIC 
@ATTRIBUTE NUMERO_ESTACIONAMIENTOS NUMERIC 
@ATTRIBUTE NUMERO_RECAMARAS NUMERIC 
@ATTRIBUTE SUPERFICIE_VENDIBLE NUMERIC 
@ATTRIBUTE FZO NUMERIC 
@ATTRIBUTE FFR NUMERIC 
@ATTRIBUTE GRADO_TERMINACION_OBRA NUMERIC 
@ATTRIBUTE IMPORTE_TOTAL_ENFOQUE_DE_COSTOS NUMERIC 
@ATTRIBUTE VALOR_COMPARATIVO_INMUEBLE_M2 NUMERIC 
@ATTRIBUTE IMPORTE_VALOR_CONCLUIDO NUMERIC 
@DATA 
-99.086187, 19.392719, 09, 006, 2, 3, 4.0, 4.0, 1.0, 0.75, 0.75, 1.0, 4.0, 4.0, 3.0, 4.0, 2, 5, 1900.0, 2000, 450.0, 1800.0, 200.0, 600.0, 180.0, 280.0, 150.0, 0.0, 2.0, 121.71, 1.00, 1.00, 100.0, 1863306.69, 16607.96, 2021000.0 
-99.086443, 19.39235, 09, 006, 2, 3, 4.0, 4.0, 1.0, 0.6, 0.6, 1.0, 4.0, 4.0, 4.0, 4.0, 2, 5, 1000.0, 2000.0, 2000.0, 500.0, 2000.0, 1000.0, 2000.0, 500.0, 2000.0, 1.0, 4.0, 140.15, 1.00, 1.00, 100.0, 1583433.94, 11551.24, 1619000.0 
-99.0673502, 19.3727502, 09, 014, 2, 3, 4.0, 4.0, 1.0, 0.36, 0.54, 0.67, 4.0, 4.0, 3.0, 4.0, 2, 1, 2000, 2000, 2000, 100.0, 1500.0, 1000.0, 2000, 2000, 800.0, 3.0, 2.0, 156.44, 1.00, 1.00, 100.0, 4811775.93, 28200.0, 4412000.0 
-99.0845917, 19.3855194, 09, 007, 3, 3, 4.0, 4.0, 1.0, 0.81, 0.81, 1.0, 4.0, 4.0, 4.0, 5.0, 2, 5, 1000.0, 800.0, 500.0, 410.0, 80.0, 80.0, 80.0, 840.0, 490.0, 1.0, 3.0, 77.13, 1.00, 0.80, 100.0, 975655.05, 21928.3, 1691000.0 
-99.0516666, 19.3906277, 09, 007, 2, 3, 4.0, 4.0, 1.0, 0.76, 0.83, 0.92, 4.0, 4.0, 3.0, 4.0, 1, 5, 1300.0, 800.0, 800.0, 280.0, 800.0, 280.0, 800.0, 280.0, 60.0, 2.0, 3.0, 127.8, 1.00, 1.00, 100.0, 1485174.95, 13361.0, 1708000.0 
-99.077876, 19.391543, 09, 006, 2, 3, 4.0, 4.0, 1.0, 0.6, 0.6, 1.0, 4.0, 4.0, 4.0, 4.0, 2, 5, 2000.0, 1840.0, 975.0, 796.0, 975.0, 1150.0, 85.0, 911.0, 503.0, 3.0, 4.0, 156.72, 1.00, 1.00, 100.0, 1918548.6, 12087.73, 1919000.0 
-99.0598667, 19.3961639, 09, 006, 3, 3, 4.0, 4.0, 1.0, 0.6, 0.6, 1.0, 4.0, 4.0, 3.0, 5.0, 2, 5, 1700.0, 1300.0, 1300.0, 700.0, 165.0, 1000.0, 165.0, 1000.0, 625.0, 1.0, 3.0, 88.03, 1.00, 1.00, 100.0, 1407446.9, 18656.0, 1642000.0 
-99.08382, 19.388147, 09, 007, 3, 3, 4.0, 4.0, 1.0, 0.62, 0.62, 1.0, 4.0, 4.0, 4.0, 4.0, 2, 5, 2000, 1300.0, 1000.0, 700.0, 100.0, 450.0, 300.0, 400.0, 650.0, 1.0, 2.0, 93.43, 1.20, 1.00, 100.0, 984028.32, 16248.43, 1518000.0 
-99.0619888, 19.3875444, 09, 006, 2, 3, 4.0, 4.0, 1.0, 0.7, 0.76, 0.92, 4.0, 4.0, 3.0, 3.0, 2, 5, 2000, 2000, 2000, 2000.0, 20.0, 980.0, 2000, 2000, 200.0, 0.0, 3.0, 105.7, 1.00, 1.00, 100.0, 1179211.83, 14260.0, 1507000.0 
-99.085, 19.3884166, 09, 007, 2, 3, 4.0, 4.0, 1.0, 0.71, 0.78, 0.92, 4.0, 4.0, 3.0, 3.0, 1, 5, 2000.0, 1000.0, 500.0, 600.0, 300.0, 900.0, 500.0, 1500.0, 400.0, 2.0, 3.0, 179.67, 1.10, 1.00, 100.0, 2451440.6, 15600.0, 2803000.0 
