SUPERFICIE_TERRENO,SUPERFICIE_PRIVATIVAS,NUMERO_RECAMARAS,NUMERO_RECAMARAS,NUMERO_BANIOS,NUMERO_MEDIOS_BANOS,NUMERO_ESTACIONAMIENTOS,CVE_CLASE_INMUEBLE,CVE_ESTADO_CONSERVACION,ELEVADOR,INDICE_SATURACION_ZONA,CVE_DENSIDAD_HABITACIONAL,DENSIDAD_HABITACIONAL_VIVIENDAS,CVE_NIVEL_SOCIO_ECONOMICO_ZONA,NIVEL_INFRAESTRUCTURA,CVE_NIVEL_INFRAESTR_URBANA,CVE_NIVEL_EQUIPAMIENTO_URBANO,DISTANCIA_IGLESIA,DISTANCIA_BANCOS,DISTANCIA_CANCHAS_DEPORTIVAS,DISTANCIA_CENTRO_DEPORTIVO,DISTANCIA_PLAZASPUBLICAS,DISTANCIA_PARQUES,DISTANCIA_JARDINES,DISTANCIA_MERCADOS,DISTANCIA_SUPERMERCADOS,DISTANCIA_LOCALES_COMERCIALES,DISTANCIA_SERVICIOS_SALUD_PRIMER_NIVEL_,DISTANCIA_SERVICIOS_SALUD_SEGUNDO_NIVEL_,DISTANCIA_SERVICIOS_SALUD_TERCER_NIVEL_,DISTANCIA_ESCUELAS_PRIMARIAS,DISTANCIA_ESCUELAS_SECUNDARIAS,DISTANCIA_ESCUELAS_PREPARATORIA,DISTANCIA_UNIVERSIDAD,LONGITUD,LATITUD,codigo_postal_ubicacion_inmueble,CAT_REGIMEN_PROPIEDAD,CAT_TIPO_INMUEBLE,id2,IM_VENTAS_VALOR_UNITARIO_APLICABLE_AVALUO_M2,IM_VENTAS_VALOR_MERCADO_INMUEBLE
119,45.91,2,2,1,0,1,3,6,0,80,1,66,0,100.0000,3,3,850,1500,210,0,80,210,210,1500,2000,500,2000,0,0,430,1500,1300,200,-98.3453165,26.0283439,88736,1,2,246426,7590,348000
119,45.91,2,2,1,0,1,3,6,0,80,1,66,0,100.0000,3,3,850,1500,210,0,80,210,210,1500,2000,500,2000,0,0,430,1500,1300,200,-98.3471028,26.0276072,88736,1,2,246419,7590,348000
119,43.5,2,2,1,0,1,3,6,0,80,1,66,0,100.0000,3,3,850,1500,210,0,80,210,210,1500,2000,500,2000,0,0,430,1500,1300,200,-98.3453649,26.0280617,88736,1,2,249312,7760,338000
119,43.5,2,2,1,0,1,3,6,0,80,1,66,0,100.0000,3,3,850,1500,210,0,80,210,210,1500,2000,500,2000,0,0,430,1500,1300,200,-98.3455626,26.0278772,88736,1,2,251418,7760,338000
119,45.08,2,2,1,0,1,3,6,0,80,1,66,0,100.0000,3,3,850,1500,210,0,80,210,210,1500,2000,500,2000,0,0,430,1500,1300,200,-98.3467194,26.0275374,88736,1,2,273587,7650,345000
119,45.08,2,2,1,0,1,3,6,0,80,1,66,0,100.0000,3,3,850,1500,210,0,80,210,210,1500,2000,500,2000,0,0,430,1500,1300,200,-98.3455701,26.0274472,88736,1,2,302707,7650,345000
96,44.92,2,2,1,0,1,3,6,2,85,3,60,3,100.00,3,2,450,0,350,0,500,500,300,450,0,1200,0,1300,800,1100,950,1100,1600,98.3530000,26.0280000,88736,1,2,335988,8045.81,361417.79
96,44.92,2,2,1,0,1,3,6,2,85,3,60,3,100.00,3,2,450,0,350,0,500,500,300,450,0,1200,0,1300,800,1100,950,1100,1600,98.3520830,26.0283330,88736,1,2,336492,8045.81,361417.79
119,45.91,2,2,1,0,1,3,6,0,80,1,66,0,100.0000,3,3,850,1500,210,0,80,210,210,1500,2000,500,2000,0,0,430,1500,1300,200,-98.3469490,26.0267411,88736,1,2,336691,7590,348000
102,86.99,3,3,2,1,1,3,4,2,95,4,80,4,100.00,3,3,900,0,220,1000,800,800,800,0,1900,700,0,0,800,800,700,0,1500,98.3380028,26.0387500,88736,1,2,43707,7093.37,635991.55
96,43.93,2,2,1,0,1,3,6,0,80,4,300,3,100.00,3,3,0,0,60,0,0,60,0,2775,0,306,1470,0,0,620,732,0,0,-98.3481167,26.0306500,88736,1,2,109821,7839.58,344392.75
96,43.11,2,2,1,0,1,3,6,0,80,4,300,3,100.00,3,3,0,0,0,0,0,0,0,1000,0,1000,1000,0,0,1000,2000,0,0,-98.3504500,26.0311500,88736,1,2,39366,7886.6,339991.33
96,43.93,2,2,1,0,1,3,6,0,80,4,300,3,100.00,3,3,0,0,0,0,0,60,0,2775,0,306,1470,0,0,620,732,0,0,-98.3487833,26.0314833,88736,1,2,89770,7839.58,344392.75
96,43.93,2,2,1,0,1,3,6,0,80,4,300,3,100.00,3,3,0,0,0,0,0,60,0,2775,0,306,1470,0,0,620,732,0,0,-98.3486833,26.0314000,88736,1,2,90330,7839.58,344392.75
147.39,43.93,2,2,1,0,1,3,6,0,80,4,300,3,100.00,3,3,0,0,0,0,0,60,0,2775,0,306,1470,0,0,620,732,0,0,-98.3495833,26.0315833,88736,1,2,105327,9148.17,401879.11
96,43.93,2,2,1,0,1,3,6,0,80,4,300,3,100.00,3,3,0,0,0,0,0,60,0,2775,0,306,1470,0,0,620,732,0,0,-98.3484667,26.0309500,88736,1,2,134626,7839.58,344392.75
96,43.93,2,2,1,0,1,3,6,0,80,4,300,3,100.00,3,3,0,0,0,0,0,60,0,2775,0,306,1470,0,0,620,732,0,0,-98.3484667,26.0309500,88736,1,2,134894,9754.29,428505.96
119,43.5,2,2,1,0,1,3,6,0,80,1,66,0,100.0000,3,3,850,1500,210,0,80,210,210,1500,2000,500,2000,0,0,430,1500,1300,200,-98.3481597,26.0278110,88736,1,2,219374,7760,338000
96,43.93,2,2,1,0,1,3,6,0,80,4,300,3,100.00,3,3,0,0,60,0,0,60,0,2775,0,306,1470,0,0,620,732,0,0,-98.3481833,26.0307333,88736,1,2,235651,7839.58,344392.75
119,45.91,2,2,1,0,1,3,6,0,80,1,66,0,100.0000,3,3,850,1500,210,0,80,210,210,1500,2000,500,2000,0,0,430,1500,1300,200,-98.3465208,26.0278072,88736,1,2,235711,7830,360000
96,43.93,2,2,1,0,1,3,6,0,80,4,300,3,100.00,3,3,0,0,60,0,0,60,0,2775,0,306,1470,0,0,620,732,0,0,-98.3481833,26.0307333,88736,1,2,239797,9583.02,420982.07
119,45.91,2,2,1,0,1,3,6,0,80,1,66,0,100.0000,3,3,850,1500,210,0,80,210,210,1500,2000,500,2000,0,0,430,1500,1300,200,-98.3461722,26.0281932,88736,1,2,247418,7590,348000
119,45.08,2,2,1,0,1,3,6,0,80,1,66,0,100.0000,3,3,850,1500,210,0,80,210,210,1500,2000,500,2000,0,0,430,1500,1300,200,-98.3454479,26.0280676,88736,1,2,247434,7650,345000
119,43.5,2,2,1,0,1,3,6,0,80,1,66,0,100.0000,3,3,850,1500,210,0,80,210,210,1500,2000,500,2000,0,0,430,1500,1300,200,-98.3472859,26.0274026,88736,1,2,261407,7760,338000
119,43.5,2,2,1,0,1,3,6,0,80,1,66,0,100.0000,3,3,850,1500,210,0,80,210,210,1500,2000,500,2000,0,0,430,1500,1300,200,-98.3463580,26.0272773,88736,1,2,267650,7760,338000
119,43.5,2,2,1,0,1,3,6,0,80,1,66,0,100.0000,3,3,850,1500,210,0,80,210,210,1500,2000,500,2000,0,0,430,1500,1300,200,-98.3464787,26.0272532,88736,1,2,267674,7760,338000
119,45.91,2,2,1,0,1,3,6,0,80,1,66,0,100.0000,3,3,850,1500,210,0,80,210,210,1500,2000,500,2000,0,0,430,1500,1300,200,-98.3453986,26.0276762,88736,1,2,301130,7590,348000
119,45.91,2,2,1,0,1,3,6,0,80,1,66,0,100.0000,3,3,850,1500,210,0,80,210,210,1500,2000,500,2000,0,0,430,1500,1300,200,-98.3447548,26.0278473,88736,1,2,303698,7590,348000
119,45.91,2,2,1,0,1,3,6,0,80,1,66,0,100.0000,3,3,850,1500,210,0,80,210,210,1500,2000,500,2000,0,0,430,1500,1300,200,-98.3445334,26.0277102,88736,1,2,292047,7840,360000
96,44.92,2,2,1,0,1,3,6,2,85,3,60,3,100.00,3,2,450,0,350,0,500,500,300,450,0,1200,0,1300,800,1100,950,1100,1600,98.3520139,26.0281556,88736,1,2,338134,8045.81,361417.79
90,36.96,1,1,1,0,0,3,4,2,80,4,100,3,100.00,3,4,800,1700,800,200,400,800,800,0,1700,1000,0,800,800,400,1000,800,1800,98.3438917,26.0366611,88736,1,2,52993,8301.54,306824.92
96,43.93,2,2,1,0,1,3,6,0,80,4,300,3,100.00,3,3,0,0,0,0,0,60,0,2775,0,306,1470,0,0,620,732,0,0,-98.3485167,26.0313666,88736,1,2,89794,7839.58,344392.75
96,43.11,2,2,1,0,1,3,6,0,80,4,300,3,100.00,3,3,3000,3000,0,1000,1000,0,0,1000,0,0,0,0,0,1000,2000,2000,0,-98.3504500,26.0309833,88736,1,2,39121,7886.6,339991.33
102.18,70.42,2,2,1,1,1,4,6,0,90,1,50,0,100.0000,3,4,750,1200,150,0,150,150,0,800,800,100,300,500,0,150,650,850,450,-98.3595556,26.0342750,88736,1,2,53186,6900,486000
119.27,43.93,2,2,1,0,1,3,6,0,80,4,300,3,100.00,3,3,0,0,0,0,0,60,0,2775,0,306,1470,0,0,620,732,0,0,-98.3489167,26.0315166,88736,1,2,89734,8406.2,369284.37
102,54,2,2,1,0,1,3,4,2,90,4,80,4,100.00,3,3,700,0,500,0,400,400,400,0,1500,500,500,500,400,600,800,200,700,98.3513190,26.0370790,88736,1,2,90589,6994.3,377692.2
96,43.93,2,2,1,0,1,3,6,0,80,4,300,3,100.00,3,3,0,0,0,0,0,60,0,2775,0,306,1470,0,0,620,732,0,0,-98.3484833,26.0314333,88736,1,2,91122,7839.58,344392.75
99.57,43.93,2,2,1,0,1,3,6,0,80,4,300,3,100.00,3,3,0,0,0,0,0,60,0,2775,0,306,1470,0,0,620,732,0,0,-98.3490000,26.0317833,88736,1,2,105462,7947.85,349149.05
96,43.93,2,2,1,0,1,3,6,0,80,4,300,3,100.00,3,3,0,0,0,0,0,60,0,2775,0,306,1470,0,0,620,732,0,0,-98.3484167,26.0317666,88736,1,2,123310,7839.58,344392.75
96,43.93,2,2,1,0,1,3,6,0,80,4,300,3,100.00,3,3,0,0,60,0,0,60,0,2775,0,306,1470,0,0,620,732,0,0,-98.3481833,26.0307333,88736,1,2,208284,7839.58,344392.75
102,55,2,2,1,0,0,3,4,2,80,4,80,3,100.00,3,4,600,1700,800,200,400,800,800,0,1700,1000,0,400,800,400,1000,800,1800,98.3571806,26.0407417,88736,1,2,214944,6911.85,380151.75
119,43.5,2,2,1,0,1,3,6,0,80,1,66,0,100.0000,3,3,850,1500,210,0,80,210,210,1500,2000,500,2000,0,0,430,1500,1300,200,-98.3474623,26.0279510,88736,1,2,220244,7760,338000
96,43.93,2,2,1,0,1,3,6,0,80,4,300,3,100.00,3,3,0,0,60,0,0,60,0,2775,0,306,1470,0,0,620,732,0,0,-98.3481833,26.0307333,88736,1,2,238445,7839.58,344392.75
119,45.08,2,2,1,0,1,3,6,0,80,1,66,0,100.0000,3,3,850,1500,210,0,80,210,210,1500,2000,500,2000,0,0,430,1500,1300,200,-98.3447988,26.0280122,88736,1,2,251907,7650,345000
119,43.5,2,2,1,0,1,3,6,0,80,1,66,0,100.0000,3,3,850,1500,210,0,80,210,210,1500,2000,500,2000,0,0,430,1500,1300,200,-98.3457370,26.0278725,88736,1,2,252005,7760,338000
119,43.5,2,2,1,0,1,3,6,0,80,1,66,0,100.0000,3,3,850,1500,210,0,80,210,210,1500,2000,500,2000,0,0,430,1500,1300,200,-98.3456431,26.0278869,88736,1,2,252088,7760,338000
119,43.5,2,2,1,0,1,3,6,0,80,1,66,0,100.0000,3,3,850,1500,210,0,80,210,210,1500,2000,500,2000,0,0,430,1500,1300,200,-98.3467147,26.0272026,88736,1,2,270114,7760,338000
96,43.93,2,2,1,0,1,3,6,0,80,4,300,3,100.00,3,3,0,0,0,0,0,60,0,2775,0,306,1470,0,0,620,732,0,0,-98.3486667,26.0314666,88736,1,2,90806,7839.58,344392.75
96,43.93,2,2,1,0,1,3,6,0,80,4,300,3,100.00,3,3,0,0,0,0,0,60,0,2775,0,306,1470,0,0,620,732,0,0,-98.3484333,26.0314166,88736,1,2,91615,7839.58,344392.75
96,43.93,2,2,1,0,1,3,6,0,80,4,300,3,100.00,3,3,0,0,0,0,0,60,0,2775,0,306,1470,0,0,620,732,0,0,-98.3489500,26.0318000,88736,1,2,105394,7839.58,344392.75
101.95,43.93,2,2,1,0,1,3,6,0,80,4,300,3,100.00,3,3,0,0,0,0,0,60,0,2775,0,306,1470,0,0,620,732,0,0,-98.3491667,26.0317000,88736,1,2,111079,8010.48,351900.39
96,43.93,2,2,1,0,1,3,6,0,80,4,300,3,100.00,3,3,0,0,60,0,0,60,0,2775,0,306,1470,0,0,620,732,0,0,-98.3481833,26.0307333,88736,1,2,209178,7839.58,344392.75
102,55,2,2,1,0,0,3,4,2,80,4,80,3,100.00,3,4,600,1700,800,200,400,800,800,0,1700,1000,0,400,800,400,1000,800,1800,98.3571806,26.0407417,88736,1,2,240940,6911.85,380151.75
96,43.11,2,2,1,0,1,3,6,0,80,4,300,3,100.00,3,3,3000,3000,0,1000,1000,0,0,1000,0,0,0,0,0,1000,2000,2000,0,-98.3504500,26.0310833,88736,1,2,37572,7886.6,339991.33
97.65,43.93,2,2,1,0,1,3,6,0,80,4,300,3,100.00,3,3,0,0,0,0,0,60,0,2775,0,306,1470,0,0,620,732,0,0,-98.3494000,26.0316166,88736,1,2,110423,7886.6,346458.34
96.13,43.93,2,2,1,0,1,3,6,0,80,4,300,3,100.00,3,3,0,0,0,0,0,60,0,2775,0,306,1470,0,0,620,732,0,0,-98.3483500,26.0321666,88736,1,2,123766,7839.58,344392.75
96,43.93,2,2,1,0,1,3,6,0,80,4,300,3,100.00,3,3,0,0,0,0,0,60,0,2775,0,306,1470,0,0,620,732,0,0,-98.3484833,26.0317666,88736,1,2,124418,7839.58,344392.75
96,43.93,2,2,1,0,1,3,6,0,80,4,300,3,100.00,3,3,0,0,60,0,0,60,0,2775,0,306,1470,0,0,620,732,0,0,-98.3477833,26.0325833,88736,1,2,109902,7839.58,344392.75
96,43.93,2,2,1,0,1,3,6,0,80,4,300,3,100.00,3,3,0,0,60,0,0,60,0,2775,0,306,1470,0,0,620,732,0,0,-98.3482167,26.0305833,88736,1,2,151149,7839.58,344392.75
96,43.93,2,2,1,0,1,3,6,0,80,4,300,3,100.00,3,3,0,0,60,0,0,60,0,2775,0,306,1470,0,0,620,732,0,0,-98.3481833,26.0307333,88736,1,2,208298,7839.58,344392.75
114.75,60,3,3,1,0,1,3,4,2,80,3,60,4,100.00,3,4,600,1700,200,200,300,800,200,0,200,1000,0,400,800,300,200,800,1800,98.3592694,26.0378500,88736,1,2,218224,7118.86,427131.6
119,45.15,2,2,1,0,1,3,6,0,80,1,66,0,100.0000,3,3,850,1500,210,0,80,210,210,1500,2000,500,2000,0,0,430,1500,1300,200,-98.3467436,26.0280799,88736,1,2,221658,7640,345000
119,45.15,2,2,1,0,1,3,6,0,80,1,66,0,100.0000,3,3,850,1500,210,0,80,210,210,1500,2000,500,2000,0,0,430,1500,1300,200,-98.3466765,26.0280847,88736,1,2,221758,7640,345000
119,45.15,2,2,1,0,1,3,6,0,80,1,66,0,100.0000,3,3,850,1500,210,0,80,210,210,1500,2000,500,2000,0,0,430,1500,1300,200,-98.3470467,26.0280244,88736,1,2,222589,7640,345000
119,45.91,2,2,1,0,1,3,6,0,80,1,66,0,100.0000,3,3,850,1500,210,0,80,210,210,1500,2000,500,2000,0,0,430,1500,1300,200,-98.3470332,26.0277447,88736,1,2,235688,7590,348000
119,45.08,2,2,1,0,1,3,6,0,80,1,66,0,100.0000,3,3,850,1500,210,0,80,210,210,1500,2000,500,2000,0,0,430,1500,1300,200,-98.3477143,26.0275397,88736,1,2,247262,7650,345000
102.00,87.00,3,3,2,1,1,3,4,2,70,3,150,0,100,3,3,1000,0,500,1900,300,500,500,0,0,1500,1500,0,0,800,800,1900,0,-98.3370031,26.0397841,88736,1,2,246011,6660.00,579000.00
119,43.5,2,2,1,0,1,3,6,0,80,1,66,0,100.0000,3,3,850,1500,210,0,80,210,210,1500,2000,500,2000,0,0,430,1500,1300,200,-98.3472591,26.0274098,88736,1,2,260074,7760,338000
119,45.08,2,2,1,0,1,3,6,0,80,1,66,0,100.0000,3,3,850,1500,210,0,80,210,210,1500,2000,500,2000,0,0,430,1500,1300,200,-98.3459948,26.0273687,88736,1,2,273785,7650,345000
119,45.91,2,2,1,0,1,3,6,0,80,1,66,0,100.0000,3,3,850,1500,210,0,80,210,210,1500,2000,500,2000,0,0,430,1500,1300,200,-98.3453529,26.0275340,88736,1,2,292051,7590,348000
96,44.92,2,2,1,0,1,3,6,2,85,3,60,3,100.00,3,2,450,0,350,0,500,500,300,450,0,1200,0,1300,800,1100,950,1100,1600,98.3514440,26.0281670,88736,1,2,336534,8045.81,361417.79
96,43.11,2,2,1,0,1,3,6,0,80,4,300,3,100.00,3,3,3000,3000,0,1000,1000,0,0,1000,0,0,0,0,0,1000,2000,2000,0,-98.3507000,26.0306667,88736,1,2,37329,7886.6,339991.33
102,65.97,2,2,1,0,0,4,4,0,90,1,58,0,100.0000,3,4,750,1200,150,150,150,150,300,800,800,100,300,500,0,150,650,850,450,-98.3522112,26.0422939,88736,1,2,105333,5390,360000
96,43.93,2,2,1,0,1,3,6,0,80,4,300,3,100.00,3,3,0,0,0,0,0,60,0,2775,0,306,1470,0,0,620,732,0,0,-98.3479667,26.0325000,88736,1,2,122252,7839.58,344392.75
102.12,63.17,2,2,1,1,2,3,6,2,90,4,100,4,100.00,3,4,300,2000,500,0,200,1000,0,500,1000,2000,1000,1000,500,300,500,2000,1000,98.3597361,26.0342417,88736,1,2,69762,8008.93,506000
102.00,87.36,3,3,2,1,0,3,4,0,95,4,64,3,80,3,3,926,0,630,0,0,630,630,0,0,215,1595,0,0,980,1435,1239,0,-98.3351541,26.0391591,88736,1,2,61878,6580.00,574828.80
102,117.85,5,5,2,0,1,3,4,0,90,1,50,0,100.0000,3,4,750,1200,150,150,150,150,300,800,800,100,300,500,0,150,650,850,450,-98.3618658,26.0422937,88736,2,5,99959,4200,490000
102,60.7,2,2,1,0,1,4,4,0,90,1,11,0,100.0000,3,4,750,1200,150,0,150,150,0,800,800,100,300,500,0,150,650,850,450,-98.3602818,26.0353845,88736,2,3,111174,5720,350000
96,43.93,2,2,1,0,1,3,6,0,80,4,300,3,100.00,3,3,0,0,0,0,0,60,0,2775,0,306,1470,0,0,620,732,0,0,-98.3483167,26.0322166,88736,1,2,123985,7839.58,344392.75
96,43.93,2,2,1,0,1,3,6,0,80,4,300,3,100.00,3,3,0,0,0,0,0,60,0,2775,0,306,1470,0,0,620,732,0,0,-98.3484667,26.0309500,88736,1,2,132180,8057.88,353982.67
119,68.01,2,2,2,0,0,3,4,2,80,3,60,4,100.00,3,4,600,1700,200,200,300,800,200,0,200,1000,0,400,800,300,200,800,1800,98.3552194,26.0394194,88736,1,2,140704,7627.38,538187.93
119,45.08,2,2,1,0,1,3,6,0,80,1,66,0,100.0000,3,3,850,1500,210,0,80,210,210,1500,2000,500,2000,0,0,430,1500,1300,200,-98.3471835,26.0277400,88736,1,2,238462,7650,345000
102,94.57,4,4,2,0,1,3,4,2,90,4,80,4,100.00,3,3,1000,0,600,0,100,100,100,0,800,800,0,0,800,800,0,0,0,98.3392880,26.0345250,88736,1,2,242030,5326.02,609136.91
119,45.91,2,2,1,0,1,3,6,0,80,1,66,0,100.0000,3,3,850,1500,210,0,80,210,210,1500,2000,500,2000,0,0,430,1500,1300,200,-98.3446729,26.0276836,88736,1,2,292020,7590,348000
102,54,2,2,1,0,1,3,4,2,90,4,80,4,100.00,3,3,700,0,500,0,400,400,400,0,1500,500,500,500,400,600,800,200,700,98.3513190,26.0370790,88736,1,2,48935,6992.77,377609.58
127.76,84.59,3,3,1,1,1,4,6,0,90,1,50,0,100.0000,3,4,750,1200,150,0,150,150,0,800,800,100,300,500,0,150,650,850,450,-98.3594917,26.0342639,88736,1,2,53107,7230,654000
96,43.93,2,2,1,0,1,3,6,0,80,4,300,3,100.00,3,3,0,0,0,0,0,60,0,2775,0,306,1470,0,0,620,732,0,0,-98.3484500,26.0313500,88736,1,2,92063,7839.58,344392.75
200.00,170.10,2,2,1,0,0,4,4,2,70,3,150,0,100,3,3,600,2000,400,1800,300,300,300,0,2000,1500,1200,0,0,500,500,1800,0,-98.3515631,26.0332921,88736,1,2,93150,8550.00,1454000.00
50.36,55.51,2,2,1,0,1,3,4,2,80,4,100,4,100.00,3,3,1000,0,750,750,100,100,100,0,2000,1500,0,0,800,600,1500,2000,0,98.3499417,26.0362506,88736,2,3,107482,5874.11,326071.85
153.02,43.93,2,2,1,0,1,3,6,0,80,4,300,3,100.00,3,3,0,0,60,0,0,60,0,2775,0,306,1470,0,0,620,732,0,0,-98.3478333,26.0323666,88736,1,2,109804,9280.63,407698.08
119,45.15,2,2,1,0,1,3,6,0,80,1,66,0,100.0000,3,3,850,1500,210,0,80,210,210,1500,2000,500,2000,0,0,430,1500,1300,200,-98.3472398,26.0279870,88736,1,2,221324,7640,345000
119,45.91,2,2,1,0,1,3,6,0,80,1,66,0,100.0000,3,3,850,1500,210,0,80,210,210,1500,2000,500,2000,0,0,430,1500,1300,200,-98.3468963,26.0277495,88736,1,2,239126,7590,348000
119,45.08,2,2,1,0,1,3,6,0,80,1,66,0,100.0000,3,3,850,1500,210,0,80,210,210,1500,2000,500,2000,0,0,430,1500,1300,200,-98.3452039,26.0279375,88736,1,2,251857,7650,345000
119,45.91,2,2,1,0,1,3,6,0,80,1,66,0,100.0000,3,3,850,1500,210,0,80,210,210,1500,2000,500,2000,0,0,430,1500,1300,200,-98.3454898,26.0276473,88736,1,2,302031,7590,348000
119,43.5,2,2,1,0,1,3,6,0,80,1,66,0,100.0000,3,3,850,1500,210,0,80,210,210,1500,2000,500,2000,0,0,430,1500,1300,200,-98.3458064,26.0271556,88736,1,2,290497,8000,348000
102.18,70.42,2,2,1,1,1,4,6,0,90,1,50,0,100.0000,3,4,750,1200,150,0,150,150,0,800,800,100,300,500,0,150,650,850,450,-98.3596167,26.0342472,88736,1,2,53259,7040,500000
96,43.93,2,2,1,0,1,3,6,0,80,4,300,3,100.00,3,3,0,0,0,0,0,60,0,2775,0,306,1470,0,0,620,732,0,0,-98.3484667,26.0309500,88736,1,2,133664,7839.58,344392.75
96,43.93,2,2,1,0,1,3,6,0,80,4,300,3,100.00,3,3,0,0,60,0,0,60,0,2775,0,306,1470,0,0,620,732,0,0,-98.3477667,26.0327166,88736,1,2,151897,7839.58,344392.75
119,45.91,2,2,1,0,1,3,6,0,80,1,66,0,100.0000,3,3,850,1500,210,0,80,210,210,1500,2000,500,2000,0,0,430,1500,1300,200,-98.3467354,26.0277494,88736,1,2,239673,7590,348000
119,45.91,2,2,1,0,1,3,6,0,80,1,66,0,100.0000,3,3,850,1500,210,0,80,210,210,1500,2000,500,2000,0,0,430,1500,1300,200,-98.3466120,26.0276722,88736,1,2,247234,7590,348000
119,43.5,2,2,1,0,1,3,6,0,80,1,66,0,100.0000,3,3,850,1500,210,0,80,210,210,1500,2000,500,2000,0,0,430,1500,1300,200,-98.3452951,26.0280545,88736,1,2,250559,7760,338000
119,45.91,2,2,1,0,1,3,6,0,80,1,66,0,100.0000,3,3,850,1500,210,0,80,210,210,1500,2000,500,2000,0,0,430,1500,1300,200,-98.3455354,26.0274810,88736,1,2,301709,7590,348000
96,44.92,2,2,1,0,1,3,6,2,85,3,60,3,100.00,3,2,450,0,350,0,500,500,300,450,0,1200,0,1300,800,1100,950,1100,1600,98.3523139,26.0283000,88736,1,2,336326,8045.81,361417.79
96,44.92,2,2,1,0,1,3,6,2,85,3,60,3,100.00,3,2,450,0,350,0,500,500,300,450,0,1200,0,1300,800,1100,950,1100,1600,98.3525830,26.0280560,88736,1,2,337045,8045.81,361417.79
