SUPERFICIE_TERRENO,SUPERFICIE_PRIVATIVAS,NUMERO_RECAMARAS,NUMERO_RECAMARAS,NUMERO_BANIOS,NUMERO_MEDIOS_BANOS,NUMERO_ESTACIONAMIENTOS,CVE_CLASE_INMUEBLE,CVE_ESTADO_CONSERVACION,ELEVADOR,INDICE_SATURACION_ZONA,CVE_DENSIDAD_HABITACIONAL,DENSIDAD_HABITACIONAL_VIVIENDAS,CVE_NIVEL_SOCIO_ECONOMICO_ZONA,NIVEL_INFRAESTRUCTURA,CVE_NIVEL_INFRAESTR_URBANA,CVE_NIVEL_EQUIPAMIENTO_URBANO,DISTANCIA_IGLESIA,DISTANCIA_BANCOS,DISTANCIA_CANCHAS_DEPORTIVAS,DISTANCIA_CENTRO_DEPORTIVO,DISTANCIA_PLAZASPUBLICAS,DISTANCIA_PARQUES,DISTANCIA_JARDINES,DISTANCIA_MERCADOS,DISTANCIA_SUPERMERCADOS,DISTANCIA_LOCALES_COMERCIALES,DISTANCIA_SERVICIOS_SALUD_PRIMER_NIVEL_,DISTANCIA_SERVICIOS_SALUD_SEGUNDO_NIVEL_,DISTANCIA_SERVICIOS_SALUD_TERCER_NIVEL_,DISTANCIA_ESCUELAS_PRIMARIAS,DISTANCIA_ESCUELAS_SECUNDARIAS,DISTANCIA_ESCUELAS_PREPARATORIA,DISTANCIA_UNIVERSIDAD,LONGITUD,LATITUD,codigo_postal_ubicacion_inmueble,CAT_REGIMEN_PROPIEDAD,CAT_TIPO_INMUEBLE,id2,IM_VENTAS_VALOR_UNITARIO_APLICABLE_AVALUO_M2,IM_VENTAS_VALOR_MERCADO_INMUEBLE
48.27,49.30,2,2,1,0,1,4,6,0,70,4,650,3,100.00,3,4,2000,1300,200,0,0,100,100,1300,0,500,1500,1500,1500,750,750,1600,1800,-87.0960307,20.6615010,77723,2,4,70024,10200.00,503000.00
52.32,46.84,2,2,1,0,1,3,4,2,100,2,60,3,100.00,3,4,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,0,2000,87.1071240,20.6614800,77723,2,4,49233,8958.98,419593.83
52.32,46.84,2,2,1,0,1,3,4,2,100,2,60,3,100.00,3,4,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,0,2000,87.1063910,20.6613790,77723,2,4,54356,8958.98,419593.83
3288.59,40.41,1,1,1,0,0,3,6,0,60,4,132,2,80,3,1,0,0,500,0,0,500,500,0,0,0,2000,0,0,2000,0,0,0,-87.1232571,20.6756167,77723,2,4,62362,8120.00,328129.20
2246.78,40.41,1,1,1,0,0,3,6,0,60,4,133,2,80,3,1,0,0,500,0,0,500,500,0,0,0,2000,0,0,2000,0,0,0,-87.1236993,20.6750031,77723,2,4,62512,8120.00,328129.20
90.17,45.31,2,2,1,0,1,3,5,0,70,4,650,4,100.00,3,4,1800,2000,200,0,0,100,100,2000,2000,1500,2000,0,0,500,700,1600,0,-87.1054451,20.6566419,77723,2,3,61640,9160.00,415000.00
50.85,45.26,2,2,1,0,1,3,6,0,70,5,0,3,100.00,3,4,2000,1300,200,0,0,100,100,1300,0,500,1500,1500,1500,750,750,1600,1800,-87.0959965,20.6614669,77723,3,3,25134,11488.66,519976.75
999.99,89.91,3,3,2,0,1,4,6,0,60,5,4,6,100,4,4,2000,2000,1300,1300,1400,800,0,2000,2000,600,300,1100,1100,900,700,1000,900,-87.0927444,20.6517444,77723,4,4,28460,9468,851286.82
2244.31,43.71,1,1,1,0,0,3,6,0,60,4,123,2,80,3,1,0,0,500,0,0,500,500,0,0,0,2000,0,0,2000,0,0,0,-87.1221255,20.6751415,77723,2,4,33983,7850.00,343123.50
4081.46,43.71,1,1,1,0,0,3,6,0,60,4,123,2,80,3,1,0,0,500,0,0,500,500,0,0,0,2000,0,0,2000,0,0,0,-87.1222651,20.6756079,77723,2,4,35352,7850.00,343123.50
4081.46,43.71,1,1,1,0,0,3,6,0,60,4,123,2,80,3,1,0,0,500,0,0,500,500,0,0,0,2000,0,0,2000,0,0,0,-87.1224157,20.6753952,77723,2,4,35563,7850.00,343123.50
79.1,44.1,2,2,1,0,1,3,6,2,70,3,40,3,100.00,3,3,2000,0,2000,0,2000,2000,2000,2000,0,2000,2000,2000,0,2000,2000,0,0,87.1134403,20.6769800,77723,2,3,36784,9287.35,410000
52.32,46.84,2,2,1,0,1,3,4,2,100,2,60,3,100.00,3,4,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,0,2000,87.1066280,20.6021910,77723,2,4,18558,8958.98,419593.83
4081.46,40.41,1,1,1,0,0,3,6,0,60,4,133,2,80,3,1,0,0,500,0,0,500,500,0,0,0,2000,0,0,2000,0,0,0,-87.1224164,20.6750227,77723,2,4,68008,8120.00,328129.20
48.27,49.30,2,2,1,0,1,4,6,0,70,4,650,3,100.00,3,4,2000,1300,200,0,0,100,100,1300,0,500,1500,1500,1500,750,750,1600,1800,-87.0960307,20.6615010,77723,2,4,71294,10200.00,503000.00
52.32,46.84,2,2,1,0,1,3,4,2,100,2,60,3,100.00,3,4,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,0,2000,87.1068650,20.6618470,77723,2,4,50488,8958.98,419593.83
52.32,46.84,2,2,1,0,1,3,4,2,100,2,60,3,100.00,3,4,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,0,2000,87.1060800,20.6618310,77723,2,4,53830,8958.98,419593.83
46.81,46.84,2,2,1,0,1,3,4,2,100,2,60,3,100.00,3,4,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,0,2000,87.1062700,20.6615940,77723,2,4,54429,8787.13,411545.23
86,44.1,2,2,1,0,1,3,6,2,70,3,40,3,100.00,3,3,2000,0,2000,0,2000,2000,2000,2000,0,2000,2000,2000,0,2000,2000,0,0,87.1116154,20.6775144,77723,2,3,59134,9568.76,421982.32
2246.78,43.71,1,1,1,0,0,3,6,0,60,4,122,2,80,3,1,0,0,500,0,0,500,500,0,0,0,2000,0,0,2000,0,0,0,-87.1233901,20.6748051,77723,2,4,62538,7900.00,345309.00
2246.78,40.41,1,1,1,0,0,3,6,0,60,4,133,2,80,3,1,0,0,500,0,0,500,500,0,0,0,2000,0,0,2000,0,0,0,-87.1240367,20.6752191,77723,2,4,62595,8120.00,328129.20
2246.78,43.71,1,1,1,0,0,3,6,0,60,4,122,2,80,3,1,0,0,500,0,0,500,500,0,0,0,2000,0,0,2000,0,0,0,-87.1237274,20.6750211,77723,2,4,62361,7850.00,343123.50
2510.78,43.71,1,1,1,0,0,3,6,0,60,4,120,2,80,3,1,0,0,500,0,0,500,500,0,0,0,2000,0,0,2000,0,0,0,-87.1238541,20.6755791,77723,2,4,62368,7850.00,343123.50
2510.78,43.71,1,1,1,0,0,3,6,0,60,4,120,2,80,3,1,0,0,500,0,0,500,500,0,0,0,2000,0,0,2000,0,0,0,-87.1236659,20.6759929,77723,2,4,62378,7850.00,343123.50
3288.59,40.41,1,1,1,0,0,3,6,0,60,4,132,2,80,3,1,0,0,500,0,0,500,500,0,0,0,2000,0,0,2000,0,0,0,-87.1233527,20.6757651,77723,2,4,62409,8120.00,328129.20
2246.78,43.71,1,1,1,0,0,3,6,0,60,4,122,2,80,3,1,0,0,500,0,0,500,500,0,0,0,2000,0,0,2000,0,0,0,-87.1238961,20.6751291,77723,2,4,62879,7850.00,343123.50
3288.59,43.71,1,1,1,0,0,3,6,0,60,4,122,2,80,3,1,0,0,500,0,0,500,500,0,0,0,2000,0,0,2000,0,0,0,-87.1235218,20.6752051,77723,2,4,62964,7850.00,343123.50
253.85,167.88,4,4,3,1,2,4,4,2,70,3,60,4,100.00,3,1,0,2000,250,1000,2000,250,50,0,2000,0,0,1500,2000,1200,1500,2000,2000,87.0854389,20.6542806,77723,2,3,23114,9560.7,1884413.97
1265.65,44.10,2,2,1,0,1,3,6,0,40,3,6,3,100,3,1,0,0,759,0,1735,280,280,1735,0,0,0,0,0,885,0,0,1609,-87.1141666,20.67752770,77723,2,3,31730,8975.00,395797.50
2855.05,43.71,1,1,1,0,0,3,6,0,60,4,123,2,80,3,1,0,0,500,0,0,500,500,0,0,0,2000,0,0,2000,0,0,0,-87.1219718,20.6742368,77723,2,4,33977,7900.00,345309.00
2447.89,43.71,1,1,1,0,0,3,6,0,60,4,123,2,80,3,1,0,0,500,0,0,500,500,0,0,0,2000,0,0,2000,0,0,0,-87.1218841,20.6752461,77723,2,4,31714,8130.00,355362.30
2043.20,43.71,1,1,1,0,0,3,6,0,60,4,122,2,80,3,1,0,0,500,0,0,500,500,0,0,0,2000,0,0,2000,0,0,0,-87.1228774,20.6745027,77723,2,4,32142,7850.00,343123.50
7096.22,49.87,2,2,1,0,1,4,6,0,40,3,6,4,100,3,4,2000,1300,400,0,1300,300,300,1300,1300,100,2000,0,0,2000,2000,0,250,-87.0959444,20.66138880,77723,2,4,38088,10430.00,520144.10
869.31,40.41,1,1,1,0,0,3,6,0,60,4,125,2,80,3,1,0,0,500,0,0,500,500,0,0,0,2000,0,0,2000,0,0,0,-87.1216301,20.6744001,77723,2,4,36169,8160.00,329745.60
2043.20,40.41,1,1,1,0,0,3,6,0,60,4,133,2,80,3,1,0,0,500,0,0,500,500,0,0,0,2000,0,0,2000,0,0,0,-87.1224562,20.6742489,77723,2,4,36119,8120.00,328129.20
810.00,45.13,2,2,1,0,1,3,4,0,60,4,4,3,100,3,2,1500,2000,0,0,2000,120,400,2000,1800,600,2000,0,0,1000,1300,1900,1900,-87.1084805,20.65651660,77723,2,3,43372,9060.00,408877.80
52.32,46.84,2,2,1,0,1,3,4,2,100,2,60,3,100.00,3,4,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,0,2000,87.1069470,20.6613500,77723,2,4,69208,8958.98,419593.83
52.32,46.84,2,2,1,0,1,3,4,2,100,2,60,3,100.00,3,4,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,0,2000,87.1069210,20.6617520,77723,2,4,49940,8958.98,419593.83
52.32,46.84,2,2,1,0,1,3,4,2,100,2,60,3,100.00,3,4,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,0,2000,87.1061460,20.6617310,77723,2,4,54468,8958.98,419593.83
1573.99,40.41,1,1,1,0,0,3,6,0,60,4,120,2,80,3,1,0,0,500,0,0,500,500,0,0,0,2000,0,0,2000,0,0,0,-87.1228631,20.6762051,77723,2,4,62372,8120.00,328129.20
1573.99,40.41,1,1,1,0,0,3,6,0,60,4,120,2,80,3,1,0,0,500,0,0,500,500,0,0,0,2000,0,0,2000,0,0,0,-87.1226651,20.6764591,77723,2,4,62374,8160.00,329745.60
2510.78,40.41,1,1,1,0,0,3,6,0,60,4,129,2,80,3,1,0,0,500,0,0,500,500,0,0,0,2000,0,0,2000,0,0,0,-87.1237331,20.6758451,77723,2,4,62339,8120.00,328129.20
2510.78,40.41,1,1,1,0,0,3,6,0,60,4,129,2,80,3,1,0,0,500,0,0,500,500,0,0,0,2000,0,0,2000,0,0,0,-87.1236395,20.6756878,77723,2,4,62364,8120.00,328129.20
2510.78,43.71,1,1,1,0,0,3,6,0,60,4,120,2,80,3,1,0,0,500,0,0,500,500,0,0,0,2000,0,0,2000,0,0,0,-87.1238271,20.6756381,77723,2,4,62375,7850.00,343123.50
5307.87,40.41,1,1,1,0,0,3,6,0,60,4,133,2,80,3,1,0,0,500,0,0,500,500,0,0,0,2000,0,0,2000,0,0,0,-87.1229252,20.6757914,77723,2,4,62430,8120.00,328129.20
2246.78,43.71,1,1,1,0,0,3,6,0,60,4,122,2,80,3,1,0,0,500,0,0,500,500,0,0,0,2000,0,0,2000,0,0,0,-87.1235587,20.6749131,77723,2,4,62934,7850.00,343123.50
1573.99,43.71,1,1,1,0,0,3,6,0,60,4,111,2,80,3,1,0,0,500,0,0,500,500,0,0,0,2000,0,0,2000,0,0,0,-87.1229621,20.6760781,77723,2,4,62875,7900.00,345309.00
5307.87,40.41,1,1,1,0,0,3,6,0,60,4,133,2,80,3,1,0,0,500,0,0,500,500,0,0,0,2000,0,0,2000,0,0,0,-87.1227851,20.6759941,77723,2,4,62867,8120.00,328129.20
2510.78,43.71,1,1,1,0,0,3,6,0,60,4,120,2,80,3,1,0,0,500,0,0,500,500,0,0,0,2000,0,0,2000,0,0,0,-87.1235342,20.6758896,77723,2,4,62373,7850.00,343123.50
5307.87,40.41,1,1,1,0,0,3,6,0,60,4,133,2,80,3,1,0,0,500,0,0,500,500,0,0,0,2000,0,0,2000,0,0,0,-87.1230655,20.6755887,77723,2,4,62407,8120.00,328129.20
5307.87,40.41,1,1,1,0,0,3,6,0,60,4,133,2,80,3,1,0,0,500,0,0,500,500,0,0,0,2000,0,0,2000,0,0,0,-87.1226798,20.6761461,77723,2,4,62458,8120.00,328129.20
5307.87,43.71,1,1,1,0,0,3,6,0,60,4,122,2,80,3,1,0,0,500,0,0,500,500,0,0,0,2000,0,0,2000,0,0,0,-87.1228376,20.6759181,77723,2,4,62449,7850.00,343123.50
3288.59,40.41,1,1,1,0,0,3,6,0,60,4,132,2,80,3,1,0,0,500,0,0,500,500,0,0,0,2000,0,0,2000,0,0,0,-87.1234572,20.6756037,77723,2,4,62901,8120.00,328129.20
2246.78,43.71,1,1,1,0,0,3,6,0,60,4,122,2,80,3,1,0,0,500,0,0,500,500,0,0,0,2000,0,0,2000,0,0,0,-87.1240086,20.6752011,77723,2,4,62958,7850.00,343123.50
2274.72,40.41,1,1,1,0,0,3,6,0,60,4,119,2,80,3,1,0,0,500,0,0,500,500,0,0,0,2000,0,0,2000,0,0,0,-87.1236741,20.6766521,77723,2,4,73254,8160.00,329745.60
2040.73,40.41,1,1,1,0,0,3,6,0,60,4,133,2,80,3,1,0,0,500,0,0,500,500,0,0,0,2000,0,0,2000,0,0,0,-87.1216352,20.6758207,77723,2,4,66318,8290.00,334998.90
2274.72,43.71,1,1,1,0,0,3,6,0,60,4,110,2,80,3,1,0,0,500,0,0,500,500,0,0,0,2000,0,0,2000,0,0,0,-87.1237021,20.6766721,77723,2,4,71573,7900.00,345309.00
2274.72,40.41,1,1,1,0,0,3,6,0,60,4,119,2,80,3,1,0,0,500,0,0,500,500,0,0,0,2000,0,0,2000,0,0,0,-87.1236179,20.6766119,77723,2,4,72068,8120.00,328129.20
2274.72,43.71,1,1,1,0,0,3,6,0,60,4,110,2,80,3,1,0,0,500,0,0,500,500,0,0,0,2000,0,0,2000,0,0,0,-87.1231748,20.6764196,77723,2,4,73955,7850.00,343123.50
52.32,46.84,2,2,1,0,1,3,4,2,100,2,60,3,100.00,3,4,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,0,2000,87.1068560,20.6612980,77723,2,4,94259,8958.98,419593.83
48.99,40.41,1,1,1,0,0,3,6,0,60,4,133,2,80,3,1,0,0,500,0,0,500,500,0,0,0,2000,0,0,2000,0,0,0,-87.1229356,20.6754514,77723,2,4,96535,8120.00,328129.20
49.12,40.41,1,1,1,0,0,3,6,0,60,4,132,2,80,3,1,0,0,500,0,0,500,500,0,0,0,2000,0,0,2000,0,0,0,-87.1246537,20.6761257,77723,2,4,98407,8120.00,328129.20
48.99,36.58,1,1,1,0,1,3,6,2,90,3,80,0,100.00,3,3,2000,0,0,2000,2000,2000,2000,0,2000,0,0,2000,0,2000,2000,0,0,87.7240948,20.4030546,77723,2,3,98974,9109.51,333225.88
52.32,46.84,2,2,1,0,1,3,4,2,100,2,60,3,100.00,3,4,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,0,2000,87.1063020,20.6619880,77723,2,4,104287,8958.98,419593.83
46.81,46.84,2,2,1,0,1,3,4,2,100,2,60,3,100.00,3,4,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,0,2000,87.1063540,20.6618950,77723,2,4,104515,8787.13,411545.23
50.22,40.41,1,1,1,0,0,3,6,0,60,4,129,2,80,3,1,0,0,500,0,0,500,500,0,0,0,2000,0,0,2000,0,0,0,-87.1256642,20.6766482,77723,2,4,115149,8120.00,328129.20
54.43,43.71,1,1,1,0,0,3,6,0,60,4,119,2,80,3,1,0,0,500,0,0,500,500,0,0,0,2000,0,0,2000,0,0,0,-87.1250807,20.6764738,77723,2,4,117141,7850.00,343123.50
54.38,43.71,1,1,1,0,0,3,6,0,60,4,120,2,80,3,1,0,0,500,0,0,500,500,0,0,0,2000,0,0,2000,0,0,0,-87.1253766,20.6768424,77723,2,4,117365,7850.00,343123.50
53.22,43.71,1,1,1,0,0,3,6,0,60,4,122,2,80,3,1,0,0,500,0,0,500,500,0,0,0,2000,0,0,2000,0,0,0,-87.1248749,20.6760563,77723,2,4,117598,7850.00,343123.50
2246.78,40.41,1,1,1,0,0,3,6,0,60,4,133,2,80,3,1,0,0,500,0,0,500,500,0,0,0,2000,0,0,2000,0,0,0,-87.1242617,20.6753631,77723,2,4,62417,8120.00,328129.20
5307.87,40.41,1,1,1,0,0,3,6,0,60,4,133,2,80,3,1,0,0,500,0,0,500,500,0,0,0,2000,0,0,2000,0,0,0,-87.1233811,20.6751327,77723,2,4,62443,8120.00,328129.20
3288.59,40.41,1,1,1,0,0,3,6,0,60,4,132,2,80,3,1,0,0,500,0,0,500,500,0,0,0,2000,0,0,2000,0,0,0,-87.1234335,20.6753422,77723,2,4,62429,8120.00,328129.20
2510.78,43.71,1,1,1,0,0,3,6,0,60,4,120,2,80,3,1,0,0,500,0,0,500,500,0,0,0,2000,0,0,2000,0,0,0,-87.1237734,20.6757564,77723,2,4,62935,7850.00,343123.50
1313.56,40.41,1,1,1,0,0,3,6,0,60,4,124,2,80,3,1,0,0,500,0,0,500,500,0,0,0,2000,0,0,2000,0,0,0,-87.1212373,20.6755997,77723,2,4,63612,8120.00,328129.20
2040.73,43.71,1,1,1,0,0,3,6,0,60,4,123,2,80,3,1,0,0,500,0,0,500,500,0,0,0,2000,0,0,2000,0,0,0,-87.1217197,20.6758738,77723,2,4,65663,7850.00,343123.50
4081.46,43.71,1,1,1,0,0,3,6,0,60,4,123,2,80,3,1,0,0,500,0,0,500,500,0,0,0,2000,0,0,2000,0,0,0,-87.1224085,20.6751041,77723,2,4,66453,7850.00,343123.50
5321.78,43.71,1,1,1,0,0,3,6,0,60,4,132,2,80,3,1,0,0,500,0,0,500,500,0,0,0,2000,0,0,2000,0,0,0,-87.1246524,20.6757011,77723,2,4,72122,7850.00,343123.50
5321.78,43.71,1,1,1,0,0,3,6,0,60,4,122,2,80,3,1,0,0,500,0,0,500,500,0,0,0,2000,0,0,2000,0,0,0,-87.1247231,20.6755971,77723,2,4,73099,7900.00,345309.00
7096.22,49.30,2,2,1,0,1,4,6,0,40,3,6,4,100,3,4,2000,1300,400,0,1300,300,300,1300,1300,100,2000,0,0,2000,2000,0,250,-87.0966055,20.66173050,77723,2,4,86192,10200.00,502860.00
53.08,43.71,1,1,1,0,0,3,6,0,60,4,122,2,80,3,1,0,0,500,0,0,500,500,0,0,0,2000,0,0,2000,0,0,0,-87.1229873,20.6753749,77723,2,4,97709,7850.00,343123.50
48.99,40.41,1,1,1,0,0,3,6,0,60,4,133,2,80,3,1,0,0,500,0,0,500,500,0,0,0,2000,0,0,2000,0,0,0,-87.1230391,20.6752984,77723,2,4,98267,8120.00,328129.20
46.81,46.84,2,2,1,0,1,3,4,2,100,2,60,3,100.00,3,4,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,0,2000,87.1064180,20.6618130,77723,2,4,104434,8516.77,398882.92
49.12,40.41,1,1,1,0,0,3,6,0,60,4,132,2,80,3,1,0,0,500,0,0,500,500,0,0,0,2000,0,0,2000,0,0,0,-87.1244445,20.6767019,77723,2,4,115070,8120.00,328129.20
54.38,43.71,1,1,1,0,0,3,6,0,60,4,120,2,80,3,1,0,0,500,0,0,500,500,0,0,0,2000,0,0,2000,0,0,0,-87.1253117,20.6769508,77723,2,4,117052,7850.00,343123.50
54.38,43.71,1,1,1,0,0,3,6,0,60,4,120,2,80,3,1,0,0,500,0,0,500,500,0,0,0,2000,0,0,2000,0,0,0,-87.1256499,20.6766747,77723,2,4,116976,7850.00,343123.50
53.22,43.71,1,1,1,0,0,3,6,0,60,4,122,2,80,3,1,0,0,500,0,0,500,500,0,0,0,2000,0,0,2000,0,0,0,-87.1243491,20.6772561,77723,2,4,118181,7900.00,345309.00
44.30,46.42,2,2,1,0,1,3,6,2,70,4,3,0,90,3,4,2000,1500,500,0,1500,500,500,500,1500,500,0,0,0,0,0,0,1000,-87.0949721,20.6622721,77723,2,4,126702,9530.00,442383.00
54.59,40.41,1,1,1,0,0,3,6,0,60,4,119,2,80,3,1,0,0,500,0,0,500,500,0,0,0,2000,0,0,2000,0,0,0,-87.1231768,20.6765066,77723,2,4,131225,8120.00,328129.20
53.44,43.71,1,1,1,0,0,3,6,0,60,4,122,2,80,3,1,0,0,500,0,0,500,500,0,0,0,2000,0,0,2000,0,0,0,-87.1259075,20.6766897,77723,2,4,139396,7850.00,343123.50
53.08,43.71,1,1,1,0,0,3,6,0,60,4,122,2,80,3,1,0,0,500,0,0,500,500,0,0,0,2000,0,0,2000,0,0,0,-87.1260753,20.6772051,77723,2,4,139345,7850.00,343123.50
2931.13,40.41,1,1,1,0,0,3,6,0,60,4,129,2,80,3,1,0,0,500,0,0,500,500,0,0,0,2000,0,0,2000,0,0,0,-87.1239885,20.6757421,77723,2,4,74207,8120.00,328129.20
49.12,43.71,1,1,1,0,0,3,6,0,60,4,132,2,80,3,1,0,0,500,0,0,500,500,0,0,0,2000,0,0,2000,0,0,0,-87.1243653,20.6765674,77723,2,4,79945,7850.00,343123.50
49.12,43.71,1,1,1,0,0,3,6,0,60,4,132,2,80,3,1,0,0,500,0,0,500,500,0,0,0,2000,0,0,2000,0,0,0,-87.1242636,20.6767233,77723,2,4,81708,7850.00,343123.50
53.08,43.71,1,1,1,0,0,3,6,0,60,4,122,2,80,3,1,0,0,500,0,0,500,500,0,0,0,2000,0,0,2000,0,0,0,-87.1230562,20.6752729,77723,2,4,95889,7850.00,343123.50
53.08,43.71,1,1,1,0,0,3,6,0,60,4,122,2,80,3,1,0,0,500,0,0,500,500,0,0,0,2000,0,0,2000,0,0,0,-87.1224702,20.6761396,77723,2,4,96518,7850.00,343123.50
48.99,40.41,1,1,1,0,0,3,6,0,60,4,133,2,80,3,1,0,0,500,0,0,500,500,0,0,0,2000,0,0,2000,0,0,0,-87.1224875,20.6761141,77723,2,4,96608,8120.00,328129.20
53.22,43.71,1,1,1,0,0,3,6,0,60,4,122,2,80,3,1,0,0,500,0,0,500,500,0,0,0,2000,0,0,2000,0,0,0,-87.1243584,20.6768311,77723,2,4,115643,7850.00,343123.50
52.32,46.84,2,2,1,0,1,3,4,2,100,2,60,3,100.00,3,4,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,0,2000,87.1064070,20.6620400,77723,2,4,121828,8958.98,419593.83
59.14,43.71,1,1,1,0,0,3,6,0,60,4,110,2,80,3,1,0,0,500,0,0,500,500,0,0,0,2000,0,0,2000,0,0,0,-87.1233287,20.6765953,77723,2,4,130785,7850.00,343123.50
54.59,40.41,1,1,1,0,0,3,6,0,60,4,119,2,80,3,1,0,0,500,0,0,500,500,0,0,0,2000,0,0,2000,0,0,0,-87.1232983,20.6765776,77723,2,4,131670,8120.00,328129.20
49.33,40.41,1,1,1,0,0,3,6,0,60,4,132,2,80,3,1,0,0,500,0,0,500,500,0,0,0,2000,0,0,2000,0,0,0,-87.1259188,20.6770087,77723,2,4,139317,8120.00,328129.20
58.46,43.71,1,1,1,0,0,3,6,0,60,4,111,2,80,3,1,0,0,500,0,0,500,500,0,0,0,2000,0,0,2000,0,0,0,-87.1252391,20.6776261,77723,2,4,139609,7900.00,345309.00
53.09,43.71,1,1,1,0,0,3,6,0,60,4,122,2,80,3,1,0,0,500,0,0,500,500,0,0,0,2000,0,0,2000,0,0,0,-87.1257758,20.6762883,77723,2,4,141992,7850.00,343123.50
131.94,109.69,3,3,2,1,1,4,6,0,60,5,4,6,100,4,4,2000,2000,1300,1300,1400,800,0,2000,2000,300,300,1100,1100,900,700,1000,900,-87.0913444,20.6529972,77723,4,3,145666,9642,1057630.98
999.99,89.91,3,3,2,0,1,4,6,0,60,5,4,6,100,4,4,2000,2000,1300,1300,1400,800,0,2000,2000,600,300,1100,1100,900,700,1000,900,-87.0926583,20.6521167,77723,4,4,147564,9273,833753.98
44.30,46.42,2,2,1,0,1,3,6,2,70,4,3,0,90,3,4,2000,1500,500,0,1500,500,500,500,1500,500,0,0,0,0,0,0,1000,-87.0949721,20.6622721,77723,2,4,152446,9530.00,442383.00
41.70,46.42,2,2,1,0,1,3,6,2,70,4,3,3,90,3,4,2000,1500,500,0,1500,500,500,500,1500,500,0,0,0,0,0,0,1000,-87.0949721,20.6622721,77723,2,4,160633,9390.00,435884.00
59.14,43.71,1,1,1,0,0,3,6,0,60,4,110,2,80,3,1,0,0,500,0,0,500,500,0,0,0,2000,0,0,2000,0,0,0,-87.1246313,20.6772663,77723,2,4,164085,7900.00,345309.00
49.11,40.41,1,1,1,0,0,3,6,0,60,4,132,2,80,3,1,0,0,500,0,0,500,500,0,0,0,2000,0,0,2000,0,0,0,-87.1261251,20.6777596,77723,2,4,198228,8120.00,328129.20
51.45,49.87,2,2,1,0,1,3,6,0,70,4,650,3,100.00,3,4,300,1300,500,0,0,100,100,800,800,250,800,1500,2000,750,750,1600,300,-87.0968564,20.6608532,77723,2,4,200316,9980.00,497700.00
53.21,43.71,1,1,1,0,0,3,6,0,60,4,122,2,80,3,1,0,0,500,0,0,500,500,0,0,0,2000,0,0,2000,0,0,0,-87.1267358,20.6772131,77723,2,4,204193,7850.00,343123.50
3288.59,40.41,1,1,1,0,0,3,6,0,60,4,132,2,80,3,1,0,0,500,0,0,500,500,0,0,0,2000,0,0,2000,0,0,0,-87.1237011,20.6752271,77723,2,4,63662,8160.00,329745.60
4081.46,43.71,1,1,1,0,0,3,6,0,60,4,123,2,80,3,1,0,0,500,0,0,500,500,0,0,0,2000,0,0,2000,0,0,0,-87.1223876,20.6753208,77723,2,4,65713,7850.00,343123.50
4081.46,40.41,1,1,1,0,0,3,6,0,60,4,133,2,80,3,1,0,0,500,0,0,500,500,0,0,0,2000,0,0,2000,0,0,0,-87.1223379,20.6758357,77723,2,4,66028,8120.00,328129.20
4081.46,43.71,1,1,1,0,0,3,6,0,60,4,123,2,80,3,1,0,0,500,0,0,500,500,0,0,0,2000,0,0,2000,0,0,0,-87.1224137,20.6750498,77723,2,4,66371,7850.00,343123.50
5321.78,40.41,1,1,1,0,0,3,6,0,60,4,132,2,80,3,1,0,0,500,0,0,500,500,0,0,0,2000,0,0,2000,0,0,0,-87.1243521,20.6761431,77723,2,4,72749,8120.00,328129.20
2931.13,43.71,1,1,1,0,0,3,6,0,60,4,119,2,80,3,1,0,0,500,0,0,500,500,0,0,0,2000,0,0,2000,0,0,0,-87.1239116,20.6758881,77723,2,4,72724,7850.00,343123.50
5321.78,40.41,1,1,1,0,0,3,6,0,60,4,132,2,80,3,1,0,0,500,0,0,500,500,0,0,0,2000,0,0,2000,0,0,0,-87.1244581,20.6759871,77723,2,4,72779,8120.00,328129.20
2931.13,43.71,1,1,1,0,0,3,6,0,60,4,119,2,80,3,1,0,0,500,0,0,500,500,0,0,0,2000,0,0,2000,0,0,0,-87.1238501,20.6760051,77723,2,4,73175,7850.00,343123.50
