SUPERFICIE_TERRENO,SUPERFICIE_PRIVATIVAS,NUMERO_RECAMARAS,NUMERO_RECAMARAS,NUMERO_BANIOS,NUMERO_MEDIOS_BANOS,NUMERO_ESTACIONAMIENTOS,CVE_CLASE_INMUEBLE,CVE_ESTADO_CONSERVACION,ELEVADOR,INDICE_SATURACION_ZONA,CVE_DENSIDAD_HABITACIONAL,DENSIDAD_HABITACIONAL_VIVIENDAS,CVE_NIVEL_SOCIO_ECONOMICO_ZONA,NIVEL_INFRAESTRUCTURA,CVE_NIVEL_INFRAESTR_URBANA,CVE_NIVEL_EQUIPAMIENTO_URBANO,DISTANCIA_IGLESIA,DISTANCIA_BANCOS,DISTANCIA_CANCHAS_DEPORTIVAS,DISTANCIA_CENTRO_DEPORTIVO,DISTANCIA_PLAZASPUBLICAS,DISTANCIA_PARQUES,DISTANCIA_JARDINES,DISTANCIA_MERCADOS,DISTANCIA_SUPERMERCADOS,DISTANCIA_LOCALES_COMERCIALES,DISTANCIA_SERVICIOS_SALUD_PRIMER_NIVEL_,DISTANCIA_SERVICIOS_SALUD_SEGUNDO_NIVEL_,DISTANCIA_SERVICIOS_SALUD_TERCER_NIVEL_,DISTANCIA_ESCUELAS_PRIMARIAS,DISTANCIA_ESCUELAS_SECUNDARIAS,DISTANCIA_ESCUELAS_PREPARATORIA,DISTANCIA_UNIVERSIDAD,LONGITUD,LATITUD,codigo_postal_ubicacion_inmueble,CAT_REGIMEN_PROPIEDAD,CAT_TIPO_INMUEBLE,id2,IM_VENTAS_VALOR_UNITARIO_APLICABLE_AVALUO_M2,IM_VENTAS_VALOR_MERCADO_INMUEBLE
78.86,44.1,2,2,1,0,1,3,6,2,80,3,60,3,100.00,3,3,2000,0,2000,2000,2000,2000,2000,0,2000,2000,2000,2000,0,2000,2000,2000,0,86.8827070,21.1975259,77517,2,3,95760,8726.4,385000
78.75,44.1,2,2,1,0,1,3,6,2,80,3,60,3,100.00,3,3,2000,0,2000,2000,2000,2000,2000,0,2000,2000,2000,2000,0,2000,2000,2000,0,86.8833078,21.1977070,77517,2,3,103308,8726.4,385000
78.75,44.1,2,2,1,0,1,3,6,2,80,3,60,3,100.00,3,3,2000,0,2000,2000,2000,2000,2000,0,2000,2000,2000,2000,0,2000,2000,2000,0,86.8814226,21.1984029,77517,2,3,103798,8726.4,385000
78.75,44.1,2,2,1,0,1,3,6,2,80,3,60,3,100.00,3,3,2000,0,2000,2000,2000,2000,2000,0,2000,2000,2000,2000,0,2000,2000,2000,0,86.8819515,21.1981445,77517,2,3,104184,8726.4,385000
78.75,44.1,2,2,1,0,1,3,6,2,80,3,60,3,100.00,3,3,2000,0,2000,2000,2000,2000,2000,0,2000,2000,2000,2000,0,2000,2000,2000,0,86.8825997,21.1977120,77517,2,3,104291,8726.4,385000
78.75,44.1,2,2,1,0,1,3,6,2,80,3,60,3,100.00,3,3,2000,0,2000,2000,2000,2000,2000,0,2000,2000,2000,2000,0,2000,2000,2000,0,86.8825748,21.1982096,77517,2,3,104352,8726.4,385000
78.75,44.1,2,2,1,0,1,3,6,2,80,3,60,3,100.00,3,3,2000,0,2000,2000,2000,2000,2000,0,2000,2000,2000,2000,0,2000,2000,2000,0,86.8832703,21.1983392,77517,2,3,111461,8726.4,385000
78.75,44.1,2,2,1,0,1,3,6,2,80,3,60,3,100.00,3,3,2000,0,2000,2000,2000,2000,2000,0,2000,2000,2000,2000,0,2000,2000,2000,0,86.8828690,21.1981290,77517,2,3,111421,8904.72,393000
80.45,44.1,2,2,1,0,1,3,6,2,80,3,60,3,100.00,3,3,2000,0,2000,2000,2000,2000,2000,0,2000,2000,2000,2000,0,2000,2000,2000,0,86.8817530,21.1990585,77517,2,3,112271,8726.4,385000
78.75,44.1,2,2,1,0,1,3,6,2,80,3,60,3,100.00,3,3,2000,0,2000,2000,2000,2000,2000,0,2000,2000,2000,2000,0,2000,2000,2000,0,86.8830973,21.1984238,77517,2,3,112331,8726.4,385000
78.75,44.1,2,2,1,0,1,3,6,2,80,3,60,3,100.00,3,3,2000,0,2000,2000,2000,2000,2000,0,2000,2000,2000,2000,0,2000,2000,2000,0,86.8830153,21.1983231,77517,2,3,112841,8726.4,385000
79.35,44.1,2,2,1,0,1,3,6,2,80,3,60,3,100.00,3,3,2000,0,2000,2000,2000,2000,2000,0,2000,2000,2000,2000,0,2000,2000,2000,0,86.8830710,21.1986875,77517,2,3,119625,8726.4,385000
80.32,44.1,2,2,1,0,1,3,6,2,80,3,60,3,100.00,3,3,2000,0,2000,2000,2000,2000,2000,0,2000,2000,2000,2000,0,2000,2000,2000,0,86.8837621,21.1979326,77517,2,3,119600,8726.4,385000
78.75,44.1,2,2,1,0,1,3,6,2,80,3,60,3,100.00,3,3,2000,0,2000,2000,2000,2000,2000,0,2000,2000,2000,2000,0,2000,2000,2000,0,86.8815290,21.1970110,77517,2,3,145128,8726.4,385000
78.75,44.1,2,2,1,0,1,3,6,2,80,3,60,3,100.00,3,3,2000,0,2000,2000,2000,2000,2000,0,2000,2000,2000,2000,0,2000,2000,2000,0,86.8819907,21.1993980,77517,2,3,146142,8726.4,385000
78.75,44.1,2,2,1,0,1,3,6,2,80,3,60,3,100.00,3,3,2000,0,2000,2000,2000,2000,2000,0,2000,2000,2000,2000,0,2000,2000,2000,0,86.8834723,21.1989620,77517,2,3,173873,8726.4,385000
78.75,44.1,2,2,1,0,1,3,6,2,80,3,60,3,100.00,3,3,2000,0,2000,2000,2000,2000,2000,0,2000,2000,2000,2000,0,2000,2000,2000,0,86.8840417,21.1987753,77517,2,3,179857,8726.4,385000
78.75,44.1,2,2,1,0,1,3,6,2,80,3,60,3,100.00,3,3,2000,0,2000,2000,2000,2000,2000,0,2000,2000,2000,2000,0,2000,2000,2000,0,86.8823294,21.1981328,77517,2,3,102387,8726.4,385000
80.09,44.1,2,2,1,0,1,3,6,2,80,3,60,3,100.00,3,3,2000,0,2000,2000,2000,2000,2000,0,2000,2000,2000,2000,0,2000,2000,2000,0,86.8820238,21.1982611,77517,2,3,102855,8726.4,385000
78.75,44.1,2,2,1,0,1,3,6,2,80,3,60,3,100.00,3,3,2000,0,2000,2000,2000,2000,2000,0,2000,2000,2000,2000,0,2000,2000,2000,0,86.8829360,21.1976478,77517,2,3,104542,8726.4,385000
78.75,44.1,2,2,1,0,1,3,6,2,80,3,60,3,100.00,3,3,2000,0,2000,2000,2000,2000,2000,0,2000,2000,2000,2000,0,2000,2000,2000,0,86.8822498,21.1979717,77517,2,3,104878,8726.4,385000
79.35,44.1,2,2,1,0,1,3,6,2,80,3,60,3,100.00,3,3,2000,0,2000,2000,2000,2000,2000,0,2000,2000,2000,2000,0,2000,2000,2000,0,86.8834370,21.1983590,77517,2,3,110828,8726.4,385000
80.45,44.1,2,2,1,0,1,3,6,2,80,3,60,3,100.00,3,3,2000,0,2000,2000,2000,2000,2000,0,2000,2000,2000,2000,0,2000,2000,2000,0,86.8818123,21.1991819,77517,2,3,111313,8726.4,385000
105,44.1,2,2,1,0,1,3,6,2,80,3,60,3,100.00,3,3,2000,0,2000,2000,2000,2000,2000,0,2000,2000,2000,2000,0,2000,2000,2000,0,86.8822000,21.1978710,77517,2,3,112357,10136.56,447000
78.75,44.1,2,2,1,0,1,3,6,2,80,3,60,3,100.00,3,3,2000,0,2000,2000,2000,2000,2000,0,2000,2000,2000,2000,0,2000,2000,2000,0,86.8820282,21.1990715,77517,2,3,113383,8726.4,385000
78.75,44.1,2,2,1,0,1,3,6,2,80,3,60,3,100.00,3,3,2000,0,2000,2000,2000,2000,2000,0,2000,2000,2000,2000,0,2000,2000,2000,0,86.8827730,21.1982669,77517,2,3,113416,8726.4,385000
80.45,44.1,2,2,1,0,1,3,6,2,80,3,60,3,100.00,3,3,2000,0,2000,2000,2000,2000,2000,0,2000,2000,2000,2000,0,2000,2000,2000,0,86.8817925,21.1991407,77517,2,3,113660,8726.4,385000
80.09,44.1,2,2,1,0,1,3,6,2,80,3,60,3,100.00,3,3,2000,0,2000,2000,2000,2000,2000,0,2000,2000,2000,2000,0,2000,2000,2000,0,86.8821793,21.1983023,77517,2,3,113908,8726.4,385000
78.75,44.1,2,2,1,0,1,3,6,2,80,3,60,3,100.00,3,3,2000,0,2000,2000,2000,2000,2000,0,2000,2000,2000,2000,0,2000,2000,2000,0,86.8831935,21.1981195,77517,2,3,114102,8726.4,385000
79.35,44.1,2,2,1,0,1,3,6,2,80,3,60,3,100.00,3,3,2000,0,2000,2000,2000,2000,2000,0,2000,2000,2000,2000,0,2000,2000,2000,0,86.8821658,21.1991229,77517,2,3,119651,8726.4,385000
80.32,44.1,2,2,1,0,1,3,6,2,80,3,60,3,100.00,3,3,2000,0,2000,2000,2000,2000,2000,0,2000,2000,2000,2000,0,2000,2000,2000,0,86.8839338,21.1981015,77517,2,3,120009,8726.4,385000
78.75,44.1,2,2,1,0,1,3,6,2,80,3,60,3,100.00,3,3,2000,0,2000,2000,2000,2000,2000,0,2000,2000,2000,2000,0,2000,2000,2000,0,86.8834441,21.1974360,77517,2,3,120034,8726.4,385000
78.75,44.1,2,2,1,0,1,3,6,2,80,3,60,3,100.00,3,3,2000,0,2000,2000,2000,2000,2000,0,2000,2000,2000,2000,0,2000,2000,2000,0,86.8826320,21.1998542,77517,2,3,146255,8726.4,385000
78.75,44.1,2,2,1,0,1,3,6,2,80,3,60,3,100.00,3,3,2000,0,2000,2000,2000,2000,2000,0,2000,2000,2000,2000,0,2000,2000,2000,0,86.8817637,21.1973903,77517,2,3,143206,8726.4,385000
78.75,44.1,2,2,1,0,1,3,6,2,80,3,60,3,100.00,3,3,2000,0,2000,2000,2000,2000,2000,0,2000,2000,2000,2000,0,2000,2000,2000,0,86.8811353,21.1972893,77517,2,3,143498,8726.4,385000
78.75,44.1,2,2,1,0,1,3,6,2,80,3,60,3,100.00,3,3,2000,0,2000,2000,2000,2000,2000,0,2000,2000,2000,2000,0,2000,2000,2000,0,86.8817168,21.1973144,77517,2,3,144626,8726.4,385000
78.75,44.1,2,2,1,0,1,3,6,2,80,3,60,3,100.00,3,3,2000,0,2000,2000,2000,2000,2000,0,2000,2000,2000,2000,0,2000,2000,2000,0,86.8821495,21.1996830,77517,2,3,146917,8726.4,385000
90.56,58.05,2,2,1,0,1,3,3,0,85,5,6,6,100,3,4,200,200,200,700,200,200,200,500,500,100,300,2000,2000,200,200,700,2000,-86.8762556,21.1788944,77517,4,2,27185,6600,383130
78.86,44.1,2,2,1,0,1,3,6,2,80,3,60,3,100.00,3,3,2000,0,2000,2000,2000,2000,2000,0,2000,2000,2000,2000,0,2000,2000,2000,0,86.8828029,21.1973589,77517,2,3,94319,8726.4,385000
78.75,44.1,2,2,1,0,1,3,6,2,80,3,60,3,100.00,3,3,2000,0,2000,2000,2000,2000,2000,0,2000,2000,2000,2000,0,2000,2000,2000,0,86.8817490,21.1980034,77517,2,3,94311,8726.4,385000
78.75,44.1,2,2,1,0,1,3,6,2,80,3,60,3,100.00,3,3,2000,0,2000,2000,2000,2000,2000,0,2000,2000,2000,2000,0,2000,2000,2000,0,86.8817184,21.1982576,77517,2,3,104205,8726.4,385000
105,44.1,2,2,1,0,1,3,6,2,80,3,60,3,100.00,3,3,2000,0,2000,2000,2000,2000,2000,0,2000,2000,2000,2000,0,2000,2000,2000,0,86.8822000,21.1978710,77517,2,3,104236,10136.56,447000
78.75,44.1,2,2,1,0,1,3,6,2,80,3,60,3,100.00,3,3,2000,0,2000,2000,2000,2000,2000,0,2000,2000,2000,2000,0,2000,2000,2000,0,86.8828013,21.1976070,77517,2,3,105055,8726.4,385000
78.75,44.1,2,2,1,0,1,3,6,2,80,3,60,3,100.00,3,3,2000,0,2000,2000,2000,2000,2000,0,2000,2000,2000,2000,0,2000,2000,2000,0,86.8828060,21.1983253,77517,2,3,110780,8726.4,385000
80.45,44.1,2,2,1,0,1,3,6,2,80,3,60,3,100.00,3,3,2000,0,2000,2000,2000,2000,2000,0,2000,2000,2000,2000,0,2000,2000,2000,0,86.8816543,21.1988528,77517,2,3,110748,8726.4,385000
80.57,44.1,2,2,1,0,1,3,6,2,80,3,60,3,100.00,3,3,2000,0,2000,2000,2000,2000,2000,0,2000,2000,2000,2000,0,2000,2000,2000,0,86.8824522,21.1987447,77517,2,3,112902,8726.4,385000
78.75,44.1,2,2,1,0,1,3,6,2,80,3,60,3,100.00,3,3,2000,0,2000,2000,2000,2000,2000,0,2000,2000,2000,2000,0,2000,2000,2000,0,86.8832270,21.1983603,77517,2,3,113420,8726.4,385000
78.75,44.1,2,2,1,0,1,3,6,2,80,3,60,3,100.00,3,3,2000,0,2000,2000,2000,2000,2000,0,2000,2000,2000,2000,0,2000,2000,2000,0,86.8830850,21.1977113,77517,2,3,113929,8726.4,385000
80.57,44.1,2,2,1,0,1,3,6,2,80,3,60,3,100.00,3,3,2000,0,2000,2000,2000,2000,2000,0,2000,2000,2000,2000,0,2000,2000,2000,0,86.8821101,21.1989182,77517,2,3,113780,8726.4,385000
80.45,44.1,2,2,1,0,1,3,6,2,80,3,60,3,100.00,3,3,2000,0,2000,2000,2000,2000,2000,0,2000,2000,2000,2000,0,2000,2000,2000,0,86.8817234,21.1989968,77517,2,3,114098,8726.4,385000
80.45,44.1,2,2,1,0,1,3,6,2,80,3,60,3,100.00,3,3,2000,0,2000,2000,2000,2000,2000,0,2000,2000,2000,2000,0,2000,2000,2000,0,86.8817136,21.1989762,77517,2,3,113999,8726.4,385000
78.75,44.1,2,2,1,0,1,3,6,2,80,3,60,3,100.00,3,3,2000,0,2000,2000,2000,2000,2000,0,2000,2000,2000,2000,0,2000,2000,2000,0,86.8834433,21.1982545,77517,2,3,114021,8726.4,385000
79.35,44.1,2,2,1,0,1,3,6,2,80,3,60,3,100.00,3,3,2000,0,2000,2000,2000,2000,2000,0,2000,2000,2000,2000,0,2000,2000,2000,0,86.8835582,21.1984439,77517,2,3,119590,8726.4,385000
78.75,44.1,2,2,1,0,1,3,6,2,80,3,60,3,100.00,3,3,2000,0,2000,2000,2000,2000,2000,0,2000,2000,2000,2000,0,2000,2000,2000,0,86.8828610,21.1984226,77517,2,3,121326,8726.4,385000
105,48.38,2,2,1,0,1,3,6,2,80,3,60,3,100.00,3,3,2000,0,2000,2000,2000,2000,2000,0,2000,2000,2000,2000,0,2000,2000,2000,0,86.8812090,21.1985639,77517,2,3,121827,9976.27,483000
80.17,44.1,2,2,1,0,1,3,6,2,80,3,60,3,100.00,3,3,2000,0,2000,2000,2000,2000,2000,0,2000,2000,2000,2000,0,2000,2000,2000,0,86.8823320,21.1985420,77517,2,3,122185,8904.72,393000
105,48.38,2,2,1,0,1,3,6,2,80,2,40,2,100.00,3,4,300,500,200,0,800,200,200,300,500,200,600,1000,2000,300,800,1500,1500,86.8824444,21.2006389,77517,2,3,122653,10195.71,493000
78.75,44.1,2,2,1,0,1,3,6,2,80,3,60,3,100.00,3,3,2000,0,2000,2000,2000,2000,2000,0,2000,2000,2000,2000,0,2000,2000,2000,0,86.8815117,21.1980191,77517,2,3,93911,8726.4,385000
78.75,44.1,2,2,1,0,1,3,6,2,80,3,60,3,100.00,3,3,2000,0,2000,2000,2000,2000,2000,0,2000,2000,2000,2000,0,2000,2000,2000,0,86.8817743,21.1978808,77517,2,3,95056,8726.4,385000
78.75,44.1,2,2,1,0,1,3,6,2,80,3,60,3,100.00,3,3,2000,0,2000,2000,2000,2000,2000,0,2000,2000,2000,2000,0,2000,2000,2000,0,86.8813560,21.1982880,77517,2,3,102926,8904.72,393000
78.75,44.1,2,2,1,0,1,3,6,2,80,3,60,3,100.00,3,3,2000,0,2000,2000,2000,2000,2000,0,2000,2000,2000,2000,0,2000,2000,2000,0,86.8822398,21.1979515,77517,2,3,103720,8726.4,385000
80.57,44.1,2,2,1,0,1,3,6,2,80,3,60,3,100.00,3,3,2000,0,2000,2000,2000,2000,2000,0,2000,2000,2000,2000,0,2000,2000,2000,0,86.8820699,21.1988058,77517,2,3,112943,8726.4,385000
