LONGITUD, LATITUD, SUPERFICIE_VENDIBLE, NUMERO_ESTACIONAMIENTOS, NUMERO_RECAMARAS, FACTOR_RESULTANTE_PRIVATIVAS, FACTOR_EDAD_PRIVATIVAS, FACTOR_CONSERVACION_PRIVATIVAS, CVE_NIVEL_INFRAESTR_URBANA, CVE_NIVEL_EQUIPAMIENTO_URBANO, CVE_CLASE_INMUEBLE, CVE_CLASE_GENERAL_INMUEBLES_ZONA, CVE_NIVEL_SOCIO_ECONOMICO_ZONA, CVE_CLASIFICACION_ZONA, CVE_DENSIDAD_POBLACION, CVE_REF_PROXIMIDAD_URBANA, CVE_UBICACION_INMUEBLE_TERRENO, DISTANCIA_UNIVERSIDAD, DISTANCIA_CENTRO_DEPORTIVO, DISTANCIA_CANCHAS_DEPORTIVAS, DISTANCIA_MERCADOS, DISTANCIA_PARQUES, DISTANCIA_PLAZASPUBLICAS, DISTANCIA_JARDINES, DISTANCIA_SUPERMERCADOS, DISTANCIA_IGLESIA, FZO, FFR, IMPORTE_TOTAL_ENFOQUE_DE_COSTOS, VALOR_COMPARATIVO_INMUEBLE_M2, IMPORTE_VALOR_CONCLUIDO 
-99.269428, 19.373307, 178.62, 4.0, 3.0, 1.0, 1.0, 1.0, 3.0, 4.0, 5.0, 5.0, 5.0, 3.0, 4.0, 3.0, 5.0, 2000.0, 2000.0, 2000.0, 2000.0, 2000.0, 2000.0, 2000.0, 2000.0, 2000.0, 1.2, 1.0, 4332340.6, 36774.51, 6869000.0 
-99.2718672, 19.3668622, 43.47, 1.0, 1.0, 1.0, 1.0, 1.0, 4.0, 4.0, 5.0, 5.0, 5.0, 2.0, 6.0, 1.0, 5.0, 300.0, 300.0, 300.0, 700.0, 10.0, 1000.0, 10.0, 300.0, 300.0, 1.2, 1.0, 1215662.76, 38552.23, 1678000.0 
-99.2881972, 19.3578222, 52.97, 1.0, 1.0, 0.6, 0.6, 1.0, 4.0, 4.0, 5.0, 4.0, 5.0, 3.0, 5.0, 3.0, 5.0, 1500.0, 800.0, 800.0, 1200.0, 800.0, 1500.0, 800.0, 1200.0, 800.0, 1.0, 1.0, 1546517.91, 31260.01, 1656000.0 
-99.276088, 19.362897, 284.29, 3.0, 3.0, 0.89, 0.89, 1.0, 3.0, 4.0, 5.0, 5.0, 5.0, 3.0, 5.0, 3.0, 5.0, 1600.0, 1500.0, 2000, 950.0, 950.0, 1900.0, 2000, 1300.0, 1800.0, 1.2, 1.0, 4790977.18, 34769.88, 9885000.0 
-99.2942972, 19.35, 39.66, 1.0, 1.0, 1.0, 1.0, 1.0, 3.0, 2.0, 5.0, 5.0, 5.0, 3.0, 5.0, 2.0, 5.0, 1500.0, 1200.0, 500.0, 900.0, 1200.0, 750.0, 500.0, 750.0, 900.0, 1.0, 1.0, 832687.09, 36000.0, 1428000.0 
-99.2828083, 19.3623417, 144.0, 3.0, 3.0, 1.0, 1.0, 1.0, 4.0, 3.0, 5.0, 5.0, 5.0, 2.0, 5.0, 2.0, 5.0, 900.0, 200.0, 300.0, 500.0, 200.0, 2000, 100.0, 500.0, 450.0, 1.2, 1.0, 3712783.1, 27352.11, 3939000.0 
-99.269428, 19.373307, 114.13, 2.0, 3.0, 1.0, 1.0, 1.0, 2.0, 4.0, 5.0, 5.0, 5.0, 3.0, 4.0, 3.0, 5.0, 2000.0, 2000.0, 2000.0, 2000.0, 2000.0, 2000.0, 2000.0, 2000.0, 2000.0, 1.2, 1.0, 3786275.74, 34900.86, 3983000.0 
-99.269428, 19.373307, 178.62, 4.0, 3.0, 1.0, 1.0, 1.0, 3.0, 4.0, 5.0, 5.0, 5.0, 3.0, 4.0, 3.0, 5.0, 2000.0, 2000.0, 2000.0, 2000.0, 2000.0, 2000.0, 2000.0, 2000.0, 2000.0, 1.2, 1.0, 4332340.6, 36774.51, 6869000.0 
-99.269428, 19.373307, 178.62, 4.0, 3.0, 1.0, 1.0, 1.0, 3.0, 4.0, 5.0, 5.0, 5.0, 3.0, 4.0, 3.0, 5.0, 2000.0, 2000.0, 2000.0, 2000.0, 2000.0, 2000.0, 2000.0, 2000.0, 2000.0, 1.2, 1.0, 4332340.6, 36774.51, 6869000.0 
-99.2986863, 19.3499141, 92.25, 2.0, 2.0, 0.97, 1.0, 0.98, 3.0, 4.0, 5.0, 5.0, 5.0, 3.0, 3.0, 3.0, 5.0, 2000.0, 2000, 1200.0, 1100.0, 1500.0, 1200.0, 850.0, 1800.0, 900.0, 1.0, 1.0, 1897117.29, 32100.0, 2961000.0 
