@RELATION avaluosfiltros_cubo_cdmx_departamentos_plus4
@ATTRIBUTE LONGITUD NUMERIC 
@ATTRIBUTE LATITUD NUMERIC 
@ATTRIBUTE SUPERFICIE_VENDIBLE NUMERIC 
@ATTRIBUTE NUMERO_ESTACIONAMIENTOS NUMERIC 
@ATTRIBUTE NUMERO_RECAMARAS NUMERIC 
@ATTRIBUTE FACTOR_RESULTANTE_PRIVATIVAS NUMERIC 
@ATTRIBUTE FACTOR_EDAD_PRIVATIVAS NUMERIC 
@ATTRIBUTE FACTOR_CONSERVACION_PRIVATIVAS NUMERIC 
@ATTRIBUTE CVE_NIVEL_INFRAESTR_URBANA NUMERIC 
@ATTRIBUTE CVE_NIVEL_EQUIPAMIENTO_URBANO NUMERIC 
@ATTRIBUTE CVE_CLASE_INMUEBLE NUMERIC 
@ATTRIBUTE CVE_CLASE_GENERAL_INMUEBLES_ZONA NUMERIC 
@ATTRIBUTE CVE_NIVEL_SOCIO_ECONOMICO_ZONA NUMERIC 
@ATTRIBUTE CVE_CLASIFICACION_ZONA NUMERIC 
@ATTRIBUTE CVE_DENSIDAD_POBLACION NUMERIC 
@ATTRIBUTE CVE_REF_PROXIMIDAD_URBANA NUMERIC 
@ATTRIBUTE CVE_UBICACION_INMUEBLE_TERRENO NUMERIC 
@ATTRIBUTE DISTANCIA_UNIVERSIDAD NUMERIC 
@ATTRIBUTE DISTANCIA_CENTRO_DEPORTIVO NUMERIC 
@ATTRIBUTE DISTANCIA_CANCHAS_DEPORTIVAS NUMERIC 
@ATTRIBUTE DISTANCIA_MERCADOS NUMERIC 
@ATTRIBUTE DISTANCIA_PARQUES NUMERIC 
@ATTRIBUTE DISTANCIA_PLAZASPUBLICAS NUMERIC 
@ATTRIBUTE DISTANCIA_JARDINES NUMERIC 
@ATTRIBUTE DISTANCIA_SUPERMERCADOS NUMERIC 
@ATTRIBUTE DISTANCIA_IGLESIA NUMERIC 
@ATTRIBUTE FZO NUMERIC 
@ATTRIBUTE FFR NUMERIC 
@ATTRIBUTE IMPORTE_TOTAL_ENFOQUE_DE_COSTOS NUMERIC 
@ATTRIBUTE VALOR_COMPARATIVO_INMUEBLE_M2 NUMERIC 
@ATTRIBUTE IMPORTE_VALOR_CONCLUIDO NUMERIC 
@DATA 
-99.1850861, 19.4530055, 66.45, 1.0, 2.0, 1.0, 1.0, 1.0, 3.0, 4.0, 5.0, 5.0, 5.0, 3.0, 4.0, 2.0, 2.0, 500.0, 2000, 2000, 450.0, 600.0, 400.0, 150.0, 500.0, 600.0, 1.05, 1.0, 1502944.14, 26100.0, 1734000.0 
-99.1795194, 19.4364444, 132.37, 2.0, 3.0, 1.0, 1.0, 1.0, 3.0, 4.0, 5.0, 5.0, 5.0, 3.0, 5.0, 2.0, 2.0, 2000, 2000, 2000, 1500.0, 800.0, 1000.0, 2000, 2000, 1700.0, 1.1, 1.0, 4447517.91, 48400.0, 6407000.0 
-99.1795194, 19.4364444, 99.85, 2.0, 2.0, 1.0, 1.0, 1.0, 3.0, 4.0, 5.0, 5.0, 5.0, 3.0, 5.0, 2.0, 2.0, 2000, 2000, 2000, 1500.0, 800.0, 1000.0, 2000, 300.0, 1700.0, 1.1, 1.0, 3199094.48, 39600.0, 3954000.0 
-99.1848472, 19.4530306, 66.45, 2.0, 2.0, 1.0, 1.0, 1.0, 4.0, 4.0, 5.0, 4.0, 5.0, 3.0, 4.0, 2.0, 2.0, 750.0, 1300.0, 2000, 850.0, 1000.0, 2000.0, 700.0, 1200.0, 650.0, 1.0, 1.0, 1364282.78, 24389.19, 1621000.0 
-99.187607, 19.438726, 65.86, 1.0, 2.0, 0.92, 0.92, 1.0, 3.0, 4.0, 5.0, 5.0, 5.0, 2.0, 5.0, 2.0, 5.0, 2000.0, 100.0, 100.0, 600.0, 360.0, 360.0, 360.0, 600.0, 1025.0, 1.0, 1.0, 1582955.98, 38113.63, 2510000.0 
-99.1857621, 19.4427411, 80.15, 2.0, 2.0, 0.94, 0.94, 1.0, 4.0, 4.0, 5.0, 5.0, 5.0, 3.0, 6.0, 1.0, 2.0, 650.0, 860.0, 950.0, 2000, 950.0, 2000, 950.0, 362.0, 291.0, 1.0, 1.0, 1510545.3, 32940.0, 2640000.0 
-99.1857621, 19.4427411, 80.15, 2.0, 2.0, 0.94, 0.94, 1.0, 4.0, 4.0, 5.0, 5.0, 5.0, 3.0, 6.0, 1.0, 2.0, 650.0, 860.0, 950.0, 2000, 950.0, 2000, 950.0, 362.0, 291.0, 1.0, 1.0, 1510545.3, 32940.0, 2640000.0 
-99.1850861, 19.4530055, 71.4, 2.0, 2.0, 1.0, 1.0, 1.0, 3.0, 4.0, 5.0, 5.0, 5.0, 3.0, 4.0, 2.0, 2.0, 2000, 2000, 2000, 450.0, 600.0, 400.0, 2000, 2000, 600.0, 1.05, 1.0, 2016464.53, 29800.0, 2128000.0 
-99.1850861, 19.4530055, 119.0, 2.0, 3.0, 1.0, 1.0, 1.0, 3.0, 4.0, 5.0, 5.0, 5.0, 3.0, 4.0, 2.0, 2.0, 500.0, 2000, 2000, 450.0, 600.0, 400.0, 150.0, 500.0, 600.0, 1.05, 1.0, 2614470.25, 26500.0, 3154000.0 
-99.1850861, 19.4530055, 97.6, 2.0, 2.0, 1.0, 1.0, 1.0, 3.0, 4.0, 5.0, 5.0, 5.0, 3.0, 4.0, 2.0, 2.0, 500.0, 2000, 2000, 450.0, 600.0, 400.0, 150.0, 500.0, 600.0, 1.05, 1.0, 2158959.14, 26400.0, 2577000.0 
-99.1796111, 19.4362972, 124.91, 2.0, 3.0, 1.0, 1.0, 1.0, 4.0, 4.0, 5.0, 5.0, 5.0, 2.0, 5.0, 1.0, 2.0, 1300.0, 1100.0, 1000.0, 500.0, 1000.0, 800.0, 900.0, 750.0, 400.0, 1.0, 1.0, 3359463.39, 39600.0, 4946000.0 
-99.1850861, 19.4530055, 75.48, 2.0, 2.0, 1.0, 1.0, 1.0, 3.0, 4.0, 5.0, 5.0, 5.0, 3.0, 4.0, 2.0, 2.0, 500.0, 2000, 2000, 450.0, 600.0, 400.0, 150.0, 500.0, 600.0, 1.05, 1.0, 1655568.98, 27900.0, 2106000.0 
-99.1849583, 19.4535944, 148.08, 3.0, 3.0, 1.0, 1.0, 1.0, 4.0, 4.0, 5.0, 4.0, 5.0, 3.0, 4.0, 2.0, 2.0, 750.0, 1300.0, 2000, 850.0, 1000.0, 2000.0, 700.0, 1200.0, 650.0, 1.0, 1.0, 2954703.9, 24605.04, 3644000.0 
-99.179769, 19.453882, 81.49, 2.0, 2.0, 1.0, 1.0, 1.0, 3.0, 4.0, 5.0, 5.0, 5.0, 3.0, 4.0, 2.0, 5.0, 1034.0, 732.0, 732.0, 734.0, 234.0, 677.0, 144.0, 926.0, 638.0, 1.0, 1.0, 1903067.08, 29634.44, 2528000.0 
-99.1859694, 19.4422611, 82.26, 2.0, 3.0, 0.9, 0.9, 1.0, 3.0, 4.0, 5.0, 5.0, 5.0, 3.0, 4.0, 1.0, 2.0, 540.0, 420.0, 420.0, 800.0, 650.0, 650.0, 650.0, 970.0, 400.0, 1.0, 1.0, 1661337.16, 35462.09, 2917000.0 
-99.1792305, 19.4370416, 101.47, 1.0, 2.0, 1.0, 1.0, 1.0, 4.0, 4.0, 5.0, 5.0, 5.0, 3.0, 4.0, 2.0, 2.0, 2000, 2000, 2000, 900.0, 430.0, 900.0, 2000, 2000, 360.0, 1.2, 1.0, 4003307.46, 41500.0, 4211000.0 
-99.185827, 19.441224, 81.4, 2.0, 2.0, 1.0, 1.0, 1.0, 4.0, 4.0, 5.0, 5.0, 5.0, 2.0, 5.0, 1.0, 3.0, 292.0, 600.0, 100.0, 750.0, 285.0, 10.0, 350.0, 10.0, 354.0, 1.2, 1.0, 2152781.03, 48116.99, 3917000.0 
-99.1849139, 19.4535167, 86.0, 2.0, 2.0, 1.0, 1.0, 1.0, 4.0, 4.0, 5.0, 4.0, 5.0, 3.0, 4.0, 2.0, 2.0, 750.0, 1300.0, 2000, 850.0, 1000.0, 2000.0, 700.0, 1200.0, 650.0, 1.0, 1.0, 1820505.25, 25211.12, 2168000.0 
-99.179319, 19.436889, 160.75, 3.0, 3.0, 1.0, 1.0, 1.0, 3.0, 4.0, 5.0, 6.0, 5.0, 2.0, 4.0, 1.0, 2.0, 800.0, 100.0, 150.0, 500.0, 400.0, 650.0, 400.0, 500.0, 500.0, 1.2, 1.0, 4427002.51, 42636.17, 6848000.0 
-99.1795194, 19.4364444, 124.91, 2.0, 3.0, 1.0, 1.0, 1.0, 3.0, 4.0, 5.0, 5.0, 5.0, 3.0, 5.0, 2.0, 2.0, 2000, 2000, 2000, 1500.0, 800.0, 1000.0, 2000, 2000, 1700.0, 1.1, 1.0, 4085468.55, 38800.0, 4847000.0 
-99.1850861, 19.4530055, 86.0, 2.0, 2.0, 1.0, 1.0, 1.0, 3.0, 4.0, 5.0, 5.0, 5.0, 3.0, 4.0, 2.0, 2.0, 500.0, 2000, 2000, 450.0, 600.0, 400.0, 150.0, 500.0, 600.0, 1.05, 1.0, 1858740.14, 27500.0, 2365000.0 
-99.191633, 19.435425, 401.46, 3.0, 4.0, 0.63, 0.63, 1.0, 3.0, 4.0, 5.0, 5.0, 5.0, 2.0, 5.0, 2.0, 1.0, 700.0, 1500.0, 2000, 950.0, 500.0, 950.0, 200.0, 1500.0, 550.0, 1.2, 1.0, 8014313.4, 31974.84, 13087000.0 
-99.1794556, 19.4365722, 110.07, 2.0, 2.0, 0.98, 0.98, 1.0, 4.0, 4.0, 5.0, 5.0, 5.0, 2.0, 4.0, 2.0, 2.0, 1300.0, 800.0, 800.0, 650.0, 750.0, 800.0, 150.0, 450.0, 400.0, 1.2, 1.0, 2550475.37, 37000.0, 4073000.0 
-99.1796111, 19.4362972, 101.47, 2.0, 2.0, 1.0, 1.0, 1.0, 4.0, 4.0, 5.0, 5.0, 5.0, 2.0, 5.0, 1.0, 2.0, 1300.0, 1100.0, 1000.0, 500.0, 1000.0, 800.0, 900.0, 750.0, 400.0, 1.0, 1.0, 2849285.34, 40200.0, 4079000.0 
-99.1850861, 19.4530055, 119.0, 2.0, 3.0, 1.0, 1.0, 1.0, 3.0, 4.0, 5.0, 5.0, 5.0, 3.0, 4.0, 2.0, 2.0, 500.0, 2000, 2000, 450.0, 600.0, 400.0, 150.0, 500.0, 600.0, 1.05, 1.0, 2614725.48, 26700.0, 3177000.0 
-99.1771751, 19.4403371, 80.19, 0.0, 2.0, 1.0, 1.0, 1.0, 4.0, 4.0, 5.0, 5.0, 5.0, 3.0, 6.0, 1.0, 2.0, 775.0, 1560.0, 2000, 685.0, 450.0, 2000, 450.0, 650.0, 610.0, 1.2, 1.0, 1967690.41, 32010.0, 2567000.0 
-99.1795194, 19.4364444, 94.11, 2.0, 2.0, 1.0, 1.0, 1.0, 3.0, 4.0, 5.0, 5.0, 5.0, 3.0, 5.0, 2.0, 2.0, 2000, 2000, 2000, 1500.0, 800.0, 1000.0, 2000, 2000, 1700.0, 1.1, 1.0, 3049586.0, 45000.0, 4235000.0 
-99.1849722, 19.4533639, 73.75, 2.0, 2.0, 1.0, 1.0, 1.0, 4.0, 4.0, 5.0, 4.0, 5.0, 3.0, 4.0, 2.0, 2.0, 750.0, 1300.0, 2000, 850.0, 1000.0, 2000.0, 700.0, 1200.0, 650.0, 1.0, 1.0, 1450749.78, 23659.46, 1745000.0 
-99.1850861, 19.4530055, 73.75, 2.0, 2.0, 1.0, 1.0, 1.0, 3.0, 4.0, 5.0, 5.0, 5.0, 3.0, 4.0, 2.0, 2.0, 500.0, 2000, 2000, 450.0, 600.0, 400.0, 150.0, 500.0, 600.0, 1.05, 1.0, 1740159.12, 27700.0, 2043000.0 
-99.1850861, 19.4530055, 86.0, 2.0, 2.0, 1.0, 1.0, 1.0, 3.0, 4.0, 5.0, 5.0, 5.0, 3.0, 4.0, 2.0, 2.0, 500.0, 2000, 2000, 450.0, 600.0, 400.0, 150.0, 500.0, 600.0, 1.05, 1.0, 1926240.76, 26700.0, 2296000.0 
-99.1865833, 19.4346194, 153.84, 1.0, 3.0, 0.82, 0.84, 0.98, 4.0, 4.0, 5.0, 5.0, 5.0, 2.0, 3.0, 2.0, 5.0, 2000, 2000, 2000, 250.0, 150.0, 200.0, 2000, 2000, 250.0, 1.0, 1.0, 5137119.08, 38200.0, 5877000.0 
-99.1850861, 19.4530055, 86.0, 2.0, 2.0, 1.0, 1.0, 1.0, 3.0, 4.0, 5.0, 5.0, 5.0, 3.0, 4.0, 2.0, 2.0, 500.0, 2000, 2000, 450.0, 600.0, 400.0, 150.0, 500.0, 600.0, 1.05, 1.0, 2168740.14, 29000.0, 2494000.0 
-99.1846416, 19.44265, 80.18, 2.0, 3.0, 0.86, 0.93, 0.92, 4.0, 4.0, 5.0, 5.0, 5.0, 3.0, 7.0, 2.0, 2.0, 2000, 2000, 2000, 1120.0, 1045.0, 292.0, 2000, 2000, 922.0, 1.0, 1.0, 2369942.2, 30900.0, 2478000.0 
-99.1908583, 19.4354333, 187.0, 3.0, 2.0, 0.95, 0.98, 0.98, 4.0, 4.0, 5.0, 5.0, 5.0, 2.0, 4.0, 2.0, 1.0, 2000, 2000, 2000, 1100.0, 900.0, 1200.0, 2000, 2000, 550.0, 1.0, 1.0, 7613608.28, 53000.0, 9911000.0 
-99.1850861, 19.4530055, 73.75, 2.0, 2.0, 1.0, 1.0, 1.0, 3.0, 4.0, 5.0, 5.0, 5.0, 3.0, 4.0, 2.0, 2.0, 500.0, 2000, 2000, 450.0, 600.0, 400.0, 150.0, 500.0, 600.0, 1.05, 1.0, 1680001.01, 27100.0, 1999000.0 
-99.185756, 19.441192, 56.5, 2.0, 1.0, 1.0, 1.0, 1.0, 4.0, 4.0, 5.0, 5.0, 5.0, 2.0, 5.0, 2.0, 3.0, 1100.0, 600.0, 100.0, 750.0, 285.0, 950.0, 350.0, 1000.0, 500.0, 1.2, 1.0, 1805383.28, 48977.01, 2767000.0 
-99.1850861, 19.4530055, 49.9, 1.0, 1.0, 1.0, 1.0, 1.0, 3.0, 4.0, 5.0, 5.0, 5.0, 3.0, 4.0, 2.0, 2.0, 500.0, 2000, 2000, 450.0, 600.0, 400.0, 150.0, 500.0, 600.0, 1.05, 1.0, 1193259.82, 27400.0, 1367000.0 
-99.1850861, 19.4530055, 100.33, 2.0, 2.0, 1.0, 1.0, 1.0, 3.0, 4.0, 5.0, 5.0, 5.0, 3.0, 4.0, 2.0, 2.0, 500.0, 2000, 2000, 450.0, 600.0, 400.0, 150.0, 500.0, 600.0, 1.05, 1.0, 2373620.47, 27100.0, 2719000.0 
-99.18106, 19.451084, 54.09, 0.0, 2.0, 0.89, 0.89, 1.0, 3.0, 4.0, 5.0, 5.0, 5.0, 3.0, 4.0, 1.0, 1.0, 603.0, 421.0, 421.0, 560.0, 421.0, 421.0, 421.0, 560.0, 218.0, 1.0, 1.0, 704387.39, 17633.69, 953806.29 
-99.1850861, 19.4530055, 151.32, 2.0, 3.0, 1.0, 1.0, 1.0, 3.0, 4.0, 5.0, 5.0, 5.0, 3.0, 4.0, 2.0, 2.0, 500.0, 2000, 2000, 450.0, 600.0, 400.0, 150.0, 500.0, 600.0, 1.05, 1.0, 3254012.29, 26200.0, 3965000.0 
-99.1850861, 19.4530055, 86.0, 2.0, 2.0, 1.0, 1.0, 1.0, 3.0, 4.0, 5.0, 5.0, 5.0, 3.0, 4.0, 2.0, 2.0, 500.0, 2000, 2000, 450.0, 600.0, 400.0, 150.0, 500.0, 600.0, 1.05, 1.0, 1958740.14, 28300.0, 2434000.0 
-99.1849361, 19.453325, 101.9, 2.0, 2.0, 1.0, 1.0, 1.0, 4.0, 4.0, 5.0, 4.0, 5.0, 3.0, 4.0, 2.0, 2.0, 750.0, 1300.0, 2000, 850.0, 1000.0, 2000.0, 700.0, 1200.0, 650.0, 1.0, 1.0, 1967056.85, 23332.19, 2378000.0 
-99.1849139, 19.4535167, 86.0, 2.0, 2.0, 1.0, 1.0, 1.0, 4.0, 4.0, 5.0, 4.0, 5.0, 3.0, 4.0, 2.0, 2.0, 750.0, 1300.0, 2000, 850.0, 1000.0, 2000.0, 700.0, 1200.0, 650.0, 1.0, 1.0, 1660505.25, 23285.12, 2003000.0 
-99.1849278, 19.4536361, 148.08, 2.0, 3.0, 1.0, 1.0, 1.0, 4.0, 4.0, 5.0, 4.0, 5.0, 3.0, 4.0, 2.0, 2.0, 750.0, 1300.0, 2000, 850.0, 1000.0, 2000.0, 700.0, 1200.0, 650.0, 1.0, 1.0, 2722631.9, 22021.62, 3261000.0 
-99.1849944, 19.4533556, 100.33, 2.0, 2.0, 1.0, 1.0, 1.0, 4.0, 4.0, 5.0, 4.0, 5.0, 3.0, 4.0, 2.0, 2.0, 750.0, 1300.0, 2000, 850.0, 1000.0, 2000.0, 700.0, 1200.0, 650.0, 1.0, 1.0, 1905494.7, 22933.47, 2301000.0 
-99.1795194, 19.4364444, 121.56, 2.0, 3.0, 1.0, 1.0, 1.0, 3.0, 4.0, 5.0, 5.0, 5.0, 3.0, 5.0, 2.0, 2.0, 2000, 2000, 2000, 1500.0, 800.0, 1000.0, 2000, 2000, 1700.0, 1.1, 1.0, 4077289.52, 40800.0, 4960000.0 
