@RELATION avaluosfiltros_cubo_cdmx_departamentos_media49
@ATTRIBUTE LONGITUD NUMERIC 
@ATTRIBUTE LATITUD NUMERIC 
@ATTRIBUTE SUPERFICIE_VENDIBLE NUMERIC 
@ATTRIBUTE NUMERO_ESTACIONAMIENTOS NUMERIC 
@ATTRIBUTE NUMERO_RECAMARAS NUMERIC 
@ATTRIBUTE FACTOR_RESULTANTE_PRIVATIVAS NUMERIC 
@ATTRIBUTE FACTOR_EDAD_PRIVATIVAS NUMERIC 
@ATTRIBUTE FACTOR_CONSERVACION_PRIVATIVAS NUMERIC 
@ATTRIBUTE CVE_NIVEL_INFRAESTR_URBANA NUMERIC 
@ATTRIBUTE CVE_NIVEL_EQUIPAMIENTO_URBANO NUMERIC 
@ATTRIBUTE CVE_CLASE_INMUEBLE NUMERIC 
@ATTRIBUTE CVE_CLASE_GENERAL_INMUEBLES_ZONA NUMERIC 
@ATTRIBUTE CVE_NIVEL_SOCIO_ECONOMICO_ZONA NUMERIC 
@ATTRIBUTE CVE_CLASIFICACION_ZONA NUMERIC 
@ATTRIBUTE CVE_DENSIDAD_POBLACION NUMERIC 
@ATTRIBUTE CVE_REF_PROXIMIDAD_URBANA NUMERIC 
@ATTRIBUTE CVE_UBICACION_INMUEBLE_TERRENO NUMERIC 
@ATTRIBUTE DISTANCIA_UNIVERSIDAD NUMERIC 
@ATTRIBUTE DISTANCIA_CENTRO_DEPORTIVO NUMERIC 
@ATTRIBUTE DISTANCIA_CANCHAS_DEPORTIVAS NUMERIC 
@ATTRIBUTE DISTANCIA_MERCADOS NUMERIC 
@ATTRIBUTE DISTANCIA_PARQUES NUMERIC 
@ATTRIBUTE DISTANCIA_PLAZASPUBLICAS NUMERIC 
@ATTRIBUTE DISTANCIA_JARDINES NUMERIC 
@ATTRIBUTE DISTANCIA_SUPERMERCADOS NUMERIC 
@ATTRIBUTE DISTANCIA_IGLESIA NUMERIC 
@ATTRIBUTE FZO NUMERIC 
@ATTRIBUTE FFR NUMERIC 
@ATTRIBUTE IMPORTE_TOTAL_ENFOQUE_DE_COSTOS NUMERIC 
@ATTRIBUTE VALOR_COMPARATIVO_INMUEBLE_M2 NUMERIC 
@ATTRIBUTE IMPORTE_VALOR_CONCLUIDO NUMERIC 
@DATA 
-99.137984, 19.386029, 62.28, 1.0, 2.0, 1.0, 1.0, 1.0, 3.0, 4.0, 4.0, 4.0, 4.0, 3.0, 3.0, 1.0, 5.0, 2000.0, 2000.0, 2000.0, 500.0, 1000.0, 1000.0, 1000.0, 1000.0, 500.0, 1.0, 1.0, 1469703.05, 26609.01, 1657000.0 
-99.1488528, 19.3907278, 55.05, 1.0, 2.0, 1.0, 1.0, 1.0, 4.0, 4.0, 4.0, 4.0, 4.0, 3.0, 5.0, 1.0, 5.0, 842.0, 613.0, 613.0, 543.0, 210.0, 250.0, 210.0, 392.0, 376.0, 1.0, 1.0, 1289217.91, 34965.48, 1971000.0 
-99.144252, 19.392977, 49.3, 0.0, 2.0, 0.85, 0.85, 1.0, 3.0, 4.0, 4.0, 4.0, 4.0, 3.0, 5.0, 2.0, 5.0, 1000.0, 1700.0, 245.0, 615.0, 245.0, 1500.0, 245.0, 1500.0, 370.0, 1.2, 1.0, 885271.36, 22315.19, 1100000.0 
-99.1380361, 19.3862361, 80.55, 2.0, 2.0, 1.0, 1.0, 1.0, 3.0, 4.0, 4.0, 4.0, 4.0, 3.0, 5.0, 2.0, 1.0, 2000.0, 2000.0, 2000.0, 2000.0, 2000.0, 2000.0, 2000.0, 2000.0, 2000.0, 1.2, 1.0, 1934322.63, 29452.51, 2372000.0 
-99.1450225, 19.3874586, 53.92, 1.0, 2.0, 0.86, 0.93, 0.92, 3.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 1.0, 3.0, 2000, 2000, 2000, 500.0, 300.0, 400.0, 300.0, 700.0, 300.0, 1.2, 1.0, 794029.87, 20900.0, 1127000.0 
-99.142106, 19.393253, 63.37, 1.0, 2.0, 0.98, 0.98, 1.0, 3.0, 4.0, 4.0, 4.0, 4.0, 3.0, 4.0, 2.0, 5.0, 1500.0, 500.0, 500.0, 500.0, 500.0, 1000.0, 500.0, 1000.0, 500.0, 1.0, 1.0, 1145718.27, 28554.63, 1810000.0 
-99.1439833, 19.3928278, 80.75, 2.0, 3.0, 0.97, 0.97, 1.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 5.0, 1.0, 5.0, 1200.0, 750.0, 600.0, 800.0, 205.0, 1200.0, 300.0, 1000.0, 460.0, 1.0, 1.0, 1542881.87, 22880.0, 1848000.0 
-99.1391922, 19.3814141, 64.13, 1.0, 2.0, 1.0, 1.0, 1.0, 3.0, 4.0, 4.0, 4.0, 4.0, 3.0, 5.0, 2.0, 1.0, 350.0, 2000.0, 2000, 2000.0, 1400.0, 2000, 1400.0, 280.0, 1500.0, 1.0, 1.0, 1308040.81, 24776.0, 1589000.0 
-99.141314, 19.385439, 114.2, 1.0, 3.0, 0.94, 0.94, 1.0, 3.0, 4.0, 4.0, 4.0, 4.0, 3.0, 4.0, 1.0, 5.0, 1000.0, 2000, 2000, 1000.0, 700.0, 1500.0, 700.0, 950.0, 850.0, 1.0, 1.0, 2235175.08, 24630.28, 2813000.0 
-99.147854, 19.392146, 52.5, 1.0, 2.0, 0.7, 0.61, 1.0, 3.0, 4.0, 4.0, 4.0, 4.0, 3.0, 5.0, 2.0, 5.0, 2000.0, 2000.0, 2000.0, 2000.0, 2000.0, 2000.0, 2000.0, 2000.0, 2000.0, 1.0, 1.0, 967350.16, 18795.62, 987000.0 
