LONGITUD, LATITUD, SUPERFICIE_VENDIBLE, NUMERO_ESTACIONAMIENTOS, NUMERO_RECAMARAS, FACTOR_RESULTANTE_PRIVATIVAS, FACTOR_EDAD_PRIVATIVAS, FACTOR_CONSERVACION_PRIVATIVAS, CVE_NIVEL_INFRAESTR_URBANA, CVE_NIVEL_EQUIPAMIENTO_URBANO, CVE_CLASE_INMUEBLE, CVE_CLASE_GENERAL_INMUEBLES_ZONA, CVE_NIVEL_SOCIO_ECONOMICO_ZONA, CVE_CLASIFICACION_ZONA, CVE_DENSIDAD_POBLACION, CVE_REF_PROXIMIDAD_URBANA, CVE_UBICACION_INMUEBLE_TERRENO, DISTANCIA_UNIVERSIDAD, DISTANCIA_CENTRO_DEPORTIVO, DISTANCIA_CANCHAS_DEPORTIVAS, DISTANCIA_MERCADOS, DISTANCIA_PARQUES, DISTANCIA_PLAZASPUBLICAS, DISTANCIA_JARDINES, DISTANCIA_SUPERMERCADOS, DISTANCIA_IGLESIA, FZO, FFR, IMPORTE_TOTAL_ENFOQUE_DE_COSTOS, VALOR_COMPARATIVO_INMUEBLE_M2, IMPORTE_VALOR_CONCLUIDO 
-99.228212, 19.385114, 96.9, 2.0, 2.0, 0.9, 0.9, 1.0, 4.0, 4.0, 4.0, 4.0, 4.0, 3.0, 5.0, 2.0, 5.0, 2000, 2000, 2000, 2000.0, 600.0, 2000, 600.0, 1100.0, 250.0, 1.2, 1.0, 1469647.7, 17850.12, 1730000.0 
-99.2189666, 19.3927861, 64.64, 1.0, 2.0, 1.0, 1.0, 1.0, 3.0, 4.0, 4.0, 4.0, 4.0, 3.0, 4.0, 2.0, 5.0, 1200.0, 600.0, 600.0, 100.0, 50.0, 500.0, 500.0, 1500.0, 300.0, 1.0, 1.0, 1551542.61, 31900.0, 2062000.0 
-99.221931, 19.387882, 111.82, 2.0, 3.0, 0.94, 0.94, 1.0, 3.0, 4.0, 4.0, 4.0, 4.0, 3.0, 4.0, 2.0, 4.0, 2000, 1200.0, 1200.0, 850.0, 1500.0, 1500.0, 1500.0, 88.0, 635.0, 1.2, 1.0, 2110869.1, 21480.98, 2404000.0 
-99.221982, 19.38751, 60.0, 2.0, 1.0, 0.96, 0.96, 1.0, 4.0, 4.0, 4.0, 4.0, 4.0, 3.0, 4.0, 2.0, 5.0, 2000, 2000, 100.0, 1200.0, 200.0, 2000, 50.0, 100.0, 700.0, 1.2, 1.0, 1022185.7, 25454.54, 1527000.0 
-99.222057, 19.387641, 93.28, 2.0, 2.0, 0.96, 0.96, 1.0, 3.0, 4.0, 4.0, 4.0, 4.0, 3.0, 4.0, 2.0, 5.0, 2000, 2000, 100.0, 1000.0, 200.0, 2000, 100.0, 50.0, 500.0, 1.2, 1.0, 1923811.48, 25412.45, 2370000.0 
-99.222705, 19.389776, 100.3, 1.0, 2.0, 0.9, 0.9, 1.0, 4.0, 4.0, 4.0, 4.0, 4.0, 3.0, 4.0, 2.0, 4.0, 2000, 2000, 2000, 500.0, 1200.0, 1200.0, 50.0, 50.0, 500.0, 0.8, 1.0, 2082069.99, 22568.68, 2264000.0 
-99.2075768, 19.398349, 49.64, 1.0, 2.0, 0.81, 0.88, 0.92, 3.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 3.0, 1.0, 2000, 2000, 2000, 900.0, 1000.0, 1900.0, 2000, 2000, 1400.0, 1.0, 1.0, 534810.47, 17530.0, 870000.0 
-99.221953, 19.388431, 86.0, 1.0, 2.0, 0.9, 0.9, 1.0, 3.0, 4.0, 4.0, 4.0, 4.0, 3.0, 4.0, 2.0, 4.0, 2000, 1200.0, 1200.0, 850.0, 1500.0, 1500.0, 1500.0, 88.0, 635.0, 1.2, 1.0, 1591303.9, 19703.17, 1694000.0 
-99.222181, 19.389668, 146.0, 3.0, 2.0, 0.79, 0.79, 1.0, 4.0, 4.0, 4.0, 4.0, 4.0, 3.0, 4.0, 2.0, 5.0, 2000, 2000, 100.0, 1200.0, 200.0, 2000, 120.0, 300.0, 700.0, 1.2, 1.0, 1949527.18, 18432.82, 2776000.0 
-99.2221722, 19.3859306, 61.27, 1.0, 2.0, 0.87, 0.87, 1.0, 3.0, 4.0, 4.0, 4.0, 4.0, 3.0, 3.0, 2.0, 4.0, 1000.0, 1500.0, 1500.0, 2000.0, 500.0, 1500.0, 500.0, 300.0, 2000.0, 1.0, 1.0, 686672.19, 12260.85, 750000.0 
-99.228038, 19.385586, 96.9, 2.0, 2.0, 0.79, 0.79, 1.0, 4.0, 4.0, 4.0, 4.0, 4.0, 3.0, 5.0, 2.0, 5.0, 2000, 2000, 2000, 2000.0, 600.0, 2000, 600.0, 1100.0, 250.0, 1.2, 1.0, 1754993.1, 19312.81, 1871000.0 
-99.2214611, 19.3853083, 57.12, 0.0, 2.0, 0.75, 0.75, 1.0, 3.0, 4.0, 4.0, 4.0, 4.0, 4.0, 5.0, 3.0, 5.0, 2000.0, 800.0, 800.0, 2000, 110.0, 110.0, 110.0, 250.0, 200.0, 1.2, 1.0, 499631.58, 12278.0, 701000.0 
-99.222164, 19.38965, 123.0, 2.0, 2.0, 0.82, 0.82, 1.0, 4.0, 4.0, 4.0, 4.0, 4.0, 3.0, 4.0, 2.0, 5.0, 2000, 2000, 100.0, 1200.0, 200.0, 2000, 120.0, 300.0, 700.0, 1.2, 1.0, 1715115.48, 20293.95, 2496000.0 
-99.228008, 19.385539, 96.9, 2.0, 2.0, 0.9, 0.9, 1.0, 3.0, 4.0, 4.0, 4.0, 4.0, 3.0, 4.0, 2.0, 4.0, 2000, 475.0, 475.0, 2000, 1050.0, 1050.0, 1050.0, 530.0, 1400.0, 1.2, 1.0, 1438335.96, 19817.87, 1919000.0 
-99.22207, 19.3786669, 69.21, 1.0, 2.0, 0.63, 0.65, 0.98, 3.0, 4.0, 4.0, 4.0, 4.0, 4.0, 3.0, 3.0, 2.0, 2000, 2000, 2000, 600.0, 400.0, 800.0, 2000, 2000, 600.0, 1.0, 1.0, 756082.89, 15900.0, 1100000.0 
-99.2238888, 19.3841666, 72.92, 1.0, 2.0, 0.64, 0.7, 0.92, 3.0, 4.0, 4.0, 4.0, 4.0, 3.0, 3.0, 2.0, 5.0, 2000, 2000, 2000, 2000.0, 200.0, 1000.0, 2000, 2000, 900.0, 1.0, 1.0, 769415.57, 15300.0, 1116000.0 
-99.222164, 19.38965, 123.0, 2.0, 2.0, 0.82, 0.82, 1.0, 4.0, 4.0, 4.0, 4.0, 4.0, 3.0, 4.0, 2.0, 5.0, 2000, 2000, 100.0, 1200.0, 200.0, 2000, 120.0, 300.0, 700.0, 1.2, 1.0, 1715115.48, 20293.95, 2496000.0 
-99.2189666, 19.3927861, 64.64, 1.0, 2.0, 1.0, 1.0, 1.0, 3.0, 4.0, 4.0, 4.0, 4.0, 3.0, 4.0, 2.0, 5.0, 1200.0, 600.0, 600.0, 100.0, 50.0, 500.0, 500.0, 1500.0, 300.0, 1.0, 1.0, 1523832.61, 31900.0, 2062000.0 
-99.2267777, 19.3855, 47.63, 1.0, 2.0, 0.82, 0.9, 0.92, 3.0, 4.0, 4.0, 4.0, 4.0, 3.0, 3.0, 1.0, 5.0, 2000.0, 1000.0, 500.0, 2000.0, 1000.0, 2000.0, 500.0, 1500.0, 1000.0, 1.1, 1.0, 674004.99, 17100.0, 814000.0 
