LONGITUD, LATITUD, SUPERFICIE_VENDIBLE, NUMERO_ESTACIONAMIENTOS, NUMERO_RECAMARAS, FACTOR_RESULTANTE_PRIVATIVAS, FACTOR_EDAD_PRIVATIVAS, FACTOR_CONSERVACION_PRIVATIVAS, CVE_NIVEL_INFRAESTR_URBANA, CVE_NIVEL_EQUIPAMIENTO_URBANO, CVE_CLASE_INMUEBLE, CVE_CLASE_GENERAL_INMUEBLES_ZONA, CVE_NIVEL_SOCIO_ECONOMICO_ZONA, CVE_CLASIFICACION_ZONA, CVE_DENSIDAD_POBLACION, CVE_REF_PROXIMIDAD_URBANA, CVE_UBICACION_INMUEBLE_TERRENO, DISTANCIA_UNIVERSIDAD, DISTANCIA_CENTRO_DEPORTIVO, DISTANCIA_CANCHAS_DEPORTIVAS, DISTANCIA_MERCADOS, DISTANCIA_PARQUES, DISTANCIA_PLAZASPUBLICAS, DISTANCIA_JARDINES, DISTANCIA_SUPERMERCADOS, DISTANCIA_IGLESIA, FZO, FFR, IMPORTE_TOTAL_ENFOQUE_DE_COSTOS, VALOR_COMPARATIVO_INMUEBLE_M2, IMPORTE_VALOR_CONCLUIDO 
-99.032443, 19.36557, 42.04, 0.0, 2.0, 0.79, 0.79, 1.0, 3.0, 3.0, 4.0, 4.0, 4.0, 3.0, 5.0, 3.0, 3.0, 817.0, 1501.0, 1501.0, 646.0, 1007.0, 2000, 1007.0, 2000, 475.0, 1.0, 1.0, 400465.44, 11532.74, 485000.0 
-99.0314889, 19.3649389, 42.04, 0.0, 2.0, 0.79, 0.79, 1.0, 3.0, 3.0, 4.0, 4.0, 4.0, 3.0, 5.0, 3.0, 3.0, 817.0, 1501.0, 1501.0, 646.0, 1007.0, 2000, 1007.0, 2000, 475.0, 1.0, 1.0, 351085.74, 11421.71, 480000.0 
-99.0306778, 19.3765583, 47.16, 0.0, 2.0, 0.75, 0.75, 1.0, 3.0, 4.0, 4.0, 4.0, 4.0, 3.0, 5.0, 3.0, 5.0, 551.0, 817.0, 817.0, 399.0, 1418.0, 1207.0, 1418.0, 1207.0, 532.0, 1.0, 1.0, 436683.12, 9545.84, 450000.0 
-99.0290583, 19.3773472, 50.49, 1.0, 2.0, 0.75, 0.75, 1.0, 3.0, 4.0, 4.0, 4.0, 4.0, 3.0, 5.0, 3.0, 5.0, 855.0, 228.0, 228.0, 532.0, 570.0, 1235.0, 570.0, 1235.0, 437.0, 1.0, 1.0, 404245.75, 8516.08, 430000.0 
-99.0319056, 19.3639167, 42.2, 1.0, 2.0, 0.87, 0.87, 1.0, 3.0, 4.0, 4.0, 4.0, 4.0, 3.0, 4.0, 2.0, 4.0, 2000, 2000, 300.0, 1000.0, 1100.0, 1800.0, 1100.0, 1800.0, 1300.0, 1.0, 1.0, 526536.22, 12742.29, 538000.0 
-99.0318111, 19.3639944, 42.2, 1.0, 2.0, 0.87, 0.87, 1.0, 3.0, 4.0, 4.0, 4.0, 4.0, 3.0, 4.0, 2.0, 4.0, 2000, 2000, 300.0, 1000.0, 1100.0, 1800.0, 1100.0, 1800.0, 1300.0, 1.0, 1.0, 526536.22, 12742.29, 538000.0 
-99.0398888, 19.3779444, 53.41, 1.0, 2.0, 0.86, 0.93, 0.92, 4.0, 4.0, 4.0, 4.0, 4.0, 3.0, 3.0, 1.0, 5.0, 2000.0, 1000.0, 500.0, 1000.0, 500.0, 1500.0, 500.0, 1500.0, 800.0, 1.0, 1.0, 677328.47, 12800.0, 684000.0 
-99.0288778, 19.3768167, 46.45, 0.0, 2.0, 0.75, 0.75, 1.0, 3.0, 4.0, 4.0, 4.0, 4.0, 3.0, 5.0, 3.0, 5.0, 646.0, 380.0, 380.0, 684.0, 928.0, 1272.0, 928.0, 1272.0, 323.0, 1.0, 1.0, 320527.11, 9254.9, 430000.0 
-99.03195, 19.3639806, 42.2, 1.0, 2.0, 0.87, 0.87, 1.0, 3.0, 4.0, 4.0, 4.0, 4.0, 3.0, 4.0, 2.0, 4.0, 2000, 2000, 300.0, 1000.0, 1100.0, 1800.0, 1100.0, 1800.0, 1300.0, 1.0, 1.0, 526536.22, 12742.29, 538000.0 
-99.0325191, 19.3667491, 42.36, 0.0, 2.0, 0.78, 0.78, 1.0, 3.0, 3.0, 4.0, 4.0, 4.0, 3.0, 5.0, 2.0, 2.0, 596.0, 2000, 78.0, 2000, 60.0, 2000, 60.0, 2000, 621.0, 1.0, 1.0, 485402.5, 11976.28, 507000.0 
-99.0329201, 19.3664261, 42.04, 0.0, 2.0, 0.81, 0.81, 1.0, 3.0, 4.0, 4.0, 3.0, 4.0, 3.0, 5.0, 3.0, 3.0, 614.0, 2200.0, 2200.0, 850.0, 1220.0, 1100.0, 389.0, 1050.0, 614.0, 1.0, 1.0, 396645.04, 12387.91, 469000.0 
-99.031775, 19.3662472, 42.36, 0.0, 2.0, 0.75, 0.75, 1.0, 3.0, 4.0, 4.0, 4.0, 4.0, 3.0, 5.0, 2.0, 5.0, 760.0, 627.0, 627.0, 513.0, 969.0, 2000.0, 969.0, 2000.0, 1026.0, 1.0, 1.0, 305646.65, 10696.73, 453000.0 
