LONGITUD, LATITUD, SUPERFICIE_VENDIBLE, NUMERO_ESTACIONAMIENTOS, NUMERO_RECAMARAS, FACTOR_RESULTANTE_PRIVATIVAS, FACTOR_EDAD_PRIVATIVAS, FACTOR_CONSERVACION_PRIVATIVAS, CVE_NIVEL_INFRAESTR_URBANA, CVE_NIVEL_EQUIPAMIENTO_URBANO, CVE_CLASE_INMUEBLE, CVE_CLASE_GENERAL_INMUEBLES_ZONA, CVE_NIVEL_SOCIO_ECONOMICO_ZONA, CVE_CLASIFICACION_ZONA, CVE_DENSIDAD_POBLACION, CVE_REF_PROXIMIDAD_URBANA, CVE_UBICACION_INMUEBLE_TERRENO, DISTANCIA_UNIVERSIDAD, DISTANCIA_CENTRO_DEPORTIVO, DISTANCIA_CANCHAS_DEPORTIVAS, DISTANCIA_MERCADOS, DISTANCIA_PARQUES, DISTANCIA_PLAZASPUBLICAS, DISTANCIA_JARDINES, DISTANCIA_SUPERMERCADOS, DISTANCIA_IGLESIA, FZO, FFR, IMPORTE_TOTAL_ENFOQUE_DE_COSTOS, VALOR_COMPARATIVO_INMUEBLE_M2, IMPORTE_VALOR_CONCLUIDO 
-103.356719, 20.695606, 59.98, 1.0, 2.0, 1.0, 1.0, 1.0, 3.0, 4.0, 4.0, 4.0, 4.0, 3.0, 5.0, 1.0, 5.0, 2000.0, 2000, 2000, 180.0, 60.0, 520.0, 60.0, 1200.0, 560.0, 1.0, 1.0, 617000.0, 12133.89, 728000.0 
-103.362828, 20.7071863, 90.0, 1.0, 2.0, 0.84, 0.92, 0.92, 3.0, 3.0, 4.0, 4.0, 4.0, 3.0, 3.0, 2.0, 1.0, 2000, 1200.0, 2000, 400.0, 500.0, 1500.0, 1000.0, 2000.0, 600.0, 1.0, 1.0, 1034015.28, 14850.0, 1337000.0 
-103.3590864, 20.7134197, 46.88, 1.0, 2.0, 0.63, 0.63, 1.0, 3.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 2.0, 5.0, 1500.0, 300.0, 300.0, 500.0, 200.0, 400.0, 200.0, 400.0, 700.0, 1.0, 1.0, 504892.64, 11684.0, 550000.0 
-103.3646911, 20.7153761, 73.5, 1.0, 2.0, 0.39, 0.61, 1.0, 3.0, 1.0, 4.0, 8.0, 4.0, 3.0, 3.0, 2.0, 1.0, 2000.0, 2000.0, 2000, 1500.0, 1000.0, 2000, 1000.0, 1500.0, 1500.0, 1.0, 1.0, 695214.5, 5000.0, 757000.0 
-103.3642841, 20.7133181, 64.55, 1.0, 2.0, 0.72, 0.79, 0.91, 3.0, 4.0, 4.0, 3.0, 4.0, 4.0, 3.0, 2.0, 5.0, 2000.0, 800.0, 400.0, 1000.0, 900.0, 1000.0, 100.0, 1000.0, 400.0, 1.0, 1.0, 660505.0, 11220.0, 724000.0 
-103.3642841, 20.7133181, 64.55, 1.0, 2.0, 0.72, 0.79, 0.91, 3.0, 4.0, 4.0, 3.0, 4.0, 4.0, 3.0, 2.0, 5.0, 2000.0, 800.0, 400.0, 1000.0, 900.0, 1000.0, 100.0, 1000.0, 400.0, 1.0, 1.0, 660505.0, 11220.0, 724000.0 
-103.3346271, 20.7039401, 47.42, 1.0, 2.0, 0.62, 0.62, 0.91, 3.0, 4.0, 4.0, 3.0, 4.0, 3.0, 6.0, 2.0, 4.0, 1500.0, 550.0, 500.0, 300.0, 400.0, 450.0, 200.0, 300.0, 500.0, 1.0, 1.0, 399226.0, 10200.0, 484000.0 
-103.3567634, 20.6955385, 60.59, 1.0, 2.0, 0.03, 1.0, 0.97, 3.0, 4.0, 4.0, 4.0, 4.0, 3.0, 3.0, 1.0, 5.0, 1000.0, 1000.0, 1000.0, 1000.0, 300.0, 1000.0, 300.0, 1000.0, 1000.0, 1.0, 1.0, 703532.22, 4500.0, 745000.0 
-103.3644722, 20.7156806, 73.5, 1.0, 2.0, 0.7, 0.72, 0.97, 3.0, 4.0, 4.0, 4.0, 4.0, 3.0, 6.0, 2.0, 5.0, 2000, 900.0, 900.0, 300.0, 100.0, 500.0, 100.0, 300.0, 300.0, 1.0, 1.24, 635657.23, 11950.0, 878000.0 
-103.382571, 20.689557, 86.5, 1.0, 3.0, 0.6, 0.6, 1.0, 3.0, 4.0, 4.0, 4.0, 4.0, 3.0, 3.0, 2.0, 1.0, 2000, 1500.0, 500.0, 1500.0, 500.0, 2000, 500.0, 1100.0, 1100.0, 1.0, 1.0, 888133.18, 10611.55, 918000.0 
-103.3705833, 20.7142778, 83.28, 1.0, 3.0, 0.75, 0.75, 1.0, 3.0, 2.0, 4.0, 4.0, 4.0, 3.0, 3.0, 2.0, 1.0, 2000.0, 350.0, 350.0, 2000, 75.0, 2000, 75.0, 900.0, 900.0, 1.0, 1.0, 903000.0, 12800.0, 903000.0 
-103.3667778, 20.6990556, 120.5, 2.0, 2.0, 1.0, 1.0, 1.0, 3.0, 3.0, 4.0, 4.0, 4.0, 3.0, 5.0, 2.0, 1.0, 2000, 800.0, 800.0, 2000, 1400.0, 2000, 1400.0, 1900.0, 700.0, 1.0, 1.0, 1926430.6, 22557.28, 2718000.0 
-103.3702751, 20.7100041, 96.4, 1.0, 3.0, 0.31, 0.69, 1.0, 3.0, 1.0, 4.0, 4.0, 4.0, 3.0, 3.0, 2.0, 5.0, 1000.0, 500.0, 500.0, 2000, 500.0, 1000.0, 500.0, 1000.0, 500.0, 1.0, 1.0, 1142708.8, 6500.0, 1205000.0 
-103.351374, 20.69539, 86.25, 0.0, 3.0, 0.85, 0.85, 1.0, 3.0, 4.0, 4.0, 4.0, 4.0, 3.0, 3.0, 2.0, 5.0, 2000, 2000, 950.0, 150.0, 950.0, 2000, 950.0, 368.0, 300.0, 1.0, 1.0, 744165.0, 9499.87, 819000.0 
-103.3501701, 20.7023731, 59.98, 1.0, 2.0, 0.0, 1.0, 1.0, 3.0, 1.0, 4.0, 8.0, 4.0, 3.0, 3.0, 1.0, 5.0, 2000.0, 2000.0, 2000, 1500.0, 1000.0, 2000, 1000.0, 1500.0, 1500.0, 1.0, 1.0, 698167.2, 4400.0, 740000.0 
-103.359404, 20.6994393, 47.1, 1.0, 2.0, 0.65, 0.71, 0.92, 3.0, 2.0, 4.0, 4.0, 4.0, 3.0, 3.0, 2.0, 5.0, 1200.0, 300.0, 300.0, 800.0, 20.0, 800.0, 20.0, 600.0, 400.0, 1.0, 1.0, 386256.69, 8700.0, 410000.0 
-103.356253, 20.695381, 83.3, 1.0, 3.0, 1.0, 1.0, 1.0, 3.0, 4.0, 4.0, 4.0, 4.0, 3.0, 5.0, 1.0, 5.0, 2000.0, 2000, 2000, 180.0, 60.0, 520.0, 60.0, 1200.0, 560.0, 1.0, 1.0, 934566.61, 14621.8, 1218000.0 
-103.363169, 20.680404, 58.0, 1.0, 2.0, 0.8, 0.8, 1.0, 3.0, 4.0, 4.0, 4.0, 4.0, 3.0, 5.0, 1.0, 5.0, 500.0, 2000, 1100.0, 560.0, 550.0, 560.0, 550.0, 560.0, 550.0, 1.0, 1.0, 568508.0, 10813.16, 627000.0 
-103.388755, 20.675205, 76.73, 1.0, 1.0, 0.35, 0.65, 1.0, 3.0, 1.0, 4.0, 4.0, 4.0, 3.0, 3.0, 2.0, 5.0, 450.0, 1400.0, 1400.0, 2000, 350.0, 2000, 350.0, 2000.0, 500.0, 1.0, 1.0, 786990.9, 5300.0, 853000.0 
-103.356253, 20.695381, 59.98, 1.0, 2.0, 1.0, 1.0, 1.0, 3.0, 4.0, 4.0, 4.0, 4.0, 3.0, 5.0, 1.0, 5.0, 2000.0, 2000, 2000, 180.0, 60.0, 520.0, 60.0, 1200.0, 560.0, 1.0, 1.0, 617000.0, 12133.89, 728000.0 
-103.3704722, 20.6901944, 95.0, 2.0, 2.0, 1.0, 1.0, 1.0, 3.0, 4.0, 4.0, 4.0, 4.0, 3.0, 4.0, 2.0, 1.0, 700.0, 2000, 2000, 500.0, 200.0, 300.0, 200.0, 300.0, 700.0, 1.0, 1.0, 1432000.0, 17500.0, 1663000.0 
-103.361914, 20.7117471, 50.63, 1.0, 2.0, 0.64, 0.7, 0.92, 3.0, 2.0, 4.0, 4.0, 4.0, 3.0, 3.0, 2.0, 5.0, 2000, 2000, 2000, 300.0, 100.0, 300.0, 2000, 2000, 100.0, 1.0, 1.0, 428367.64, 10000.0, 506000.0 
-103.356253, 20.695381, 59.98, 1.0, 2.0, 1.0, 1.0, 1.0, 3.0, 4.0, 4.0, 4.0, 4.0, 3.0, 5.0, 1.0, 5.0, 2000.0, 2000, 2000, 180.0, 60.0, 520.0, 60.0, 1200.0, 560.0, 1.0, 1.0, 563000.0, 12133.89, 728000.0 
-103.3554722, 20.6774556, 65.0, 2.0, 2.0, 0.63, 0.69, 0.92, 3.0, 4.0, 4.0, 4.0, 4.0, 3.0, 5.0, 1.0, 5.0, 350.0, 980.0, 980.0, 600.0, 200.0, 600.0, 200.0, 1300.0, 500.0, 1.0, 1.0, 673886.38, 12336.96, 802000.0 
-103.3988331, 20.6830171, 95.67, 2.0, 2.0, 0.19, 0.81, 1.0, 3.0, 4.0, 4.0, 4.0, 4.0, 3.0, 3.0, 2.0, 5.0, 1000.0, 1000.0, 1000.0, 2000, 200.0, 400.0, 200.0, 300.0, 700.0, 1.0, 1.0, 1856439.72, 13000.0, 1982000.0 
-103.36975, 20.6976944, 42.29, 1.0, 1.0, 0.61, 0.61, 1.0, 3.0, 3.0, 4.0, 4.0, 4.0, 3.0, 5.0, 2.0, 5.0, 1500.0, 900.0, 900.0, 2000, 900.0, 2000, 900.0, 1800.0, 700.0, 1.2, 1.0, 548482.93, 18204.12, 770000.0 
-103.3896411, 20.6895611, 170.38, 2.0, 2.0, 0.12, 0.88, 1.0, 3.0, 1.0, 4.0, 4.0, 4.0, 3.0, 3.0, 2.0, 5.0, 1000.0, 1000.0, 1000.0, 1500.0, 1000.0, 2000, 1000.0, 1500.0, 1000.0, 1.0, 1.0, 2635062.56, 9600.0, 2764000.0 
-103.3628121, 20.7072281, 86.0, 2.0, 2.0, 0.19, 0.81, 1.0, 3.0, 4.0, 4.0, 4.0, 4.0, 3.0, 3.0, 2.0, 1.0, 2000.0, 600.0, 600.0, 2000, 300.0, 300.0, 300.0, 300.0, 50.0, 1.0, 1.0, 1142420.0, 6300.0, 1204000.0 
-103.356436, 20.6951836, 59.98, 1.0, 2.0, 1.0, 1.0, 1.0, 3.0, 4.0, 4.0, 4.0, 4.0, 3.0, 4.0, 1.0, 5.0, 2000, 800.0, 800.0, 1000.0, 800.0, 1000.0, 800.0, 800.0, 600.0, 1.0, 1.0, 577194.12, 12170.0, 730000.0 
-103.3714722, 20.6955556, 80.0, 1.0, 2.0, 0.63, 0.63, 1.0, 3.0, 2.0, 4.0, 4.0, 4.0, 4.0, 5.0, 2.0, 5.0, 1500.0, 1500.0, 500.0, 1500.0, 500.0, 500.0, 100.0, 500.0, 500.0, 1.0, 1.0, 892000.0, 12210.0, 977000.0 
