LONGITUD, LATITUD, SUPERFICIE_VENDIBLE, NUMERO_ESTACIONAMIENTOS, NUMERO_RECAMARAS, FACTOR_RESULTANTE_PRIVATIVAS, FACTOR_EDAD_PRIVATIVAS, FACTOR_CONSERVACION_PRIVATIVAS, CVE_NIVEL_INFRAESTR_URBANA, CVE_NIVEL_EQUIPAMIENTO_URBANO, CVE_CLASE_INMUEBLE, CVE_CLASE_GENERAL_INMUEBLES_ZONA, CVE_NIVEL_SOCIO_ECONOMICO_ZONA, CVE_CLASIFICACION_ZONA, CVE_DENSIDAD_POBLACION, CVE_REF_PROXIMIDAD_URBANA, CVE_UBICACION_INMUEBLE_TERRENO, DISTANCIA_UNIVERSIDAD, DISTANCIA_CENTRO_DEPORTIVO, DISTANCIA_CANCHAS_DEPORTIVAS, DISTANCIA_MERCADOS, DISTANCIA_PARQUES, DISTANCIA_PLAZASPUBLICAS, DISTANCIA_JARDINES, DISTANCIA_SUPERMERCADOS, DISTANCIA_IGLESIA, FZO, FFR, IMPORTE_TOTAL_ENFOQUE_DE_COSTOS, VALOR_COMPARATIVO_INMUEBLE_M2, IMPORTE_VALOR_CONCLUIDO 
-99.1056806, 19.2481667, 54.78, 1.0, 2.0, 0.7, 0.7, 1.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 3.0, 3.0, 4.0, 1020.0, 830.0, 450.0, 870.0, 420.0, 730.0, 420.0, 960.0, 180.0, 1.2, 1.0, 534601.15, 11702.1, 641000.0 
-99.1059651, 19.2494021, 62.76, 1.0, 2.0, 0.79, 0.79, 1.0, 3.0, 4.0, 4.0, 3.0, 4.0, 3.0, 5.0, 3.0, 1.0, 2000, 395.0, 395.0, 531.0, 411.0, 1000.0, 411.0, 860.0, 302.0, 1.2, 1.0, 604506.88, 14138.23, 861000.0 
-99.1086426, 19.2576416, 53.22, 0.0, 2.0, 0.66, 0.66, 1.0, 3.0, 4.0, 4.0, 4.0, 4.0, 3.0, 3.0, 2.0, 5.0, 2000.0, 1600.0, 1600.0, 450.0, 1600.0, 1600.0, 1600.0, 200.0, 450.0, 1.0, 1.0, 502124.7, 16590.38, 882900.0 
-99.1086426, 19.2576416, 53.22, 0.0, 2.0, 0.66, 0.66, 1.0, 3.0, 4.0, 4.0, 4.0, 4.0, 3.0, 3.0, 2.0, 5.0, 2000.0, 1600.0, 1600.0, 450.0, 1600.0, 1600.0, 1600.0, 200.0, 450.0, 1.0, 1.0, 502124.7, 16590.38, 882900.0 
-99.1064, 19.24825, 54.78, 0.0, 3.0, 0.9, 0.9, 1.0, 4.0, 4.0, 4.0, 4.0, 4.0, 3.0, 5.0, 2.0, 5.0, 1800.0, 800.0, 800.0, 800.0, 800.0, 800.0, 500.0, 1500.0, 800.0, 1.2, 1.0, 619052.71, 12783.7, 700000.0 
-99.1061111, 19.2485511, 60.25, 0.0, 2.0, 0.79, 0.79, 1.0, 4.0, 4.0, 4.0, 3.0, 4.0, 3.0, 5.0, 3.0, 1.0, 2000, 395.0, 395.0, 531.0, 400.0, 1000.0, 411.0, 860.0, 302.0, 1.2, 1.0, 591812.94, 14546.93, 806000.0 
-99.1056806, 19.2481667, 54.78, 1.0, 2.0, 0.7, 0.7, 1.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 3.0, 3.0, 4.0, 1020.0, 830.0, 450.0, 870.0, 420.0, 730.0, 420.0, 960.0, 180.0, 1.2, 1.0, 534601.15, 11705.98, 641000.0 
-99.1062201, 19.2460501, 55.17, 1.0, 2.0, 0.79, 0.79, 1.0, 4.0, 4.0, 4.0, 3.0, 4.0, 3.0, 5.0, 3.0, 1.0, 2000, 395.0, 395.0, 531.0, 411.0, 1000.0, 411.0, 860.0, 302.0, 1.2, 1.0, 578780.81, 13847.8, 749000.0 
-99.115732, 19.250973, 65.04, 0.0, 3.0, 0.82, 0.82, 1.0, 3.0, 4.0, 4.0, 4.0, 4.0, 3.0, 3.0, 3.0, 5.0, 300.0, 1000.0, 1000.0, 1000.0, 1000.0, 1000.0, 500.0, 1500.0, 1000.0, 1.2, 1.0, 701196.84, 14238.46, 930000.0 
-99.11584, 19.251112, 65.03, 1.0, 3.0, 0.9, 0.9, 1.0, 3.0, 4.0, 4.0, 4.0, 4.0, 3.0, 4.0, 1.0, 5.0, 100.0, 300.0, 300.0, 600.0, 500.0, 500.0, 500.0, 300.0, 100.0, 1.0, 1.0, 873454.81, 15731.38, 1023000.0 
