LONGITUD, LATITUD, SUPERFICIE_VENDIBLE, NUMERO_ESTACIONAMIENTOS, NUMERO_RECAMARAS, FACTOR_RESULTANTE_PRIVATIVAS, FACTOR_EDAD_PRIVATIVAS, FACTOR_CONSERVACION_PRIVATIVAS, CVE_NIVEL_INFRAESTR_URBANA, CVE_NIVEL_EQUIPAMIENTO_URBANO, CVE_CLASE_INMUEBLE, CVE_CLASE_GENERAL_INMUEBLES_ZONA, CVE_NIVEL_SOCIO_ECONOMICO_ZONA, CVE_CLASIFICACION_ZONA, CVE_DENSIDAD_POBLACION, CVE_REF_PROXIMIDAD_URBANA, CVE_UBICACION_INMUEBLE_TERRENO, DISTANCIA_UNIVERSIDAD, DISTANCIA_CENTRO_DEPORTIVO, DISTANCIA_CANCHAS_DEPORTIVAS, DISTANCIA_MERCADOS, DISTANCIA_PARQUES, DISTANCIA_PLAZASPUBLICAS, DISTANCIA_JARDINES, DISTANCIA_SUPERMERCADOS, DISTANCIA_IGLESIA, FZO, FFR, IMPORTE_TOTAL_ENFOQUE_DE_COSTOS, VALOR_COMPARATIVO_INMUEBLE_M2, IMPORTE_VALOR_CONCLUIDO 
-99.122118, 19.453249, 48.21, 0.0, 2.0, 0.92, 0.92, 1.0, 4.0, 4.0, 4.0, 3.0, 4.0, 3.0, 5.0, 2.0, 5.0, 1200.0, 100.0, 100.0, 850.0, 700.0, 600.0, 80.0, 2000.0, 550.0, 1.0, 1.0, 473363.64, 12578.67, 594000.0 
-99.1198666, 19.4529777, 73.86, 1.0, 3.0, 1.0, 1.0, 1.0, 3.0, 4.0, 4.0, 4.0, 4.0, 3.0, 4.0, 1.0, 2.0, 2000, 100.0, 100.0, 250.0, 50.0, 300.0, 50.0, 700.0, 170.0, 1.2, 1.0, 1069030.99, 18400.0, 1359000.0 
-99.1298361, 19.4570861, 48.5, 0.0, 2.0, 0.79, 0.79, 1.0, 3.0, 4.0, 4.0, 4.0, 4.0, 4.0, 5.0, 1.0, 5.0, 2000.0, 904.0, 1200.0, 200.0, 320.0, 320.0, 320.0, 800.0, 830.0, 1.0, 1.0, 640393.24, 15839.1, 768000.0 
-99.1228417, 19.4551139, 96.3, 1.0, 3.0, 0.9, 0.9, 1.0, 3.0, 4.0, 4.0, 4.0, 4.0, 4.0, 3.0, 3.0, 5.0, 200.0, 2000, 950.0, 150.0, 600.0, 800.0, 600.0, 800.0, 150.0, 1.0, 1.0, 1240518.84, 14208.48, 1368000.0 
-99.109124, 19.456327, 54.92, 1.0, 2.0, 0.99, 0.99, 1.0, 3.0, 4.0, 4.0, 4.0, 4.0, 3.0, 4.0, 2.0, 1.0, 500.0, 450.0, 450.0, 500.0, 500.0, 500.0, 500.0, 800.0, 400.0, 1.0, 1.0, 896152.86, 17950.7, 986000.0 
-99.110497, 19.44716, 118.28, 0.0, 2.0, 0.81, 0.81, 1.0, 3.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 2.0, 5.0, 2000.0, 500.0, 500.0, 500.0, 500.0, 1500.0, 500.0, 1000.0, 500.0, 1.0, 1.0, 1159044.36, 11209.1, 1236000.0 
-99.1219194, 19.4613722, 57.96, 0.0, 2.0, 0.84, 0.84, 1.0, 3.0, 4.0, 4.0, 4.0, 4.0, 3.0, 5.0, 2.0, 1.0, 1800.0, 700.0, 500.0, 300.0, 300.0, 1000.0, 300.0, 300.0, 500.0, 1.2, 1.0, 685563.34, 12912.44, 748000.0 
-99.1239, 19.448225, 49.77, 0.0, 2.0, 0.75, 0.75, 1.0, 3.0, 4.0, 4.0, 4.0, 4.0, 3.0, 4.0, 1.0, 5.0, 2000, 836.0, 836.0, 342.0, 570.0, 1577.0, 570.0, 1577.0, 342.0, 1.0, 1.0, 500575.78, 10609.28, 528000.0 
-99.1297801, 19.4571801, 57.83, 0.0, 2.0, 0.98, 0.98, 1.0, 4.0, 4.0, 4.0, 3.0, 4.0, 3.0, 6.0, 1.0, 5.0, 2000, 1000.0, 1000.0, 200.0, 332.0, 1100.0, 332.0, 848.0, 508.0, 1.0, 1.0, 722665.24, 17812.9, 1020000.0 
-99.121467, 19.453341, 54.75, 1.0, 2.0, 0.9, 0.9, 1.0, 3.0, 4.0, 4.0, 4.0, 4.0, 3.0, 6.0, 2.0, 5.0, 1500.0, 70.0, 70.0, 1300.0, 700.0, 430.0, 700.0, 2000, 600.0, 1.0, 1.0, 712854.72, 15835.1, 867000.0 
-99.119231, 19.452578, 51.17, 0.0, 2.0, 0.9, 0.9, 1.0, 4.0, 4.0, 4.0, 4.0, 4.0, 3.0, 6.0, 1.0, 2.0, 2000.0, 50.0, 50.0, 100.0, 50.0, 100.0, 50.0, 1000.0, 400.0, 1.2, 1.0, 604069.68, 14674.16, 751000.0 
-99.121467, 19.453341, 54.75, 1.0, 2.0, 0.85, 0.85, 1.0, 3.0, 4.0, 4.0, 4.0, 4.0, 3.0, 6.0, 2.0, 5.0, 1500.0, 70.0, 70.0, 1300.0, 700.0, 430.0, 700.0, 2000, 600.0, 1.0, 1.0, 712846.5, 15831.93, 867000.0 
-99.109124, 19.456327, 53.67, 0.0, 2.0, 0.99, 0.99, 1.0, 3.0, 4.0, 4.0, 4.0, 4.0, 3.0, 4.0, 2.0, 1.0, 500.0, 450.0, 450.0, 500.0, 500.0, 500.0, 500.0, 800.0, 400.0, 1.0, 1.0, 659982.1, 18047.19, 969000.0 
-99.1269831, 19.4581431, 65.69, 0.0, 3.0, 0.87, 0.87, 1.0, 4.0, 4.0, 4.0, 4.0, 4.0, 3.0, 3.0, 1.0, 2.0, 1200.0, 800.0, 800.0, 500.0, 800.0, 450.0, 800.0, 350.0, 200.0, 1.2, 1.0, 819084.88, 15324.71, 956000.0 
-99.1202333, 19.452675, 45.63, 2.0, 1.0, 0.97, 0.97, 1.0, 3.0, 3.0, 4.0, 4.0, 4.0, 3.0, 4.0, 2.0, 2.0, 2000, 300.0, 300.0, 200.0, 200.0, 2000, 100.0, 400.0, 250.0, 1.2, 1.0, 631153.15, 20803.9, 949000.0 
-99.124421, 19.454938, 51.38, 0.0, 2.0, 0.91, 0.91, 1.0, 4.0, 4.0, 4.0, 4.0, 4.0, 3.0, 5.0, 1.0, 5.0, 2000, 320.0, 340.0, 700.0, 320.0, 1050.0, 300.0, 900.0, 600.0, 1.2, 1.0, 567727.84, 16369.71, 841000.0 
-99.1245361, 19.4558311, 59.13, 0.0, 2.0, 0.91, 0.91, 1.0, 3.0, 4.0, 4.0, 4.0, 4.0, 3.0, 6.0, 1.0, 1.0, 1500.0, 1000.0, 150.0, 1500.0, 1265.0, 1500.0, 400.0, 1000.0, 200.0, 1.0, 1.0, 561840.61, 14460.0, 855000.0 
-99.1198944, 19.45305, 58.04, 1.0, 2.0, 1.0, 1.0, 1.0, 3.0, 3.0, 4.0, 4.0, 4.0, 3.0, 4.0, 2.0, 2.0, 2000, 300.0, 300.0, 200.0, 200.0, 2000, 100.0, 400.0, 250.0, 1.2, 1.0, 852360.16, 22516.55, 1307000.0 
-99.1254306, 19.4406639, 48.46, 0.0, 1.0, 0.75, 0.75, 1.0, 3.0, 4.0, 4.0, 4.0, 4.0, 3.0, 5.0, 1.0, 5.0, 2000, 1406.0, 1406.0, 494.0, 152.0, 1672.0, 152.0, 1672.0, 342.0, 1.0, 1.0, 401388.39, 9924.15, 481000.0 
-99.1258806, 19.4502972, 46.45, 0.0, 2.0, 0.9, 0.9, 1.0, 3.0, 4.0, 4.0, 3.0, 4.0, 3.0, 5.0, 2.0, 3.0, 500.0, 2000, 1000.0, 400.0, 1000.0, 500.0, 2000, 500.0, 800.0, 1.0, 1.0, 444470.48, 11775.99, 547000.0 
-99.118422, 19.45196, 54.73, 1.0, 2.0, 0.92, 0.92, 1.0, 3.0, 4.0, 4.0, 4.0, 4.0, 3.0, 4.0, 1.0, 2.0, 2000.0, 100.0, 100.0, 500.0, 100.0, 500.0, 100.0, 700.0, 300.0, 1.0, 1.0, 743117.72, 15167.02, 832000.0 
-99.12313, 19.453176, 70.08, 1.0, 3.0, 0.7, 0.7, 1.0, 3.0, 4.0, 4.0, 4.0, 4.0, 3.0, 6.0, 2.0, 2.0, 1000.0, 500.0, 500.0, 1000.0, 500.0, 2000.0, 500.0, 1000.0, 1000.0, 1.0, 1.0, 830404.0, 12141.0, 851000.0 
-99.110497, 19.44716, 118.28, 0.0, 2.0, 0.81, 0.81, 1.0, 3.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 2.0, 5.0, 2000.0, 500.0, 500.0, 500.0, 500.0, 1500.0, 500.0, 1000.0, 500.0, 1.0, 1.0, 1159044.36, 11209.1, 1236000.0 
