LONGITUD, LATITUD, SUPERFICIE_VENDIBLE, NUMERO_ESTACIONAMIENTOS, NUMERO_RECAMARAS, FACTOR_RESULTANTE_PRIVATIVAS, FACTOR_EDAD_PRIVATIVAS, FACTOR_CONSERVACION_PRIVATIVAS, CVE_NIVEL_INFRAESTR_URBANA, CVE_NIVEL_EQUIPAMIENTO_URBANO, CVE_CLASE_INMUEBLE, CVE_CLASE_GENERAL_INMUEBLES_ZONA, CVE_NIVEL_SOCIO_ECONOMICO_ZONA, CVE_CLASIFICACION_ZONA, CVE_DENSIDAD_POBLACION, CVE_REF_PROXIMIDAD_URBANA, CVE_UBICACION_INMUEBLE_TERRENO, DISTANCIA_UNIVERSIDAD, DISTANCIA_CENTRO_DEPORTIVO, DISTANCIA_CANCHAS_DEPORTIVAS, DISTANCIA_MERCADOS, DISTANCIA_PARQUES, DISTANCIA_PLAZASPUBLICAS, DISTANCIA_JARDINES, DISTANCIA_SUPERMERCADOS, DISTANCIA_IGLESIA, FZO, FFR, IMPORTE_TOTAL_ENFOQUE_DE_COSTOS, VALOR_COMPARATIVO_INMUEBLE_M2, IMPORTE_VALOR_CONCLUIDO 
-99.1255241, 19.5140851, 86.0, 1.0, 3.0, 0.67, 0.67, 1.0, 4.0, 4.0, 4.0, 4.0, 4.0, 3.0, 4.0, 1.0, 5.0, 200.0, 2000.0, 100.0, 1000.0, 400.0, 1500.0, 300.0, 1000.0, 800.0, 1.0, 1.0, 776903.2, 10311.72, 798000.0 
-99.129953, 19.504963, 61.61, 1.0, 3.0, 0.6, 0.6, 1.0, 3.0, 4.0, 4.0, 4.0, 4.0, 3.0, 5.0, 1.0, 1.0, 350.0, 370.0, 370.0, 500.0, 500.0, 600.0, 350.0, 250.0, 350.0, 1.2, 1.0, 831863.39, 14737.23, 908000.0 
-99.1255241, 19.5140851, 86.0, 1.0, 3.0, 0.67, 0.67, 1.0, 4.0, 4.0, 4.0, 4.0, 4.0, 3.0, 4.0, 1.0, 5.0, 200.0, 2000.0, 100.0, 1000.0, 400.0, 1500.0, 300.0, 1000.0, 800.0, 1.0, 1.0, 776903.2, 10311.72, 798000.0 
-99.1312278, 19.5053056, 69.77, 1.0, 2.0, 0.98, 0.98, 1.0, 3.0, 4.0, 4.0, 4.0, 4.0, 3.0, 4.0, 2.0, 5.0, 1500.0, 1500.0, 1200.0, 1500.0, 1200.0, 1500.0, 1200.0, 1800.0, 1500.0, 1.0, 1.0, 811480.58, 11834.07, 826000.0 
-99.1251417, 19.5039611, 104.5, 0.0, 3.0, 0.96, 0.96, 1.0, 3.0, 4.0, 4.0, 4.0, 4.0, 3.0, 4.0, 2.0, 5.0, 1200.0, 2000.0, 1400.0, 700.0, 1300.0, 2000.0, 300.0, 1600.0, 620.0, 1.0, 1.0, 1692033.15, 21376.76, 2234000.0 
-99.128161, 19.494967, 119.67, 0.0, 3.0, 0.85, 0.85, 1.0, 3.0, 4.0, 4.0, 4.0, 4.0, 3.0, 5.0, 2.0, 2.0, 1200.0, 50.0, 50.0, 1000.0, 50.0, 1000.0, 50.0, 1000.0, 250.0, 1.0, 1.0, 2075619.29, 20097.77, 2405000.0 
-99.131131, 19.505387, 69.07, 1.0, 3.0, 0.75, 0.75, 1.0, 3.0, 4.0, 4.0, 4.0, 4.0, 3.0, 4.0, 1.0, 2.0, 350.0, 850.0, 750.0, 1000.0, 1600.0, 1500.0, 100.0, 1500.0, 800.0, 1.2, 1.0, 1184377.21, 21483.13, 1485000.0 
-99.131362, 19.496869, 98.83, 1.0, 3.0, 0.9, 0.9, 1.0, 4.0, 4.0, 4.0, 4.0, 4.0, 3.0, 4.0, 1.0, 4.0, 480.0, 850.0, 800.0, 590.0, 130.0, 150.0, 130.0, 1400.0, 550.0, 1.0, 1.0, 1428744.39, 21316.35, 2107000.0 
-99.129953, 19.504963, 61.61, 1.0, 3.0, 0.6, 0.6, 1.0, 3.0, 4.0, 4.0, 4.0, 4.0, 3.0, 5.0, 1.0, 1.0, 350.0, 370.0, 370.0, 500.0, 500.0, 600.0, 350.0, 250.0, 350.0, 1.2, 1.0, 794276.44, 13861.71, 854019.95 
-99.134023, 19.506758, 94.14, 1.0, 3.0, 0.6, 0.6, 1.0, 3.0, 4.0, 4.0, 4.0, 4.0, 3.0, 5.0, 2.0, 4.0, 100.0, 100.0, 100.0, 500.0, 100.0, 500.0, 100.0, 500.0, 500.0, 1.2, 1.0, 1733167.01, 18821.05, 1772000.0 
