Fecha_experimento,Clave_experimento,Archivo_CSV_ejemplos,CP,Tiempo_entrenamiento,N_entrenamiento,N_pruebas,EPOCHS,N_neuronas_entrada,N_capas_ocultas,N_neuronas_ocultas,N_neuronas_salida,Promedio_costo_total,Error_promedio_costo_total,Promedio_costo_m2,Error_promedio_costo_m2,Error_min_costo_total,Error_max_costo_total,Error_varianza_costo_total,Error_desviacion_std_costo_total,Error_min_costo_m2,Error_max_costo_m2,Error_varianza_costo_m2,Error_desviacion_std_costo_m2
27/09/2016,cdmx_abril_2015-03103-03100-03104-03200-03230-03240_N80_E500_10fold1_L1_H31,cdmx_abril_2015,-03103-03100-03104-03200-03230-03240,19.611961126327515,72,8,500,35,1,31,2,3131633.4026388889,946007.59207117208,29064.086666666666,3758.0176262787563,24943.715997701278,4690412.057243811,1024208255092.8789,1012031.7460894588,45.474036680723657,14251.376026209282,8674059.276004754,2945.1755934077605
27/09/2016,cdmx_abril_2015-03103-03100-03104-03200-03230-03240_N80_E500_10fold2_L1_H31,cdmx_abril_2015,-03103-03100-03104-03200-03230-03240,19.513803958892822,72,8,500,35,1,31,2,3192310.7302777781,937455.76071174571,28933.820416666669,3169.4140922213101,23293.044544530567,4192382.9447651738,800871906688.24854,894914.4689232869,22.000368797445844,10706.722314782499,5663264.1285776971,2379.761359585809
27/09/2016,cdmx_abril_2015-03103-03100-03104-03200-03230-03240_N80_E500_10fold3_L1_H31,cdmx_abril_2015,-03103-03100-03104-03200-03230-03240,26.70672583580017,72,8,500,35,1,31,2,3156379.3809722224,1017590.7423487403,29175.294444444447,4037.8888800785185,5930.8420606818981,4674452.1122006159,1084304219698.1519,1041299.2940063638,23.954961001341871,9621.9785788649278,8544775.7306713387,2923.1448357328
27/09/2016,cdmx_abril_2015-03103-03100-03104-03200-03230-03240_N80_E500_10fold4_L1_H31,cdmx_abril_2015,-03103-03100-03104-03200-03230-03240,19.44009780883789,72,8,500,35,1,31,2,3161577.8118055556,837707.21156625799,29441.04791666667,3286.2354656321736,16896.00810899213,4239803.6176619129,652571278957.32959,807818.8404322652,4.5522073135689425,11975.215873021391,7252946.8065794371,2693.129556218831
27/09/2016,cdmx_abril_2015-03103-03100-03104-03200-03230-03240_N80_E500_10fold5_L1_H31,cdmx_abril_2015,-03103-03100-03104-03200-03230-03240,18.937188148498535,72,8,500,35,1,31,2,3252447.0838888888,875603.12766883499,29175.348055555558,3172.0340136744603,9847.4098102874123,3988505.7825463628,767343021401.34607,875981.1763966997,5.8873664712737082,9680.1486837562043,7851368.6195580699,2802.02937521327
27/09/2016,cdmx_abril_2015-03103-03100-03104-03200-03230-03240_N80_E500_10fold6_L1_H31,cdmx_abril_2015,-03103-03100-03104-03200-03230-03240,19.402029037475586,72,8,500,35,1,31,2,3199458.7877777778,983530.02909121499,29606.940833333338,3876.0076441603837,3801.9018441522494,4999209.8983642841,927159918854.61975,962891.4366919148,61.645035497473145,14420.196945655947,10495645.18334271,3239.698316717578
27/09/2016,cdmx_abril_2015-03103-03100-03104-03200-03230-03240_N80_E500_10fold7_L1_H31,cdmx_abril_2015,-03103-03100-03104-03200-03230-03240,18.730513095855713,72,8,500,35,1,31,2,3228891.3181944443,898711.3382700287,29476.436944444446,3900.4673441372411,7524.2660283921286,4446309.7591254739,783393458466.76355,885095.1691579632,5.7217333704466,11100.058108325646,8450361.2049648352,2906.9504992285015
27/09/2016,cdmx_abril_2015-03103-03100-03104-03200-03230-03240_N80_E500_10fold8_L1_H31,cdmx_abril_2015,-03103-03100-03104-03200-03230-03240,18.453471183776855,72,8,500,35,1,31,2,3097800.2308333335,910711.6123065931,29619.943888888887,3922.1665673903212,2747.9370532971807,4095623.1550603937,751293369263.9281,866771.8092231243,14.701358608966984,10834.704375803634,7957956.1561341118,2820.9849620538766
27/09/2016,cdmx_abril_2015-03103-03100-03104-03200-03230-03240_N80_E500_10fold9_L1_H31,cdmx_abril_2015,-03103-03100-03104-03200-03230-03240,19.47813105583191,72,8,500,35,1,31,2,3195317.5198611114,898620.47203816054,29205.686250000002,3635.7113114672734,5787.2591400318779,4101384.9169592145,687135409026.56458,828936.3118036056,105.89782648625624,9160.3548683174886,7624007.3856705874,2761.1605142893427
27/09/2016,cdmx_abril_2015-03103-03100-03104-03200-03230-03240_N80_E500_10fold0_L1_H32,cdmx_abril_2015,-03103-03100-03104-03200-03230-03240,20.708938121795654,72,8,500,35,1,32,2,3188878.8987500002,986706.94253711542,29237.732083333332,3808.9832802689634,13779.614352687728,3489744.5064207148,704067641011.48376,839087.3858016719,84.37237219794406,10824.96642114058,9992730.786740154,3161.1280876832807
27/09/2016,cdmx_abril_2015-03103-03100-03104-03200-03230-03240_N80_E500_10fold1_L1_H32,cdmx_abril_2015,-03103-03100-03104-03200-03230-03240,20.650979042053223,72,8,500,35,1,32,2,3131633.4026388889,1162854.3460611629,29064.086666666666,3202.5168567240544,40573.591053119861,3294537.7171402965,549137319311.03973,741038.0012597463,162.41779840740855,11116.73914598643,6494146.0433577029,2548.3614428408114
27/09/2016,cdmx_abril_2015-03103-03100-03104-03200-03230-03240_N80_E500_10fold2_L1_H32,cdmx_abril_2015,-03103-03100-03104-03200-03230-03240,19.859889030456543,72,8,500,35,1,32,2,3192310.7302777781,984627.99481500522,28933.820416666669,3765.5326716593254,3384.8983902926557,4474782.7640046841,776212843814.64331,881029.4227860062,190.12138050699286,13522.91271989222,11132893.219884643,3336.5990499136456
27/09/2016,cdmx_abril_2015-03103-03100-03104-03200-03230-03240_N80_E500_10fold3_L1_H32,cdmx_abril_2015,-03103-03100-03104-03200-03230-03240,19.41991901397705,72,8,500,35,1,32,2,3156379.3809722224,929320.16988516913,29175.294444444447,3810.0913355794223,17252.43521498004,4221221.6971001504,969812649562.82214,984790.6628125706,164.5873611646457,15364.670505103311,11507256.646500349,3392.2347569854815
27/09/2016,cdmx_abril_2015-03103-03100-03104-03200-03230-03240_N80_E500_10fold4_L1_H32,cdmx_abril_2015,-03103-03100-03104-03200-03230-03240,19.76162815093994,72,8,500,35,1,32,2,3161577.8118055556,813316.41191959637,29441.04791666667,4011.555177313815,5264.1263221129775,4118798.1767510166,533847990857.44043,730649.0202945875,77.966082940736669,12231.731181873125,8170992.0353766102,2858.494714946419
27/09/2016,cdmx_abril_2015-03103-03100-03104-03200-03230-03240_N80_E500_10fold5_L1_H32,cdmx_abril_2015,-03103-03100-03104-03200-03230-03240,19.06900119781494,72,8,500,35,1,32,2,3252447.0838888888,961439.3863024161,29175.348055555558,3840.6721885260931,17721.105340567417,4183034.5671350965,830744033556.03027,911451.6079068764,3.393525819574279,12241.932321203289,8361301.2115770066,2891.5914669221524
27/09/2016,cdmx_abril_2015-03103-03100-03104-03200-03230-03240_N80_E500_10fold6_L1_H32,cdmx_abril_2015,-03103-03100-03104-03200-03230-03240,19.22769021987915,72,8,500,35,1,32,2,3199458.7877777778,904422.21874174313,29606.940833333338,3216.463992172085,8860.5734146935865,4191706.3760660719,770928085365.29871,878025.1052021796,24.10652108735303,13657.436521087353,8769655.6814997941,2961.360444373463
27/09/2016,cdmx_abril_2015-03103-03100-03104-03200-03230-03240_N80_E500_10fold7_L1_H32,cdmx_abril_2015,-03103-03100-03104-03200-03230-03240,19.19783902168274,72,8,500,35,1,32,2,3228891.3181944443,910874.92020260193,29476.436944444446,3244.9631397229068,7840.3441071710549,3934653.8823161861,816710080414.18762,903720.1338988679,119.7948353388274,9206.2148907208393,5566382.5742441462,2359.318243528021
27/09/2016,cdmx_abril_2015-03103-03100-03104-03200-03230-03240_N80_E500_10fold8_L1_H32,cdmx_abril_2015,-03103-03100-03104-03200-03230-03240,20.45105791091919,72,8,500,35,1,32,2,3097800.2308333335,807857.56803092791,29619.943888888887,3342.0805514938174,1954.911693465896,4146249.2238216801,800581747816.70557,894752.338816002,4.1559322410685127,11922.161003417907,8331573.8796864403,2886.446583549822
27/09/2016,cdmx_abril_2015-03103-03100-03104-03200-03230-03240_N80_E500_10fold9_L1_H32,cdmx_abril_2015,-03103-03100-03104-03200-03230-03240,20.4340500831604,72,8,500,35,1,32,2,3195317.5198611114,1010323.1200322583,29205.686250000002,4161.3701158644808,10154.089718421921,4132335.7307732161,724394824168.31628,851113.8726212352,1.8438952198448533,11460.706599789901,10459281.522516372,3234.0812485953984
27/09/2016,cdmx_abril_2015-03103-03100-03104-03200-03230-03240_N80_E500_10fold0_L1_H33,cdmx_abril_2015,-03103-03100-03104-03200-03230-03240,19.754703044891357,72,8,500,35,1,33,2,3188878.8987500002,912104.81524976459,29237.732083333332,3636.4155622568737,10929.293773382902,3884359.7310079671,634804474148.98279,796746.1792496922,115.7281323434654,10334.767236775609,7502010.3565983819,2738.979802152324
27/09/2016,cdmx_abril_2015-03103-03100-03104-03200-03230-03240_N80_E500_10fold1_L1_H33,cdmx_abril_2015,-03103-03100-03104-03200-03230-03240,21.93526601791382,72,8,500,35,1,33,2,3131633.4026388889,850196.52100447519,29064.086666666666,3758.1630478929455,12340.925698283594,4746768.2013040138,768674579854.66931,876740.8852418538,31.437470928703988,16094.642126559125,8546422.1559571214,2923.426441003283
27/09/2016,cdmx_abril_2015-03103-03100-03104-03200-03230-03240_N80_E500_10fold2_L1_H33,cdmx_abril_2015,-03103-03100-03104-03200-03230-03240,23.200058937072754,72,8,500,35,1,33,2,3192310.7302777781,920287.95655710483,28933.820416666669,3462.0484124820755,5174.894090956077,3417970.8612957206,560162825749.72034,748440.2619780154,27.159059392593917,9519.4206257643018,6903412.9125010082,2627.434663792995
27/09/2016,cdmx_abril_2015-03103-03100-03104-03200-03230-03240_N80_E500_10fold3_L1_H33,cdmx_abril_2015,-03103-03100-03104-03200-03230-03240,23.09545588493347,72,8,500,35,1,33,2,3156379.3809722224,932270.36854544037,29175.294444444447,4230.1695467426107,33414.966377045959,4119306.985934895,822914893738.62915,907146.5668449774,42.90815219306387,13612.908713277673,11401981.650911391,3376.682047648459
27/09/2016,cdmx_abril_2015-03103-03100-03104-03200-03230-03240_N80_E500_10fold4_L1_H33,cdmx_abril_2015,-03103-03100-03104-03200-03230-03240,22.537918090820312,72,8,500,35,1,33,2,3161577.8118055556,901476.45247102086,29441.04791666667,4118.7722013610646,3727.2559230709448,3550213.8621512335,522732315779.30426,723002.2930664219,135.19324686459004,11793.436256414392,8668787.3280667551,2944.280443175676
27/09/2016,cdmx_abril_2015-03103-03100-03104-03200-03230-03240_N80_E500_10fold5_L1_H33,cdmx_abril_2015,-03103-03100-03104-03200-03230-03240,21.382415056228638,72,8,500,35,1,33,2,3252447.0838888888,958913.71730708866,29175.348055555558,3468.9447216139729,29675.978796186391,4474332.7747965036,644753477272.2605,802965.4271961281,35.712539876734809,12875.359068902973,8307538.6273643784,2882.2801091088245
27/09/2016,cdmx_abril_2015-03103-03100-03104-03200-03230-03240_N80_E500_10fold6_L1_H33,cdmx_abril_2015,-03103-03100-03104-03200-03230-03240,22.783776998519897,72,8,500,35,1,33,2,3199458.7877777778,849519.14286319748,29606.940833333338,3718.7991888555271,18503.593203121331,3476642.3308939533,601123109419.63025,775321.2943158663,51.684903438293986,9807.0549034382966,7003769.4999085786,2646.463583711021
27/09/2016,cdmx_abril_2015-03103-03100-03104-03200-03230-03240_N80_E500_10fold7_L1_H33,cdmx_abril_2015,-03103-03100-03104-03200-03230-03240,23.399749994277954,72,8,500,35,1,33,2,3228891.3181944443,903928.05179789604,29476.436944444446,3257.563935243204,41440.850967323873,4081095.7627040348,776108556928.0376,880970.2361192673,79.807199547241908,11071.721500523377,7206077.217716435,2684.413756803603
27/09/2016,cdmx_abril_2015-03103-03100-03104-03200-03230-03240_N80_E500_10fold8_L1_H33,cdmx_abril_2015,-03103-03100-03104-03200-03230-03240,31.16967797279358,72,8,500,35,1,33,2,3097800.2308333335,859954.36798313481,29619.943888888887,4008.3670815388427,1813.460341026308,4320222.3464651238,793627770733.16248,890857.8847005635,20.914113055820053,12957.56603876681,10235061.107575603,3199.228204985634
27/09/2016,cdmx_abril_2015-03103-03100-03104-03200-03230-03240_N80_E500_10fold9_L1_H33,cdmx_abril_2015,-03103-03100-03104-03200-03230-03240,21.41898798942566,72,8,500,35,1,33,2,3195317.5198611114,876281.21064240974,29205.686250000002,4300.9567728333031,12804.576102069113,4343073.5915324911,787905290438.3175,887640.2933837093,158.1931245302294,13358.966012429544,10108244.674999781,3179.3465798808065
27/09/2016,cdmx_abril_2015-03103-03100-03104-03200-03230-03240_N80_E500_10fold0_L1_H34,cdmx_abril_2015,-03103-03100-03104-03200-03230-03240,20.700134992599487,72,8,500,35,1,34,2,3188878.8987500002,968481.67295306362,29237.732083333332,3726.2311099450217,10168.649286534637,4366434.5865154415,736530302927.08154,858213.4366968869,117.08514173223739,12254.397837340031,7915751.9545782227,2813.4946160563773
27/09/2016,cdmx_abril_2015-03103-03100-03104-03200-03230-03240_N80_E500_10fold1_L1_H34,cdmx_abril_2015,-03103-03100-03104-03200-03230-03240,19.08421802520752,72,8,500,35,1,34,2,3131633.4026388889,902235.66277594981,29064.086666666666,3726.1133653855609,5142.9016039734706,4234483.3375318907,789182114943.88208,888359.2262952427,4.517983703633945,12806.527421865767,7544760.8822727865,2746.772812278581
27/09/2016,cdmx_abril_2015-03103-03100-03104-03200-03230-03240_N80_E500_10fold2_L1_H34,cdmx_abril_2015,-03103-03100-03104-03200-03230-03240,17.941792964935303,72,8,500,35,1,34,2,3192310.7302777781,915079.59845604422,28933.820416666669,4123.6003555059306,5960.4025663174689,3743588.9887534538,693406187375.18787,832710.1460743635,61.623888832047669,13440.318803589778,9431235.2876968458,3071.031632480663
27/09/2016,cdmx_abril_2015-03103-03100-03104-03200-03230-03240_N80_E500_10fold3_L1_H34,cdmx_abril_2015,-03103-03100-03104-03200-03230-03240,17.89100694656372,72,8,500,35,1,34,2,3156379.3809722224,952097.46799427806,29175.294444444447,3838.5488618274426,150.06054200581275,3765591.7641925132,753394328774.10742,867982.9081117366,41.125137606984936,10350.955196575098,9535105.314922601,3087.8965842337725
27/09/2016,cdmx_abril_2015-03103-03100-03104-03200-03230-03240_N80_E500_10fold4_L1_H34,cdmx_abril_2015,-03103-03100-03104-03200-03230-03240,17.8278169631958,72,8,500,35,1,34,2,3161577.8118055556,788946.52377959737,29441.04791666667,3597.091963488107,1660.7337193749845,3561338.476280625,519994328194.44336,721106.322392505,23.1815510348315,12347.164375332148,7779307.9498861236,2789.141077444116
27/09/2016,cdmx_abril_2015-03103-03100-03104-03200-03230-03240_N80_E500_10fold5_L1_H34,cdmx_abril_2015,-03103-03100-03104-03200-03230-03240,18.063895225524902,72,8,500,35,1,34,2,3252447.0838888888,868435.1188894806,29175.348055555558,3049.9937181520122,3462.0999479081947,3637291.0863444009,742156892019.7323,861485.2825322858,11.838457726422348,11248.547034667214,7834426.2116293842,2799.0045036815113
27/09/2016,cdmx_abril_2015-03103-03100-03104-03200-03230-03240_N80_E500_10fold6_L1_H34,cdmx_abril_2015,-03103-03100-03104-03200-03230-03240,17.756190061569214,72,8,500,35,1,34,2,3199458.7877777778,943139.61155795283,29606.940833333338,4213.7800434857309,2457.1378321200609,4550796.5460245442,805367905951.22168,897422.924797011,3.8273323613429966,13553.878093882826,9510929.6375752445,3083.979513157512
27/09/2016,cdmx_abril_2015-03103-03100-03104-03200-03230-03240_N80_E500_10fold7_L1_H34,cdmx_abril_2015,-03103-03100-03104-03200-03230-03240,17.79280996322632,72,8,500,35,1,34,2,3228891.3181944443,1007430.0022491124,29476.436944444446,3892.5030820303291,3378.2997155450284,4155805.9186490001,708377581796.56641,841651.6986239417,1.9049782038273406,13158.462895997704,8419909.1727074217,2901.7079750911225
27/09/2016,cdmx_abril_2015-03103-03100-03104-03200-03230-03240_N80_E500_10fold8_L1_H34,cdmx_abril_2015,-03103-03100-03104-03200-03230-03240,17.654267072677612,72,8,500,35,1,34,2,3097800.2308333335,1134592.2991997381,29619.943888888887,4287.7556742506113,20634.667928907555,5049428.190186806,1021898093028.1571,1010889.7531522204,155.68184306861076,14656.581193425305,12590516.733270936,3548.3118145494113
27/09/2016,cdmx_abril_2015-03103-03100-03104-03200-03230-03240_N80_E500_10fold9_L1_H34,cdmx_abril_2015,-03103-03100-03104-03200-03230-03240,17.714277029037476,72,8,500,35,1,34,2,3195317.5198611114,938711.08209150762,29205.686250000002,3586.2057009609166,48932.862702843267,4468464.0853928141,763146506986.84875,873582.5702169479,57.675904227042338,10774.268184197495,7001749.7296959301,2646.081958234841
27/09/2016,from_-03103-03100-03104-03200-03230-03240_N407_E500_10fold0_L1_H47,from_,-03103-03100-03104-03200-03230-03240,96.51526808738708,367,40,500,35,1,47,2,3216795.267356948,936101.60240412911,29902.744959128067,5074.8041115303859,950.73466323735192,5198316.9053367628,653696742172.49255,808515.146532514,0.65687510365387425,18055.293124896343,14901772.580584144,3860.2814120973285
27/09/2016,from_-03103-03100-03104-03200-03230-03240_N407_E500_10fold1_L1_H47,from_,-03103-03100-03104-03200-03230-03240,95.96802496910095,367,40,500,35,1,47,2,3209204.8929700274,936480.67809224664,29873.167002724793,5479.6768854349612,1224.083339465782,5175499.283339466,636968050740.37463,798102.7820653018,22.12977770249563,18529.919777702497,18821568.900692455,4338.383212752471
27/09/2016,from_-03103-03100-03104-03200-03230-03240_N407_E500_10fold2_L1_H47,from_,-03103-03100-03104-03200-03230-03240,97.61375498771667,367,40,500,35,1,47,2,3229344.5839237054,893502.35491007636,29930.309673024523,4874.2023974124349,7473.3864013003185,5731076.374429699,632090095946.28882,795040.9397925925,14.166249181816966,14930.598712754792,11023072.412106421,3320.1012653391194
27/09/2016,from_-03103-03100-03104-03200-03230-03240_N407_E500_10fold3_L1_H47,from_,-03103-03100-03104-03200-03230-03240,106.08769178390503,367,40,500,35,1,47,2,3227347.2644141689,886561.54111599841,30056.097547683927,4820.861156641894,6366.2072841613553,3857321.8472841615,563911304940.64026,750940.280542095,16.801260191936308,18208.757441595528,12861344.074746454,3586.271611959481
27/09/2016,from_-03103-03100-03104-03200-03230-03240_N407_E500_10fold4_L1_H47,from_,-03103-03100-03104-03200-03230-03240,114.45601797103882,367,40,500,35,1,47,2,3205806.7896730243,885216.07071108231,30035.045803814715,4987.9513459384771,2285.4279349856079,5622499.9318245687,637070840695.79041,798167.1759072721,1.31035270843131,16381.599797302741,14618813.597875426,3823.4557141250407
27/09/2016,from_-03103-03100-03104-03200-03230-03240_N407_E500_10fold5_L1_H47,from_,-03103-03100-03104-03200-03230-03240,113.50996994972229,367,40,500,35,1,47,2,3253010.951362398,1053538.8699185499,30023.85741144414,5110.8806880532447,1791.5953887104988,4780297.2753887102,660175398762.35498,812511.7837683064,0.45680911759700393,18012.098236625985,16218185.046528311,4027.1807814559693
27/09/2016,from_-03103-03100-03104-03200-03230-03240_N407_E500_10fold6_L1_H47,from_,-03103-03100-03104-03200-03230-03240,106.71302795410156,367,40,500,35,1,47,2,3230685.6541416892,842023.97825322393,30187.372261580378,4792.0347447875074,1556.2625822881237,5442089.3982183831,614231537636.27234,783729.2502109847,16.575720311629993,18382.018766651283,13193568.407937627,3632.2951983474068
27/09/2016,from_-03103-03100-03104-03200-03230-03240_N407_E500_10fold7_L1_H47,from_,-03103-03100-03104-03200-03230-03240,108.70541596412659,367,40,500,35,1,47,2,3227569.3897547685,898369.96654972713,30123.590163487737,5050.6447982903674,4848.7426227829419,5242991.2573772166,604660562910.69202,777599.2302662677,35.277032267542381,19184.545374766549,11945077.926431978,3456.165205315275
27/09/2016,from_-03103-03100-03104-03200-03230-03240_N407_E500_10fold8_L1_H47,from_,-03103-03100-03104-03200-03230-03240,103.43047308921814,367,40,500,35,1,47,2,3224711.1542234328,889272.75542130135,30052.629727520434,5448.7313885888207,2282.9261089763604,5768222.9261089768,679212631685.37964,824143.5746794242,40.970472466698993,21641.671093394929,12382472.102255626,3518.873697968659
27/09/2016,from_-03103-03100-03104-03200-03230-03240_N407_E500_10fold9_L1_H47,from_,-03103-03100-03104-03200-03230-03240,106.49751710891724,367,40,500,35,1,47,2,3234248.9532697545,902259.07864996977,29868.565585831064,5722.4540363298283,3532.0431020292453,5167068.4794830866,626835289289.14148,791729.3030380658,17.222627089038724,22393.282627089036,12717695.622706197,3566.187827737933
27/09/2016,from_-03103-03100-03104-03200-03230-03240_N407_E500_10fold0_L1_H48,from_,-03103-03100-03104-03200-03230-03240,122.33837413787842,367,40,500,35,1,48,2,3216795.267356948,923332.08128336142,29902.744959128067,5802.1342303187712,5482.9358966164291,5995344.7394926315,670578545075.29602,818888.6035812784,81.663872346751305,22857.864171514255,12940403.333783839,3597.277211139536
27/09/2016,from_-03103-03100-03104-03200-03230-03240_N407_E500_10fold1_L1_H48,from_,-03103-03100-03104-03200-03230-03240,113.2426278591156,367,40,500,35,1,48,2,3209204.8929700274,1038703.2145632842,29873.167002724793,5762.8330322637185,140.6518637756817,5848243.7647760306,830335601699.93286,911227.5246610655,77.735348650676315,22298.324651349321,13034432.337287646,3610.3230239533477
27/09/2016,from_-03103-03100-03104-03200-03230-03240_N407_E500_10fold2_L1_H48,from_,-03103-03100-03104-03200-03230-03240,108.83196997642517,367,40,500,35,1,48,2,3229344.5839237054,889673.75283322867,29930.309673024523,4852.4428489964712,3466.1319002811797,5707959.9704089276,693527996878.12195,832783.2832604903,6.525641175761848,15645.20480240468,12850207.972917918,3584.7186741664846
27/09/2016,from_-03103-03100-03104-03200-03230-03240_N407_E500_10fold3_L1_H48,from_,-03103-03100-03104-03200-03230-03240,103.27880501747131,367,40,500,35,1,48,2,3227347.2644141689,863378.78341724956,30056.097547683927,4865.8655038734505,867.37431143922731,4402127.2343114391,598216103646.54016,773444.3119233215,11.540627711146954,18540.862306797681,13506023.506641239,3675.0542181906976
27/09/2016,from_-03103-03100-03104-03200-03230-03240_N407_E500_10fold4_L1_H48,from_,-03103-03100-03104-03200-03230-03240,112.87571811676025,367,40,500,35,1,48,2,3205806.7896730243,958040.35239234578,30035.045803814715,4878.1793395375607,1021.7872338541783,4553884.894345494,621717131548.98328,788490.4130989693,4.9077714781778923,18436.957771478174,13128702.345869582,3623.3551227929042
27/09/2016,from_-03103-03100-03104-03200-03230-03240_N407_E500_10fold5_L1_H48,from_,-03103-03100-03104-03200-03230-03240,102.159677028656,367,40,500,35,1,48,2,3253010.951362398,874289.48794882011,30023.85741144414,4987.3637359418044,3928.7360150050372,5475387.3864935869,645283011977.0155,803295.0964477597,9.497423082437308,18959.64097938731,10777505.192703649,3282.9110851047503
27/09/2016,from_-03103-03100-03104-03200-03230-03240_N407_E500_10fold6_L1_H48,from_,-03103-03100-03104-03200-03230-03240,101.37560105323792,367,40,500,35,1,48,2,3230685.6541416892,841654.96071710333,30187.372261580378,5307.8296175431542,2950.820906621404,5508935.2330266135,579142684649.06995,761014.2473364542,5.1367438342604146,21350.313256165737,11327169.32716107,3365.586030271856
27/09/2016,from_-03103-03100-03104-03200-03230-03240_N407_E500_10fold7_L1_H48,from_,-03103-03100-03104-03200-03230-03240,103.4731171131134,367,40,500,35,1,48,2,3227569.3897547685,863301.96205168299,30123.590163487737,5511.5344001367794,1218.2973925168626,5507190.312607483,593837116943.29944,770608.2772351329,12.689186860610789,17212.689186860611,20612656.079292029,4540.116306802286
27/09/2016,from_-03103-03100-03104-03200-03230-03240_N407_E500_10fold8_L1_H48,from_,-03103-03100-03104-03200-03230-03240,105.46517705917358,367,40,500,35,1,48,2,3224711.1542234328,1072133.8879279615,30052.629727520434,4959.2257329249678,10098.156113020144,4724770.7756341305,652507895890.76831,807779.6084890781,7.7739288629236398,17029.406071137077,14477067.63052113,3804.874193783696
27/09/2016,from_-03103-03100-03104-03200-03230-03240_N407_E500_10fold9_L1_H48,from_,-03103-03100-03104-03200-03230-03240,102.93354606628418,367,40,500,35,1,48,2,3234248.9532697545,870613.35209529474,29868.565585831064,5486.6803546314204,3242.3866025325842,5661658.7966025323,621936167048.27283,788629.2963416163,5.0646844028742635,21901.484684402873,11664110.848778959,3415.2761013978006
27/09/2016,from_-03103-03100-03104-03200-03230-03240_N407_E500_10fold0_L1_H49,from_,-03103-03100-03104-03200-03230-03240,97.47825407981873,367,40,500,35,1,49,2,3216795.267356948,907334.58991811029,29902.744959128067,4900.686977895326,4261.3294645911083,5271671.1540608853,607118841687.47754,779178.3118692907,11.505778330436442,18380.714221669561,12903139.010753751,3592.093959065346
27/09/2016,from_-03103-03100-03104-03200-03230-03240_N407_E500_10fold1_L1_H49,from_,-03103-03100-03104-03200-03230-03240,106.10268902778625,367,40,500,35,1,49,2,3209204.8929700274,879955.99406092986,29873.167002724793,4933.7883190016682,1703.913611356169,5103619.546381562,615455254557.1001,784509.56307562,14.620399281677237,19782.656452573869,12023217.592884023,3467.451166618504
27/09/2016,from_-03103-03100-03104-03200-03230-03240_N407_E500_10fold2_L1_H49,from_,-03103-03100-03104-03200-03230-03240,98.69454407691956,367,40,500,35,1,49,2,3229344.5839237054,875233.45778946136,29930.309673024523,4937.9821057092413,516.75423219427466,5402049.7542321943,651514421467.151,807164.4327317396,3.21553124118509,14922.615531241185,11648293.741763478,3412.9596747930495
27/09/2016,from_-03103-03100-03104-03200-03230-03240_N407_E500_10fold3_L1_H49,from_,-03103-03100-03104-03200-03230-03240,97.10721111297607,367,40,500,35,1,49,2,3227347.2644141689,885177.55753696465,30056.097547683927,4913.7437111769877,14310.228971295524,3949124.9710287047,575418750563.3678,758563.6100969831,140.98313558502559,18488.763135585021,12278450.741632061,3504.0620345011102
27/09/2016,from_-03103-03100-03104-03200-03230-03240_N407_E500_10fold4_L1_H49,from_,-03103-03100-03104-03200-03230-03240,105.05850791931152,367,40,500,35,1,49,2,3205806.7896730243,973977.26462812314,30035.045803814715,4880.5414451707511,1101.5487614106387,4921713.6351691457,632393110876.6593,795231.4825738851,55.851036871463293,18598.417670071256,12149859.069268432,3485.6647958844856
27/09/2016,from_-03103-03100-03104-03200-03230-03240_N407_E500_10fold5_L1_H49,from_,-03103-03100-03104-03200-03230-03240,103.12755584716797,367,40,500,35,1,49,2,3253010.951362398,932726.56021899567,30023.85741144414,4877.7288182197635,372.71017084969208,4126188.5928406892,536206701389.70007,732261.3613933894,22.841071446895512,16358.725263093496,14965182.683830641,3868.4858386493597
27/09/2016,from_-03103-03100-03104-03200-03230-03240_N407_E500_10fold6_L1_H49,from_,-03103-03100-03104-03200-03230-03240,97.54681777954102,367,40,500,35,1,49,2,3230685.6541416892,840630.36394425959,30187.372261580378,4982.8299160628667,5918.0174012701027,5358793.9825987294,594384958455.24146,770963.655729141,4.2761422804032918,20201.52576982617,11238638.557290744,3352.4078745419306
27/09/2016,from_-03103-03100-03104-03200-03230-03240_N407_E500_10fold7_L1_H49,from_,-03103-03100-03104-03200-03230-03240,101.18876314163208,367,40,500,35,1,49,2,3227569.3897547685,826187.52035912906,30123.590163487737,4946.5918187831139,4910.6061332821846,5523964.393636575,568000478833.42773,753658.0649295991,35.971365412602609,19752.0813654126,12279851.72153745,3504.2619367760526
27/09/2016,from_-03103-03100-03104-03200-03230-03240_N407_E500_10fold8_L1_H49,from_,-03103-03100-03104-03200-03230-03240,99.96274018287659,367,40,500,35,1,49,2,3224711.1542234328,926277.28556844371,30052.629727520434,4935.6667813188214,442.90482666762546,5928842.9616044834,708109108558.87061,841492.1916208555,1.508559305460949,18743.569734217352,12600631.505582487,3549.7368220168782
27/09/2016,from_-03103-03100-03104-03200-03230-03240_N407_E500_10fold9_L1_H49,from_,-03103-03100-03104-03200-03230-03240,103.7683458328247,367,40,500,35,1,49,2,3234248.9532697545,976951.55545815558,29868.565585831064,5121.9949267834245,972.02304565394297,4945214.837287318,634442775184.90869,796519.161844151,11.16432587592135,17095.875674124072,16343827.232595064,4042.7499591979545
