@RELATION avaluosinmuebles_departamentos_nivel_medio_entidad_cdmx_61_de_347
@ATTRIBUTE LONGITUD NUMERIC 
@ATTRIBUTE LATITUD NUMERIC 
@ATTRIBUTE CLAVE_ENTIDAD_FEDERATIVA_UBICACION_INMUEBLE NUMERIC 
@ATTRIBUTE CLAVE_MUNICIPIO_UBICACION_INMUEBLE NUMERIC 
@ATTRIBUTE CAT_TIPO_INMUEBLE NUMERIC 
@ATTRIBUTE CVE_NIVEL_INFRAESTR_URBANA NUMERIC 
@ATTRIBUTE CVE_NIVEL_EQUIPAMIENTO_URBANO NUMERIC 
@ATTRIBUTE CVE_CLASE_INMUEBLE NUMERIC 
@ATTRIBUTE CVE_USO_CONSTRUCCION NUMERIC 
@ATTRIBUTE FACTOR_RESULTANTE_PRIVATIVAS NUMERIC 
@ATTRIBUTE FACTOR_EDAD_PRIVATIVAS NUMERIC 
@ATTRIBUTE FACTOR_CONSERVACION_PRIVATIVAS NUMERIC 
@ATTRIBUTE CVE_CLASE_GENERAL_INMUEBLES_ZONA NUMERIC 
@ATTRIBUTE CVE_NIVEL_SOCIO_ECONOMICO_ZONA NUMERIC 
@ATTRIBUTE CVE_CLASIFICACION_ZONA NUMERIC 
@ATTRIBUTE CVE_DENSIDAD_POBLACION NUMERIC 
@ATTRIBUTE CVE_REF_PROXIMIDAD_URBANA NUMERIC 
@ATTRIBUTE CVE_UBICACION_INMUEBLE_TERRENO NUMERIC 
@ATTRIBUTE DISTANCIA_UNIVERSIDAD NUMERIC 
@ATTRIBUTE DISTANCIA_CENTRO_DEPORTIVO NUMERIC 
@ATTRIBUTE DISTANCIA_CANCHAS_DEPORTIVAS NUMERIC 
@ATTRIBUTE DISTANCIA_MERCADOS NUMERIC 
@ATTRIBUTE DISTANCIA_PARQUES NUMERIC 
@ATTRIBUTE DISTANCIA_PLAZASPUBLICAS NUMERIC 
@ATTRIBUTE DISTANCIA_JARDINES NUMERIC 
@ATTRIBUTE DISTANCIA_SUPERMERCADOS NUMERIC 
@ATTRIBUTE DISTANCIA_IGLESIA NUMERIC 
@ATTRIBUTE NUMERO_ESTACIONAMIENTOS NUMERIC 
@ATTRIBUTE NUMERO_RECAMARAS NUMERIC 
@ATTRIBUTE SUPERFICIE_VENDIBLE NUMERIC 
@ATTRIBUTE FZO NUMERIC 
@ATTRIBUTE FFR NUMERIC 
@ATTRIBUTE GRADO_TERMINACION_OBRA NUMERIC 
@ATTRIBUTE IMPORTE_TOTAL_ENFOQUE_DE_COSTOS NUMERIC 
@ATTRIBUTE VALOR_COMPARATIVO_INMUEBLE_M2 NUMERIC 
@ATTRIBUTE IMPORTE_VALOR_CONCLUIDO NUMERIC 
@DATA 
-99.155412, 19.464588, 09, 002, 4, 4, 4.0, 4.0, 1.0, 1.0, 1.0, 1.0, 4.0, 4.0, 3.0, 3.0, 1, 3, 2000.0, 2000.0, 1000.0, 500.0, 1000.0, 1000.0, 1000.0, 700.0, 500.0, 1.0, 2.0, 60.6, 1.20, 1.00, 100.0, 996620.4, 23147.47, 1400000.0 
-99.155413, 19.464589, 09, 002, 4, 4, 4.0, 4.0, 1.0, 1.0, 1.0, 1.0, 4.0, 4.0, 3.0, 3.0, 1, 3, 2000.0, 2000.0, 1000.0, 500.0, 1000.0, 1000.0, 1000.0, 700.0, 500.0, 1.0, 2.0, 57.35, 1.20, 1.00, 100.0, 947244.74, 23344.12, 1336000.0 
-99.15605, 19.4655888, 09, 002, 4, 3, 4.0, 4.0, 1.0, 1.0, 1.0, 1.0, 4.0, 4.0, 4.0, 3.0, 2, 5, 1200.0, 1500.0, 400.0, 600.0, 400.0, 1000.0, 200.0, 300.0, 800.0, 1.0, 2.0, 54.69, 1.20, 1.00, 100.0, 932112.83, 25500.0, 1395000.0 
-99.155414, 19.464586, 09, 002, 4, 4, 4.0, 4.0, 1.0, 1.0, 1.0, 1.0, 4.0, 4.0, 3.0, 3.0, 1, 3, 2000.0, 2000.0, 1000.0, 500.0, 1000.0, 1000.0, 1000.0, 700.0, 500.0, 1.0, 2.0, 65.77, 1.20, 1.00, 100.0, 1071820.4, 22878.02, 1506000.0 
-99.1554722, 19.4644444, 09, 002, 4, 4, 4.0, 4.0, 1.0, 1.0, 1.0, 1.0, 4.0, 4.0, 3.0, 3.0, 1, 5, 2000.0, 1000.0, 500.0, 1500.0, 400.0, 1000.0, 500.0, 1500.0, 1000.0, 1.0, 2.0, 58.01, 1.20, 1.00, 100.0, 1183783.92, 26000.0, 1508000.0 
-99.1562027, 19.464725, 09, 002, 4, 3, 4.0, 4.0, 1.0, 0.97, 0.99, 0.98, 4.0, 4.0, 4.0, 3.0, 2, 5, 1200.0, 1500.0, 400.0, 600.0, 400.0, 1000.0, 200.0, 300.0, 800.0, 1.0, 2.0, 64.43, 1.20, 1.00, 100.0, 1180365.0, 23950.0, 1543000.0 
-99.155411, 19.464587, 09, 002, 4, 4, 4.0, 4.0, 1.0, 1.0, 1.0, 1.0, 4.0, 4.0, 3.0, 3.0, 1, 3, 2000.0, 2000.0, 1000.0, 500.0, 1000.0, 1000.0, 1000.0, 700.0, 500.0, 2.0, 2.0, 72.04, 1.20, 1.00, 100.0, 1261748.0, 24198.83, 1743000.0 
-99.155451, 19.464585, 09, 002, 4, 4, 4.0, 4.0, 1.0, 1.0, 1.0, 1.0, 4.0, 4.0, 3.0, 3.0, 1, 3, 2000.0, 2000.0, 1000.0, 500.0, 1000.0, 1000.0, 1000.0, 700.0, 500.0, 2.0, 2.0, 67.16, 1.20, 1.00, 100.0, 1191628.8, 24431.88, 1639000.0 
-99.155457, 19.464588, 09, 002, 4, 4, 4.0, 4.0, 1.0, 1.0, 1.0, 1.0, 4.0, 4.0, 3.0, 3.0, 1, 3, 2000.0, 2000.0, 1000.0, 500.0, 1000.0, 1000.0, 1000.0, 700.0, 500.0, 2.0, 2.0, 58.01, 1.20, 1.00, 100.0, 1045717.2, 24431.88, 1415000.0 
-99.1604531, 19.4631461, 09, 002, 4, 3, 4.0, 4.0, 1.0, 1.0, 1.0, 1.0, 4.0, 4.0, 4.0, 4.0, 2, 1, 2000, 1600.0, 150.0, 950.0, 250.0, 1700.0, 850.0, 350.0, 800.0, 1.0, 2.0, 60.05, 1.20, 1.00, 100.0, 1110439.68, 22161.49, 1346000.0 
-99.155412, 19.464588, 09, 002, 4, 4, 4.0, 4.0, 1.0, 1.0, 1.0, 1.0, 4.0, 4.0, 3.0, 3.0, 1, 3, 2000.0, 2000.0, 1000.0, 500.0, 1000.0, 1000.0, 1000.0, 700.0, 500.0, 1.0, 2.0, 58.01, 1.20, 1.00, 100.0, 947817.2, 23266.64, 1352000.0 
-99.155411, 19.464587, 09, 002, 4, 4, 4.0, 4.0, 1.0, 1.0, 1.0, 1.0, 4.0, 4.0, 3.0, 3.0, 1, 3, 2000.0, 2000.0, 1000.0, 500.0, 1000.0, 1000.0, 1000.0, 700.0, 500.0, 2.0, 2.0, 63.84, 1.20, 1.00, 100.0, 1144157.6, 24623.34, 1570000.0 
